,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
52005,30.0,30.0,34.0,52.0,56.0,60.0,67.0
52006,30.0,34.0,52.0,56.0,60.0,67.0,65.0
52007,34.0,52.0,56.0,60.0,67.0,65.0,62.0
52008,52.0,56.0,60.0,67.0,65.0,62.0,76.0
52009,56.0,60.0,67.0,65.0,62.0,76.0,95.0
52010,60.0,67.0,65.0,62.0,76.0,95.0,101.0
52011,46.0,34.0,32.0,26.0,20.0,14.0,13.0
52012,34.0,32.0,26.0,20.0,14.0,13.0,6.0
52013,32.0,26.0,20.0,14.0,13.0,6.0,5.0
52014,26.0,20.0,14.0,13.0,6.0,5.0,3.0
52015,20.0,14.0,13.0,6.0,5.0,3.0,2.0
52016,14.0,13.0,6.0,5.0,3.0,2.0,2.0
52017,13.0,6.0,5.0,3.0,2.0,2.0,3.0
52018,6.0,5.0,3.0,2.0,2.0,3.0,3.0
52019,5.0,3.0,2.0,2.0,3.0,3.0,6.0
52020,3.0,2.0,2.0,3.0,3.0,6.0,6.0
52021,2.0,2.0,3.0,3.0,6.0,6.0,7.0
52022,2.0,3.0,3.0,6.0,6.0,7.0,10.0
52023,3.0,3.0,6.0,6.0,7.0,10.0,11.0
52024,3.0,6.0,6.0,7.0,10.0,11.0,13.0
52025,6.0,6.0,7.0,10.0,11.0,13.0,12.0
52026,6.0,7.0,10.0,11.0,13.0,12.0,13.0
52027,7.0,10.0,11.0,13.0,12.0,13.0,15.0
52028,10.0,11.0,13.0,12.0,13.0,15.0,21.0
52029,11.0,13.0,12.0,13.0,15.0,21.0,23.0
52030,13.0,12.0,13.0,15.0,21.0,23.0,28.0
52031,12.0,13.0,15.0,21.0,23.0,28.0,31.0
52032,13.0,15.0,21.0,23.0,28.0,31.0,33.0
52033,15.0,21.0,23.0,28.0,31.0,33.0,37.0
52034,21.0,23.0,28.0,31.0,33.0,37.0,39.0
52035,23.0,28.0,31.0,33.0,37.0,39.0,42.0
52036,28.0,31.0,33.0,37.0,39.0,42.0,43.0
52037,31.0,33.0,37.0,39.0,42.0,43.0,46.0
52038,33.0,37.0,39.0,42.0,43.0,46.0,101.0
52039,91.0,87.0,82.0,51.0,42.0,42.0,45.0
52040,87.0,82.0,51.0,42.0,42.0,45.0,49.0
52041,82.0,51.0,42.0,42.0,45.0,49.0,55.0
52042,51.0,42.0,42.0,45.0,49.0,55.0,65.0
52043,42.0,42.0,45.0,49.0,55.0,65.0,69.0
52044,42.0,45.0,49.0,55.0,65.0,69.0,86.0
52045,45.0,49.0,55.0,65.0,69.0,86.0,88.0
52046,49.0,55.0,65.0,69.0,86.0,88.0,97.0
52047,55.0,65.0,69.0,86.0,88.0,97.0,101.0
52048,87.0,89.0,66.0,67.0,73.0,82.0,85.0
52049,89.0,66.0,67.0,73.0,82.0,85.0,81.0
52050,66.0,67.0,73.0,82.0,85.0,81.0,82.0
52051,67.0,73.0,82.0,85.0,81.0,82.0,81.0
52052,73.0,82.0,85.0,81.0,82.0,81.0,83.0
52053,82.0,85.0,81.0,82.0,81.0,83.0,77.0
52054,85.0,81.0,82.0,81.0,83.0,77.0,85.0
52055,81.0,82.0,81.0,83.0,77.0,85.0,86.0
52056,82.0,81.0,83.0,77.0,85.0,86.0,101.0
52057,79.0,68.0,59.0,55.0,48.0,40.0,42.0
52058,68.0,59.0,55.0,48.0,40.0,42.0,51.0
52059,59.0,55.0,48.0,40.0,42.0,51.0,54.0
52060,55.0,48.0,40.0,42.0,51.0,54.0,65.0
52061,48.0,40.0,42.0,51.0,54.0,65.0,73.0
52062,40.0,42.0,51.0,54.0,65.0,73.0,83.0
52063,42.0,51.0,54.0,65.0,73.0,83.0,93.0
52064,51.0,54.0,65.0,73.0,83.0,93.0,95.0
52065,54.0,65.0,73.0,83.0,93.0,95.0,98.0
52066,65.0,73.0,83.0,93.0,95.0,98.0,101.0
52067,78.0,76.0,75.0,74.0,62.0,58.0,56.0
52068,76.0,75.0,74.0,62.0,58.0,56.0,82.0
52069,75.0,74.0,62.0,58.0,56.0,82.0,84.0
52070,74.0,62.0,58.0,56.0,82.0,84.0,96.0
52071,62.0,58.0,56.0,82.0,84.0,96.0,101.0
52072,100.0,94.0,85.0,81.0,77.0,74.0,73.0
52073,94.0,85.0,81.0,77.0,74.0,73.0,74.0
52074,85.0,81.0,77.0,74.0,73.0,74.0,74.0
52075,81.0,77.0,74.0,73.0,74.0,74.0,73.0
52076,77.0,74.0,73.0,74.0,74.0,73.0,71.0
52077,74.0,73.0,74.0,74.0,73.0,71.0,72.0
52078,73.0,74.0,74.0,73.0,71.0,72.0,80.0
52079,74.0,74.0,73.0,71.0,72.0,80.0,91.0
52080,74.0,73.0,71.0,72.0,80.0,91.0,101.0
52081,34.0,23.0,15.0,11.0,11.0,10.0,12.0
52082,23.0,15.0,11.0,11.0,10.0,12.0,12.0
52083,15.0,11.0,11.0,10.0,12.0,12.0,13.0
52084,11.0,11.0,10.0,12.0,12.0,13.0,17.0
52085,11.0,10.0,12.0,12.0,13.0,17.0,20.0
52086,10.0,12.0,12.0,13.0,17.0,20.0,26.0
52087,12.0,12.0,13.0,17.0,20.0,26.0,39.0
52088,12.0,13.0,17.0,20.0,26.0,39.0,56.0
52089,13.0,17.0,20.0,26.0,39.0,56.0,63.0
52090,17.0,20.0,26.0,39.0,56.0,63.0,63.0
52091,20.0,26.0,39.0,56.0,63.0,63.0,75.0
52092,26.0,39.0,56.0,63.0,63.0,75.0,85.0
52093,39.0,56.0,63.0,63.0,75.0,85.0,101.0
52094,86.0,79.0,75.0,65.0,58.0,46.0,42.0
52095,79.0,75.0,65.0,58.0,46.0,42.0,46.0
52096,75.0,65.0,58.0,46.0,42.0,46.0,44.0
52097,65.0,58.0,46.0,42.0,46.0,44.0,50.0
52098,58.0,46.0,42.0,46.0,44.0,50.0,53.0
52099,46.0,42.0,46.0,44.0,50.0,53.0,68.0
52100,42.0,46.0,44.0,50.0,53.0,68.0,81.0
52101,46.0,44.0,50.0,53.0,68.0,81.0,98.0
52102,44.0,50.0,53.0,68.0,81.0,98.0,101.0
52103,79.0,63.0,49.0,45.0,30.0,22.0,15.0
52104,63.0,49.0,45.0,30.0,22.0,15.0,12.0
52105,49.0,45.0,30.0,22.0,15.0,12.0,7.0
52106,45.0,30.0,22.0,15.0,12.0,7.0,5.0
52107,30.0,22.0,15.0,12.0,7.0,5.0,5.0
52108,22.0,15.0,12.0,7.0,5.0,5.0,5.0
52109,15.0,12.0,7.0,5.0,5.0,5.0,4.0
52110,12.0,7.0,5.0,5.0,5.0,4.0,8.0
52111,7.0,5.0,5.0,5.0,4.0,8.0,12.0
52112,5.0,5.0,5.0,4.0,8.0,12.0,16.0
52113,5.0,5.0,4.0,8.0,12.0,16.0,25.0
52114,5.0,4.0,8.0,12.0,16.0,25.0,39.0
52115,4.0,8.0,12.0,16.0,25.0,39.0,60.0
52116,8.0,12.0,16.0,25.0,39.0,60.0,62.0
52117,12.0,16.0,25.0,39.0,60.0,62.0,101.0
52118,95.0,85.0,85.0,83.0,82.0,95.0,100.0
52119,85.0,85.0,83.0,82.0,95.0,100.0,101.0
52120,86.0,66.0,54.0,50.0,53.0,62.0,77.0
52121,66.0,54.0,50.0,53.0,62.0,77.0,99.0
52122,54.0,50.0,53.0,62.0,77.0,99.0,101.0
52123,89.0,76.0,67.0,56.0,53.0,45.0,36.0
52124,76.0,67.0,56.0,53.0,45.0,36.0,32.0
52125,67.0,56.0,53.0,45.0,36.0,32.0,36.0
52126,56.0,53.0,45.0,36.0,32.0,36.0,34.0
52127,53.0,45.0,36.0,32.0,36.0,34.0,38.0
52128,45.0,36.0,32.0,36.0,34.0,38.0,46.0
52129,36.0,32.0,36.0,34.0,38.0,46.0,62.0
52130,32.0,36.0,34.0,38.0,46.0,62.0,68.0
52131,36.0,34.0,38.0,46.0,62.0,68.0,91.0
52132,34.0,38.0,46.0,62.0,68.0,91.0,101.0
52133,94.0,94.0,98.0,84.0,78.0,80.0,88.0
52134,94.0,98.0,84.0,78.0,80.0,88.0,98.0
52135,98.0,84.0,78.0,80.0,88.0,98.0,101.0
52136,73.0,73.0,74.0,80.0,90.0,96.0,101.0
52137,25.0,24.0,19.0,17.0,16.0,18.0,14.0
52138,24.0,19.0,17.0,16.0,18.0,14.0,10.0
52139,19.0,17.0,16.0,18.0,14.0,10.0,9.0
52140,17.0,16.0,18.0,14.0,10.0,9.0,11.0
52141,16.0,18.0,14.0,10.0,9.0,11.0,8.0
52142,18.0,14.0,10.0,9.0,11.0,8.0,8.0
52143,14.0,10.0,9.0,11.0,8.0,8.0,10.0
52144,10.0,9.0,11.0,8.0,8.0,10.0,11.0
52145,9.0,11.0,8.0,8.0,10.0,11.0,11.0
52146,11.0,8.0,8.0,10.0,11.0,11.0,12.0
52147,8.0,8.0,10.0,11.0,11.0,12.0,12.0
52148,8.0,10.0,11.0,11.0,12.0,12.0,13.0
52149,10.0,11.0,11.0,12.0,12.0,13.0,14.0
52150,11.0,11.0,12.0,12.0,13.0,14.0,15.0
52151,11.0,12.0,12.0,13.0,14.0,15.0,10.0
52152,12.0,12.0,13.0,14.0,15.0,10.0,9.0
52153,12.0,13.0,14.0,15.0,10.0,9.0,8.0
52154,13.0,14.0,15.0,10.0,9.0,8.0,12.0
52155,14.0,15.0,10.0,9.0,8.0,12.0,12.0
52156,15.0,10.0,9.0,8.0,12.0,12.0,19.0
52157,10.0,9.0,8.0,12.0,12.0,19.0,20.0
52158,9.0,8.0,12.0,12.0,19.0,20.0,17.0
52159,8.0,12.0,12.0,19.0,20.0,17.0,19.0
52160,12.0,12.0,19.0,20.0,17.0,19.0,23.0
52161,12.0,19.0,20.0,17.0,19.0,23.0,26.0
52162,19.0,20.0,17.0,19.0,23.0,26.0,29.0
52163,20.0,17.0,19.0,23.0,26.0,29.0,28.0
52164,17.0,19.0,23.0,26.0,29.0,28.0,35.0
52165,19.0,23.0,26.0,29.0,28.0,35.0,44.0
52166,23.0,26.0,29.0,28.0,35.0,44.0,101.0
52167,64.0,65.0,65.0,66.0,75.0,61.0,60.0
52168,65.0,65.0,66.0,75.0,61.0,60.0,56.0
52169,65.0,66.0,75.0,61.0,60.0,56.0,58.0
52170,66.0,75.0,61.0,60.0,56.0,58.0,60.0
52171,75.0,61.0,60.0,56.0,58.0,60.0,56.0
52172,61.0,60.0,56.0,58.0,60.0,56.0,58.0
52173,60.0,56.0,58.0,60.0,56.0,58.0,56.0
52174,56.0,58.0,60.0,56.0,58.0,56.0,63.0
52175,58.0,60.0,56.0,58.0,56.0,63.0,63.0
52176,60.0,56.0,58.0,56.0,63.0,63.0,73.0
52177,56.0,58.0,56.0,63.0,63.0,73.0,79.0
52178,58.0,56.0,63.0,63.0,73.0,79.0,81.0
52179,56.0,63.0,63.0,73.0,79.0,81.0,82.0
52180,63.0,63.0,73.0,79.0,81.0,82.0,86.0
52181,63.0,73.0,79.0,81.0,82.0,86.0,101.0
52182,87.0,68.0,60.0,56.0,50.0,46.0,45.0
52183,68.0,60.0,56.0,50.0,46.0,45.0,44.0
52184,60.0,56.0,50.0,46.0,45.0,44.0,44.0
52185,56.0,50.0,46.0,45.0,44.0,44.0,47.0
52186,50.0,46.0,45.0,44.0,44.0,47.0,45.0
52187,46.0,45.0,44.0,44.0,47.0,45.0,45.0
52188,45.0,44.0,44.0,47.0,45.0,45.0,43.0
52189,44.0,44.0,47.0,45.0,45.0,43.0,52.0
52190,44.0,47.0,45.0,45.0,43.0,52.0,54.0
52191,47.0,45.0,45.0,43.0,52.0,54.0,57.0
52192,45.0,45.0,43.0,52.0,54.0,57.0,64.0
52193,45.0,43.0,52.0,54.0,57.0,64.0,63.0
52194,43.0,52.0,54.0,57.0,64.0,63.0,68.0
52195,52.0,54.0,57.0,64.0,63.0,68.0,83.0
52196,54.0,57.0,64.0,63.0,68.0,83.0,101.0
52197,86.0,60.0,55.0,43.0,41.0,43.0,42.0
52198,60.0,55.0,43.0,41.0,43.0,42.0,42.0
52199,55.0,43.0,41.0,43.0,42.0,42.0,41.0
52200,43.0,41.0,43.0,42.0,42.0,41.0,45.0
52201,41.0,43.0,42.0,42.0,41.0,45.0,39.0
52202,43.0,42.0,42.0,41.0,45.0,39.0,33.0
52203,42.0,42.0,41.0,45.0,39.0,33.0,45.0
52204,42.0,41.0,45.0,39.0,33.0,45.0,62.0
52205,41.0,45.0,39.0,33.0,45.0,62.0,63.0
52206,45.0,39.0,33.0,45.0,62.0,63.0,70.0
52207,39.0,33.0,45.0,62.0,63.0,70.0,77.0
52208,33.0,45.0,62.0,63.0,70.0,77.0,81.0
52209,45.0,62.0,63.0,70.0,77.0,81.0,98.0
52210,62.0,63.0,70.0,77.0,81.0,98.0,101.0
52211,86.0,63.0,58.0,52.0,51.0,48.0,44.0
52212,63.0,58.0,52.0,51.0,48.0,44.0,45.0
52213,58.0,52.0,51.0,48.0,44.0,45.0,43.0
52214,52.0,51.0,48.0,44.0,45.0,43.0,47.0
52215,51.0,48.0,44.0,45.0,43.0,47.0,48.0
52216,48.0,44.0,45.0,43.0,47.0,48.0,54.0
52217,44.0,45.0,43.0,47.0,48.0,54.0,51.0
52218,45.0,43.0,47.0,48.0,54.0,51.0,53.0
52219,43.0,47.0,48.0,54.0,51.0,53.0,64.0
52220,47.0,48.0,54.0,51.0,53.0,64.0,65.0
52221,48.0,54.0,51.0,53.0,64.0,65.0,69.0
52222,54.0,51.0,53.0,64.0,65.0,69.0,76.0
52223,51.0,53.0,64.0,65.0,69.0,76.0,95.0
52224,53.0,64.0,65.0,69.0,76.0,95.0,101.0
52225,95.0,69.0,56.0,52.0,45.0,40.0,31.0
52226,69.0,56.0,52.0,45.0,40.0,31.0,25.0
52227,56.0,52.0,45.0,40.0,31.0,25.0,18.0
52228,52.0,45.0,40.0,31.0,25.0,18.0,16.0
52229,45.0,40.0,31.0,25.0,18.0,16.0,10.0
52230,40.0,31.0,25.0,18.0,16.0,10.0,8.0
52231,31.0,25.0,18.0,16.0,10.0,8.0,9.0
52232,25.0,18.0,16.0,10.0,8.0,9.0,11.0
52233,18.0,16.0,10.0,8.0,9.0,11.0,12.0
52234,16.0,10.0,8.0,9.0,11.0,12.0,12.0
52235,10.0,8.0,9.0,11.0,12.0,12.0,15.0
52236,8.0,9.0,11.0,12.0,12.0,15.0,20.0
52237,9.0,11.0,12.0,12.0,15.0,20.0,23.0
52238,11.0,12.0,12.0,15.0,20.0,23.0,29.0
52239,12.0,12.0,15.0,20.0,23.0,29.0,33.0
52240,12.0,15.0,20.0,23.0,29.0,33.0,37.0
52241,15.0,20.0,23.0,29.0,33.0,37.0,101.0
52242,72.0,68.0,76.0,83.0,86.0,84.0,89.0
52243,68.0,76.0,83.0,86.0,84.0,89.0,93.0
52244,76.0,83.0,86.0,84.0,89.0,93.0,100.0
52245,83.0,86.0,84.0,89.0,93.0,100.0,101.0
52246,26.0,18.0,9.0,9.0,8.0,5.0,4.0
52247,18.0,9.0,9.0,8.0,5.0,4.0,3.0
52248,9.0,9.0,8.0,5.0,4.0,3.0,2.0
52249,9.0,8.0,5.0,4.0,3.0,2.0,1.0
52250,8.0,5.0,4.0,3.0,2.0,1.0,2.0
52251,5.0,4.0,3.0,2.0,1.0,2.0,2.0
52252,4.0,3.0,2.0,1.0,2.0,2.0,3.0
52253,3.0,2.0,1.0,2.0,2.0,3.0,3.0
52254,2.0,1.0,2.0,2.0,3.0,3.0,5.0
52255,1.0,2.0,2.0,3.0,3.0,5.0,12.0
52256,2.0,2.0,3.0,3.0,5.0,12.0,16.0
52257,2.0,3.0,3.0,5.0,12.0,16.0,28.0
52258,3.0,3.0,5.0,12.0,16.0,28.0,37.0
52259,3.0,5.0,12.0,16.0,28.0,37.0,45.0
52260,5.0,12.0,16.0,28.0,37.0,45.0,101.0
52261,97.0,84.0,74.0,66.0,61.0,56.0,53.0
52262,84.0,74.0,66.0,61.0,56.0,53.0,53.0
52263,74.0,66.0,61.0,56.0,53.0,53.0,51.0
52264,66.0,61.0,56.0,53.0,53.0,51.0,52.0
52265,61.0,56.0,53.0,53.0,51.0,52.0,51.0
52266,56.0,53.0,53.0,51.0,52.0,51.0,60.0
52267,53.0,53.0,51.0,52.0,51.0,60.0,64.0
52268,53.0,51.0,52.0,51.0,60.0,64.0,77.0
52269,51.0,52.0,51.0,60.0,64.0,77.0,87.0
52270,52.0,51.0,60.0,64.0,77.0,87.0,101.0
52271,100.0,51.0,37.0,28.0,25.0,18.0,22.0
52272,51.0,37.0,28.0,25.0,18.0,22.0,19.0
52273,37.0,28.0,25.0,18.0,22.0,19.0,19.0
52274,28.0,25.0,18.0,22.0,19.0,19.0,22.0
52275,25.0,18.0,22.0,19.0,19.0,22.0,24.0
52276,18.0,22.0,19.0,19.0,22.0,24.0,30.0
52277,22.0,19.0,19.0,22.0,24.0,30.0,33.0
52278,19.0,19.0,22.0,24.0,30.0,33.0,38.0
52279,19.0,22.0,24.0,30.0,33.0,38.0,45.0
52280,22.0,24.0,30.0,33.0,38.0,45.0,54.0
52281,24.0,30.0,33.0,38.0,45.0,54.0,62.0
52282,30.0,33.0,38.0,45.0,54.0,62.0,68.0
52283,33.0,38.0,45.0,54.0,62.0,68.0,72.0
52284,38.0,45.0,54.0,62.0,68.0,72.0,78.0
52285,45.0,54.0,62.0,68.0,72.0,78.0,101.0
52286,70.0,60.0,54.0,43.0,25.0,19.0,15.0
52287,60.0,54.0,43.0,25.0,19.0,15.0,13.0
52288,54.0,43.0,25.0,19.0,15.0,13.0,12.0
52289,43.0,25.0,19.0,15.0,13.0,12.0,5.0
52290,25.0,19.0,15.0,13.0,12.0,5.0,6.0
52291,19.0,15.0,13.0,12.0,5.0,6.0,3.0
52292,15.0,13.0,12.0,5.0,6.0,3.0,2.0
52293,13.0,12.0,5.0,6.0,3.0,2.0,2.0
52294,12.0,5.0,6.0,3.0,2.0,2.0,1.0
52295,5.0,6.0,3.0,2.0,2.0,1.0,1.0
52296,6.0,3.0,2.0,2.0,1.0,1.0,2.0
52297,3.0,2.0,2.0,1.0,1.0,2.0,4.0
52298,2.0,2.0,1.0,1.0,2.0,4.0,6.0
52299,2.0,1.0,1.0,2.0,4.0,6.0,7.0
52300,1.0,1.0,2.0,4.0,6.0,7.0,7.0
52301,1.0,2.0,4.0,6.0,7.0,7.0,12.0
52302,2.0,4.0,6.0,7.0,7.0,12.0,13.0
52303,4.0,6.0,7.0,7.0,12.0,13.0,14.0
52304,6.0,7.0,7.0,12.0,13.0,14.0,17.0
52305,7.0,7.0,12.0,13.0,14.0,17.0,22.0
52306,7.0,12.0,13.0,14.0,17.0,22.0,32.0
52307,12.0,13.0,14.0,17.0,22.0,32.0,44.0
52308,13.0,14.0,17.0,22.0,32.0,44.0,101.0
52309,100.0,92.0,78.0,66.0,58.0,52.0,52.0
52310,92.0,78.0,66.0,58.0,52.0,52.0,65.0
52311,78.0,66.0,58.0,52.0,52.0,65.0,85.0
52312,66.0,58.0,52.0,52.0,65.0,85.0,101.0
52313,90.0,90.0,96.0,96.0,89.0,93.0,94.0
52314,90.0,96.0,96.0,89.0,93.0,94.0,101.0
52315,95.0,7.0,4.0,4.0,2.0,2.0,2.0
52316,7.0,4.0,4.0,2.0,2.0,2.0,2.0
52317,4.0,4.0,2.0,2.0,2.0,2.0,2.0
52318,4.0,2.0,2.0,2.0,2.0,2.0,3.0
52319,2.0,2.0,2.0,2.0,2.0,3.0,3.0
52320,2.0,2.0,2.0,2.0,3.0,3.0,4.0
52321,2.0,2.0,2.0,3.0,3.0,4.0,3.0
52322,2.0,2.0,3.0,3.0,4.0,3.0,4.0
52323,2.0,3.0,3.0,4.0,3.0,4.0,3.0
52324,3.0,3.0,4.0,3.0,4.0,3.0,4.0
52325,3.0,4.0,3.0,4.0,3.0,4.0,5.0
52326,4.0,3.0,4.0,3.0,4.0,5.0,8.0
52327,3.0,4.0,3.0,4.0,5.0,8.0,13.0
52328,4.0,3.0,4.0,5.0,8.0,13.0,18.0
52329,3.0,4.0,5.0,8.0,13.0,18.0,21.0
52330,4.0,5.0,8.0,13.0,18.0,21.0,24.0
52331,5.0,8.0,13.0,18.0,21.0,24.0,25.0
52332,8.0,13.0,18.0,21.0,24.0,25.0,30.0
52333,13.0,18.0,21.0,24.0,25.0,30.0,33.0
52334,18.0,21.0,24.0,25.0,30.0,33.0,37.0
52335,21.0,24.0,25.0,30.0,33.0,37.0,42.0
52336,24.0,25.0,30.0,33.0,37.0,42.0,41.0
52337,25.0,30.0,33.0,37.0,42.0,41.0,48.0
52338,30.0,33.0,37.0,42.0,41.0,48.0,49.0
52339,33.0,37.0,42.0,41.0,48.0,49.0,101.0
52340,88.0,83.0,89.0,85.0,81.0,83.0,81.0
52341,83.0,89.0,85.0,81.0,83.0,81.0,74.0
52342,89.0,85.0,81.0,83.0,81.0,74.0,64.0
52343,85.0,81.0,83.0,81.0,74.0,64.0,56.0
52344,81.0,83.0,81.0,74.0,64.0,56.0,52.0
52345,83.0,81.0,74.0,64.0,56.0,52.0,51.0
52346,81.0,74.0,64.0,56.0,52.0,51.0,50.0
52347,74.0,64.0,56.0,52.0,51.0,50.0,46.0
52348,64.0,56.0,52.0,51.0,50.0,46.0,44.0
52349,56.0,52.0,51.0,50.0,46.0,44.0,53.0
52350,52.0,51.0,50.0,46.0,44.0,53.0,53.0
52351,51.0,50.0,46.0,44.0,53.0,53.0,54.0
52352,50.0,46.0,44.0,53.0,53.0,54.0,63.0
52353,46.0,44.0,53.0,53.0,54.0,63.0,68.0
52354,44.0,53.0,53.0,54.0,63.0,68.0,101.0
52355,95.0,45.0,37.0,35.0,42.0,53.0,61.0
52356,45.0,37.0,35.0,42.0,53.0,61.0,64.0
52357,37.0,35.0,42.0,53.0,61.0,64.0,67.0
52358,35.0,42.0,53.0,61.0,64.0,67.0,75.0
52359,42.0,53.0,61.0,64.0,67.0,75.0,85.0
52360,53.0,61.0,64.0,67.0,75.0,85.0,101.0
52361,40.0,23.0,17.0,17.0,13.0,6.0,9.0
52362,23.0,17.0,17.0,13.0,6.0,9.0,8.0
52363,17.0,17.0,13.0,6.0,9.0,8.0,8.0
52364,17.0,13.0,6.0,9.0,8.0,8.0,6.0
52365,13.0,6.0,9.0,8.0,8.0,6.0,9.0
52366,6.0,9.0,8.0,8.0,6.0,9.0,7.0
52367,9.0,8.0,8.0,6.0,9.0,7.0,6.0
52368,8.0,8.0,6.0,9.0,7.0,6.0,9.0
52369,8.0,6.0,9.0,7.0,6.0,9.0,8.0
52370,6.0,9.0,7.0,6.0,9.0,8.0,14.0
52371,9.0,7.0,6.0,9.0,8.0,14.0,15.0
52372,7.0,6.0,9.0,8.0,14.0,15.0,23.0
52373,6.0,9.0,8.0,14.0,15.0,23.0,32.0
52374,9.0,8.0,14.0,15.0,23.0,32.0,34.0
52375,8.0,14.0,15.0,23.0,32.0,34.0,41.0
52376,14.0,15.0,23.0,32.0,34.0,41.0,101.0
52377,83.0,54.0,49.0,67.0,65.0,82.0,88.0
52378,54.0,49.0,67.0,65.0,82.0,88.0,83.0
52379,49.0,67.0,65.0,82.0,88.0,83.0,98.0
52380,67.0,65.0,82.0,88.0,83.0,98.0,96.0
52381,65.0,82.0,88.0,83.0,98.0,96.0,97.0
52382,82.0,88.0,83.0,98.0,96.0,97.0,97.0
52383,88.0,83.0,98.0,96.0,97.0,97.0,85.0
52384,83.0,98.0,96.0,97.0,97.0,85.0,95.0
52385,98.0,96.0,97.0,97.0,85.0,95.0,95.0
52386,96.0,97.0,97.0,85.0,95.0,95.0,101.0
52387,89.0,80.0,71.0,80.0,65.0,47.0,44.0
52388,80.0,71.0,80.0,65.0,47.0,44.0,42.0
52389,71.0,80.0,65.0,47.0,44.0,42.0,39.0
52390,80.0,65.0,47.0,44.0,42.0,39.0,39.0
52391,65.0,47.0,44.0,42.0,39.0,39.0,43.0
52392,47.0,44.0,42.0,39.0,39.0,43.0,41.0
52393,44.0,42.0,39.0,39.0,43.0,41.0,43.0
52394,42.0,39.0,39.0,43.0,41.0,43.0,45.0
52395,39.0,39.0,43.0,41.0,43.0,45.0,50.0
52396,39.0,43.0,41.0,43.0,45.0,50.0,58.0
52397,43.0,41.0,43.0,45.0,50.0,58.0,67.0
52398,41.0,43.0,45.0,50.0,58.0,67.0,78.0
52399,43.0,45.0,50.0,58.0,67.0,78.0,85.0
52400,45.0,50.0,58.0,67.0,78.0,85.0,91.0
52401,50.0,58.0,67.0,78.0,85.0,91.0,101.0
52402,22.0,19.0,16.0,16.0,14.0,12.0,21.0
52403,19.0,16.0,16.0,14.0,12.0,21.0,26.0
52404,16.0,16.0,14.0,12.0,21.0,26.0,32.0
52405,16.0,14.0,12.0,21.0,26.0,32.0,42.0
52406,14.0,12.0,21.0,26.0,32.0,42.0,45.0
52407,12.0,21.0,26.0,32.0,42.0,45.0,58.0
52408,21.0,26.0,32.0,42.0,45.0,58.0,63.0
52409,26.0,32.0,42.0,45.0,58.0,63.0,73.0
52410,32.0,42.0,45.0,58.0,63.0,73.0,72.0
52411,42.0,45.0,58.0,63.0,73.0,72.0,83.0
52412,45.0,58.0,63.0,73.0,72.0,83.0,88.0
52413,58.0,63.0,73.0,72.0,83.0,88.0,90.0
52414,63.0,73.0,72.0,83.0,88.0,90.0,90.0
52415,73.0,72.0,83.0,88.0,90.0,90.0,101.0
52416,93.0,74.0,62.0,60.0,47.0,48.0,59.0
52417,74.0,62.0,60.0,47.0,48.0,59.0,62.0
52418,62.0,60.0,47.0,48.0,59.0,62.0,62.0
52419,60.0,47.0,48.0,59.0,62.0,62.0,58.0
52420,47.0,48.0,59.0,62.0,62.0,58.0,58.0
52421,48.0,59.0,62.0,62.0,58.0,58.0,57.0
52422,59.0,62.0,62.0,58.0,58.0,57.0,52.0
52423,62.0,62.0,58.0,58.0,57.0,52.0,54.0
52424,62.0,58.0,58.0,57.0,52.0,54.0,59.0
52425,58.0,58.0,57.0,52.0,54.0,59.0,52.0
52426,58.0,57.0,52.0,54.0,59.0,52.0,53.0
52427,95.0,77.0,62.0,52.0,42.0,23.0,18.0
52428,77.0,62.0,52.0,42.0,23.0,18.0,22.0
52429,62.0,52.0,42.0,23.0,18.0,22.0,25.0
52430,52.0,42.0,23.0,18.0,22.0,25.0,37.0
52431,42.0,23.0,18.0,22.0,25.0,37.0,59.0
52432,23.0,18.0,22.0,25.0,37.0,59.0,83.0
52433,18.0,22.0,25.0,37.0,59.0,83.0,90.0
52434,22.0,25.0,37.0,59.0,83.0,90.0,97.0
52435,25.0,37.0,59.0,83.0,90.0,97.0,101.0
52436,47.0,37.0,37.0,37.0,35.0,40.0,48.0
52437,37.0,37.0,37.0,35.0,40.0,48.0,49.0
52438,37.0,37.0,35.0,40.0,48.0,49.0,57.0
52439,37.0,35.0,40.0,48.0,49.0,57.0,59.0
52440,35.0,40.0,48.0,49.0,57.0,59.0,65.0
52441,40.0,48.0,49.0,57.0,59.0,65.0,81.0
52442,48.0,49.0,57.0,59.0,65.0,81.0,87.0
52443,49.0,57.0,59.0,65.0,81.0,87.0,97.0
52444,57.0,59.0,65.0,81.0,87.0,97.0,101.0
52445,78.0,72.0,58.0,52.0,43.0,39.0,38.0
52446,72.0,58.0,52.0,43.0,39.0,38.0,31.0
52447,58.0,52.0,43.0,39.0,38.0,31.0,29.0
52448,52.0,43.0,39.0,38.0,31.0,29.0,24.0
52449,43.0,39.0,38.0,31.0,29.0,24.0,24.0
52450,39.0,38.0,31.0,29.0,24.0,24.0,23.0
52451,38.0,31.0,29.0,24.0,24.0,23.0,26.0
52452,31.0,29.0,24.0,24.0,23.0,26.0,32.0
52453,29.0,24.0,24.0,23.0,26.0,32.0,41.0
52454,24.0,24.0,23.0,26.0,32.0,41.0,54.0
