,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
364,68.0,64.0,59.0,59.0,58.0,52.0,42.0,47.0,55.0
365,64.0,59.0,59.0,58.0,52.0,42.0,47.0,55.0,51.0
366,59.0,59.0,58.0,52.0,42.0,47.0,55.0,51.0,57.0
367,59.0,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0
368,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0
369,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0
370,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0
371,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0,101.0
372,98.0,72.0,81.0,74.0,77.0,80.0,82.0,93.0,101.0
373,55.0,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0
374,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0
375,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0
376,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0
377,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0
378,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0
379,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0
380,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0
381,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0
382,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0
383,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0
384,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0
385,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0,101.0
386,100.0,99.0,98.0,95.0,82.0,76.0,75.0,77.0,76.0
387,99.0,98.0,95.0,82.0,76.0,75.0,77.0,76.0,73.0
388,98.0,95.0,82.0,76.0,75.0,77.0,76.0,73.0,70.0
389,22.0,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0
390,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0
391,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0
392,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0
393,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0
394,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0
395,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0
396,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0
397,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0,101.0
398,82.0,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0
399,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0
400,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0
401,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0
402,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0
403,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0
404,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0
405,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0
406,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0
407,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0
408,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0
409,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0
410,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0
411,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0
412,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0
413,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0
414,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0
415,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0
416,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0
417,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0
418,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0
419,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0
420,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0
421,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0
422,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0
423,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0,101.0
424,55.0,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0
425,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0
426,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0
427,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0
428,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0
429,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0
430,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0
431,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0
432,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0
433,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0
434,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0
435,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0
436,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0,101.0
437,33.0,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0
438,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0
439,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0
440,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0
441,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0
442,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0
443,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0
444,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0
445,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0
446,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0
447,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0
448,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0
449,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0
450,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0
451,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0
452,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0
453,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0
454,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0
455,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0,101.0
456,95.0,98.0,97.0,91.0,81.0,90.0,96.0,94.0,99.0
457,98.0,97.0,91.0,81.0,90.0,96.0,94.0,99.0,98.0
458,97.0,91.0,81.0,90.0,96.0,94.0,99.0,98.0,101.0
459,73.0,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0
460,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0
461,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0
462,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0
463,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0
464,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0,101.0
465,96.0,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0
466,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0
467,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0
468,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0
469,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0
470,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0
471,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0
472,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0
473,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0
474,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0
475,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0
476,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0
477,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0
478,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0
479,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0
480,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0
481,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0,101.0
482,97.0,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0
483,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0
484,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0
485,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0
486,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0
487,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0,101.0
488,99.0,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0
489,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0
490,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0
491,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0
492,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0
493,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0
494,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0
495,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0
496,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0
497,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0
498,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0
499,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0,101.0
500,12.0,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0
501,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0
502,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
503,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0
504,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
505,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
506,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0
507,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
508,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0
509,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0
510,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0
511,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0
512,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0
513,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0
514,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0
515,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0
516,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0
517,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0
518,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0
519,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0
520,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0
521,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0
522,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0,101.0
523,72.0,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0
524,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0
525,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0
526,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0
527,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0
528,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0
529,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0
530,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0
531,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0
532,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0
533,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0
534,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0
535,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0
536,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0
537,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0
538,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0,101.0
539,99.0,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0
540,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0
541,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0
542,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0
543,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0
544,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0
545,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0
546,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0
547,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0
548,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0
549,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0
550,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0
551,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0,101.0
552,84.0,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0
553,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0
554,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0
555,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
556,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
557,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
558,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
562,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
563,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
564,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
565,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
566,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0
567,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0
568,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0
569,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0
570,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0
571,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0
572,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0
573,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0
574,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0
575,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0
576,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0
577,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0
578,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0
579,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0
580,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0
581,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0
582,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0
583,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0
584,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0
585,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0
586,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0
587,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0
588,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0
589,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0
590,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0
591,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0,101.0
592,98.0,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0
593,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0
594,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0
595,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0
596,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0
597,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0
598,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0
599,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0
600,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0
601,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0
602,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0
603,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0,101.0
604,15.0,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0
605,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0
606,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0
607,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0
608,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0
609,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0
610,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0
611,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0,101.0
612,81.0,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0
613,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0
614,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0
615,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0
616,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0
617,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0
618,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0
619,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0
620,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0
621,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0
622,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0
623,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0
624,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0,101.0
625,96.0,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0
626,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0
627,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0
628,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0
629,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0
630,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0
631,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0
632,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0
633,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0
634,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0
635,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0
636,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0
637,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0,101.0
638,64.0,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0
639,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0
640,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0
641,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0
642,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0
643,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0
644,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0
645,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0
646,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0
647,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0
648,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0
649,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0
650,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0
651,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0
652,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0
653,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0
654,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0,101.0
655,91.0,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0
656,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0
657,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0
658,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0
659,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0
660,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0
661,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0,101.0
662,20.0,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0
663,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0
664,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0
665,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0
666,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0
667,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0
668,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0
669,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0
670,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0
671,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0
672,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0
673,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0
674,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0,101.0
675,97.0,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0
676,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0
677,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0
678,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0
679,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0
680,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0
681,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0
682,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0
683,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0
684,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0
685,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0
686,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0
687,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0
688,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0
689,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0
690,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
691,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
692,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
693,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
694,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
695,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
696,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0
697,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0
698,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
699,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0
700,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0
701,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0
702,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0
703,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0
704,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0
705,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0
706,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0
707,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0
708,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0
709,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0
710,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0
711,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0
712,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0
713,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0
714,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0
715,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0
716,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0
717,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0
718,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0
719,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0
720,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0,34.0
721,24.0,26.0,27.0,24.0,28.0,32.0,39.0,34.0,36.0
722,26.0,27.0,24.0,28.0,32.0,39.0,34.0,36.0,43.0
723,27.0,24.0,28.0,32.0,39.0,34.0,36.0,43.0,101.0
724,88.0,74.0,60.0,55.0,58.0,59.0,54.0,31.0,29.0
725,74.0,60.0,55.0,58.0,59.0,54.0,31.0,29.0,28.0
726,60.0,55.0,58.0,59.0,54.0,31.0,29.0,28.0,25.0
727,55.0,58.0,59.0,54.0,31.0,29.0,28.0,25.0,25.0
728,58.0,59.0,54.0,31.0,29.0,28.0,25.0,25.0,26.0
729,59.0,54.0,31.0,29.0,28.0,25.0,25.0,26.0,23.0
730,54.0,31.0,29.0,28.0,25.0,25.0,26.0,23.0,19.0
