,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
331,64.0,59.0,59.0,58.0,52.0,42.0,47.0,55.0,51.0,57.0
332,59.0,59.0,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0
333,59.0,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0
334,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0
335,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0
336,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0,101.0
337,55.0,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0
338,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0
339,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0
340,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0
341,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0
342,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0
343,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0
344,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0
345,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0
346,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0
347,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0
348,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0,101.0
349,100.0,99.0,98.0,95.0,82.0,76.0,75.0,77.0,76.0,73.0
350,99.0,98.0,95.0,82.0,76.0,75.0,77.0,76.0,73.0,70.0
351,22.0,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0
352,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0
353,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0
354,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0
355,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0
356,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0
357,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0
358,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0,101.0
359,82.0,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0
360,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0
361,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0
362,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0
363,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0
364,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0
365,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0
366,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0
367,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0
368,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0
369,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0
370,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0
371,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0
372,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0
373,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0
374,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0
375,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0
376,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0
377,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0
378,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0
379,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0
380,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0
381,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0
382,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0
383,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0,101.0
384,55.0,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0
385,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0
386,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0
387,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0
388,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0
389,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0
390,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0
391,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0
392,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0
393,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0
394,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0
395,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0,101.0
396,33.0,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0
397,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0
398,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0
399,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0
400,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0
401,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0
402,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0
403,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0
404,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0
405,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0
406,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0
407,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0
408,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0
409,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0
410,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0
411,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0
412,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0
413,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0,101.0
414,95.0,98.0,97.0,91.0,81.0,90.0,96.0,94.0,99.0,98.0
415,98.0,97.0,91.0,81.0,90.0,96.0,94.0,99.0,98.0,101.0
416,73.0,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0
417,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0
418,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0
419,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0
420,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0,101.0
421,96.0,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0
422,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0
423,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0
424,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0
425,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0
426,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0
427,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0
428,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0
429,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0
430,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0
431,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0
432,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0
433,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0
434,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0
435,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0
436,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0,101.0
437,97.0,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0
438,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0
439,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0
440,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0
441,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0,101.0
442,99.0,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0
443,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0
444,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0
445,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0
446,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0
447,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0
448,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0
449,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0
450,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0
451,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0
452,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0,101.0
453,12.0,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0
454,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
455,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0
456,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
457,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
458,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0
459,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
460,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0
461,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0
462,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0
463,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0
464,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0
465,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0
466,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0
467,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0
468,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0
469,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0
470,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0
471,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0
472,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0
473,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0
474,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0,101.0
475,72.0,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0
476,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0
477,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0
478,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0
479,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0
480,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0
481,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0
482,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0
483,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0
484,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0
485,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0
486,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0
487,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0
488,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0
489,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0,101.0
490,99.0,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0
491,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0
492,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0
493,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0
494,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0
495,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0
496,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0
497,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0
498,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0
499,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0
500,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0
501,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0,101.0
502,84.0,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0
503,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0
504,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
505,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
506,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
507,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
512,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
513,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
514,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
515,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0
516,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0
517,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0
518,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0
519,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0
520,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0
521,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0
522,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0
523,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0
524,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0
525,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0
526,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0
527,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0
528,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0
529,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0
530,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0
531,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0
532,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0
533,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0
534,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0
535,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0
536,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0
537,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0
538,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0
539,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0
540,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0,101.0
541,98.0,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0
542,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0
543,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0
544,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0
545,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0
546,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0
547,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0
548,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0
549,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0
550,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0
551,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0,101.0
552,15.0,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0
553,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0
554,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0
555,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0
556,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0
557,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0
558,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0,101.0
559,81.0,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0
560,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0
561,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0
562,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0
563,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0
564,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0
565,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0
566,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0
567,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0
568,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0
569,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0
570,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0,101.0
571,96.0,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0
572,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0
573,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0
574,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0
575,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0
576,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0
577,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0
578,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0
579,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0
580,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0
581,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0
582,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0,101.0
583,64.0,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0
584,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0
585,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0
586,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0
587,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0
588,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0
589,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0
590,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0
591,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0
592,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0
593,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0
594,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0
595,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0
596,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0
597,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0
598,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0,101.0
599,91.0,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0
600,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0
601,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0
602,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0
603,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0
604,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0,101.0
605,20.0,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0
606,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0
607,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0
608,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0
609,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0
610,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0
611,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0
612,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0
613,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0
614,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0
615,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0
616,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0,101.0
617,97.0,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0
618,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0
619,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0
620,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0
621,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0
622,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0
623,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0
624,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0
625,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0
626,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0
627,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0
628,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0
629,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0
630,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0
631,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
632,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
633,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
634,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
635,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
636,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
637,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0
638,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0
639,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
640,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0
641,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0
642,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0
643,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0
644,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0
645,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0
646,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0
647,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0
648,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0
649,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0
650,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0
651,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0
652,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0
653,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0
654,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0
655,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0
656,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0
657,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0
658,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0
659,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0
660,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0
661,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0,34.0
662,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0,34.0,36.0
