,diff_0,diff_1,diff_2,diff_3,target
633,26.0,27.0,25.0,33.0,38.0
634,27.0,25.0,33.0,38.0,41.0
635,25.0,33.0,38.0,41.0,46.0
636,33.0,38.0,41.0,46.0,101.0
637,96.0,81.0,81.0,78.0,85.0
638,81.0,81.0,78.0,85.0,72.0
639,81.0,78.0,85.0,72.0,71.0
640,78.0,85.0,72.0,71.0,64.0
641,85.0,72.0,71.0,64.0,60.0
642,72.0,71.0,64.0,60.0,63.0
643,71.0,64.0,60.0,63.0,69.0
644,64.0,60.0,63.0,69.0,57.0
645,60.0,63.0,69.0,57.0,54.0
646,63.0,69.0,57.0,54.0,42.0
647,69.0,57.0,54.0,42.0,57.0
648,57.0,54.0,42.0,57.0,55.0
649,54.0,42.0,57.0,55.0,68.0
650,42.0,57.0,55.0,68.0,91.0
651,57.0,55.0,68.0,91.0,101.0
652,90.0,87.0,90.0,90.0,88.0
653,87.0,90.0,90.0,88.0,84.0
654,90.0,90.0,88.0,84.0,91.0
655,90.0,88.0,84.0,91.0,89.0
656,88.0,84.0,91.0,89.0,90.0
657,84.0,91.0,89.0,90.0,96.0
658,91.0,89.0,90.0,96.0,101.0
659,20.0,18.0,16.0,16.0,13.0
660,18.0,16.0,16.0,13.0,13.0
661,16.0,16.0,13.0,13.0,13.0
662,16.0,13.0,13.0,13.0,12.0
663,13.0,13.0,13.0,12.0,17.0
664,13.0,13.0,12.0,17.0,17.0
665,13.0,12.0,17.0,17.0,18.0
666,12.0,17.0,17.0,18.0,17.0
667,17.0,17.0,18.0,17.0,21.0
668,17.0,18.0,17.0,21.0,25.0
669,18.0,17.0,21.0,25.0,26.0
670,17.0,21.0,25.0,26.0,28.0
671,21.0,25.0,26.0,28.0,34.0
672,25.0,26.0,28.0,34.0,35.0
673,26.0,28.0,34.0,35.0,40.0
674,28.0,34.0,35.0,40.0,46.0
675,34.0,35.0,40.0,46.0,46.0
676,35.0,40.0,46.0,46.0,47.0
677,40.0,46.0,46.0,47.0,101.0
678,72.0,61.0,53.0,48.0,48.0
679,61.0,53.0,48.0,48.0,41.0
680,53.0,48.0,48.0,41.0,34.0
681,48.0,48.0,41.0,34.0,28.0
682,48.0,41.0,34.0,28.0,25.0
683,41.0,34.0,28.0,25.0,23.0
684,34.0,28.0,25.0,23.0,29.0
685,28.0,25.0,23.0,29.0,29.0
686,25.0,23.0,29.0,29.0,36.0
687,23.0,29.0,29.0,36.0,46.0
688,29.0,29.0,36.0,46.0,55.0
689,29.0,36.0,46.0,55.0,64.0
690,36.0,46.0,55.0,64.0,68.0
691,46.0,55.0,64.0,68.0,66.0
692,55.0,64.0,68.0,66.0,67.0
693,64.0,68.0,66.0,67.0,75.0
694,68.0,66.0,67.0,75.0,101.0
695,93.0,80.0,63.0,58.0,53.0
696,80.0,63.0,58.0,53.0,52.0
697,63.0,58.0,53.0,52.0,54.0
698,58.0,53.0,52.0,54.0,57.0
699,53.0,52.0,54.0,57.0,63.0
700,52.0,54.0,57.0,63.0,76.0
701,54.0,57.0,63.0,76.0,94.0
702,57.0,63.0,76.0,94.0,101.0
703,53.0,17.0,14.0,14.0,14.0
704,17.0,14.0,14.0,14.0,20.0
705,14.0,14.0,14.0,20.0,23.0
706,14.0,14.0,20.0,23.0,21.0
707,14.0,20.0,23.0,21.0,26.0
708,20.0,23.0,21.0,26.0,30.0
709,23.0,21.0,26.0,30.0,35.0
710,21.0,26.0,30.0,35.0,47.0
711,26.0,30.0,35.0,47.0,65.0
712,30.0,35.0,47.0,65.0,66.0
713,35.0,47.0,65.0,66.0,74.0
714,47.0,65.0,66.0,74.0,86.0
715,65.0,66.0,74.0,86.0,96.0
716,66.0,74.0,86.0,96.0,99.0
717,74.0,86.0,96.0,99.0,96.0
718,86.0,96.0,99.0,96.0,97.0
719,96.0,99.0,96.0,97.0,101.0
720,97.0,90.0,82.0,87.0,96.0
721,90.0,82.0,87.0,96.0,101.0
722,6.0,5.0,5.0,4.0,5.0
723,5.0,5.0,4.0,5.0,7.0
724,5.0,4.0,5.0,7.0,8.0
725,4.0,5.0,7.0,8.0,8.0
726,5.0,7.0,8.0,8.0,10.0
727,7.0,8.0,8.0,10.0,11.0
728,8.0,8.0,10.0,11.0,13.0
729,8.0,10.0,11.0,13.0,15.0
730,10.0,11.0,13.0,15.0,23.0
731,11.0,13.0,15.0,23.0,26.0
732,13.0,15.0,23.0,26.0,28.0
733,15.0,23.0,26.0,28.0,30.0
734,23.0,26.0,28.0,30.0,33.0
735,26.0,28.0,30.0,33.0,39.0
736,28.0,30.0,33.0,39.0,45.0
737,30.0,33.0,39.0,45.0,45.0
738,33.0,39.0,45.0,45.0,46.0
739,39.0,45.0,45.0,46.0,46.0
740,45.0,45.0,46.0,46.0,44.0
741,45.0,46.0,46.0,44.0,49.0
742,46.0,46.0,44.0,49.0,101.0
743,61.0,59.0,36.0,19.0,17.0
744,59.0,36.0,19.0,17.0,11.0
745,36.0,19.0,17.0,11.0,9.0
746,19.0,17.0,11.0,9.0,9.0
747,17.0,11.0,9.0,9.0,8.0
748,11.0,9.0,9.0,8.0,5.0
749,9.0,9.0,8.0,5.0,11.0
750,9.0,8.0,5.0,11.0,11.0
751,8.0,5.0,11.0,11.0,13.0
752,5.0,11.0,11.0,13.0,14.0
753,11.0,11.0,13.0,14.0,15.0
754,11.0,13.0,14.0,15.0,17.0
755,13.0,14.0,15.0,17.0,22.0
756,14.0,15.0,17.0,22.0,29.0
757,15.0,17.0,22.0,29.0,37.0
758,17.0,22.0,29.0,37.0,46.0
759,22.0,29.0,37.0,46.0,101.0
760,89.0,74.0,75.0,56.0,52.0
761,74.0,75.0,56.0,52.0,44.0
762,75.0,56.0,52.0,44.0,57.0
763,56.0,52.0,44.0,57.0,40.0
764,52.0,44.0,57.0,40.0,36.0
765,44.0,57.0,40.0,36.0,27.0
766,57.0,40.0,36.0,27.0,25.0
767,40.0,36.0,27.0,25.0,24.0
768,36.0,27.0,25.0,24.0,26.0
769,27.0,25.0,24.0,26.0,25.0
770,25.0,24.0,26.0,25.0,27.0
771,24.0,26.0,25.0,27.0,29.0
772,26.0,25.0,27.0,29.0,35.0
773,25.0,27.0,29.0,35.0,34.0
774,27.0,29.0,35.0,34.0,32.0
775,29.0,35.0,34.0,32.0,34.0
776,35.0,34.0,32.0,34.0,36.0
777,34.0,32.0,34.0,36.0,34.0
778,32.0,34.0,36.0,34.0,36.0
779,34.0,36.0,34.0,36.0,43.0
780,36.0,34.0,36.0,43.0,101.0
781,93.0,71.0,62.0,67.0,46.0
782,71.0,62.0,67.0,46.0,44.0
783,62.0,67.0,46.0,44.0,40.0
784,67.0,46.0,44.0,40.0,29.0
785,46.0,44.0,40.0,29.0,25.0
786,44.0,40.0,29.0,25.0,21.0
787,40.0,29.0,25.0,21.0,18.0
788,29.0,25.0,21.0,18.0,18.0
789,25.0,21.0,18.0,18.0,18.0
790,97.0,81.0,76.0,64.0,65.0
791,81.0,76.0,64.0,65.0,61.0
792,76.0,64.0,65.0,61.0,54.0
793,64.0,65.0,61.0,54.0,45.0
794,65.0,61.0,54.0,45.0,43.0
795,61.0,54.0,45.0,43.0,51.0
796,54.0,45.0,43.0,51.0,51.0
797,45.0,43.0,51.0,51.0,46.0
798,43.0,51.0,51.0,46.0,49.0
799,51.0,51.0,46.0,49.0,50.0
800,51.0,46.0,49.0,50.0,46.0
801,46.0,49.0,50.0,46.0,48.0
802,49.0,50.0,46.0,48.0,48.0
803,50.0,46.0,48.0,48.0,52.0
804,46.0,48.0,48.0,52.0,56.0
805,48.0,48.0,52.0,56.0,62.0
806,48.0,52.0,56.0,62.0,101.0
807,94.0,87.0,71.0,63.0,43.0
808,87.0,71.0,63.0,43.0,35.0
809,71.0,63.0,43.0,35.0,33.0
810,63.0,43.0,35.0,33.0,30.0
811,43.0,35.0,33.0,30.0,31.0
812,35.0,33.0,30.0,31.0,29.0
813,33.0,30.0,31.0,29.0,29.0
814,30.0,31.0,29.0,29.0,34.0
815,31.0,29.0,29.0,34.0,34.0
816,29.0,29.0,34.0,34.0,33.0
817,29.0,34.0,34.0,33.0,35.0
818,34.0,34.0,33.0,35.0,37.0
819,34.0,33.0,35.0,37.0,37.0
820,33.0,35.0,37.0,37.0,24.0
821,35.0,37.0,37.0,24.0,27.0
822,37.0,37.0,24.0,27.0,32.0
823,37.0,24.0,27.0,32.0,41.0
824,24.0,27.0,32.0,41.0,101.0
825,82.0,76.0,76.0,66.0,62.0
826,76.0,76.0,66.0,62.0,62.0
827,76.0,66.0,62.0,62.0,83.0
828,66.0,62.0,62.0,83.0,82.0
829,62.0,62.0,83.0,82.0,81.0
830,62.0,83.0,82.0,81.0,97.0
831,83.0,82.0,81.0,97.0,98.0
832,82.0,81.0,97.0,98.0,95.0
833,81.0,97.0,98.0,95.0,100.0
834,97.0,98.0,95.0,100.0,101.0
835,50.0,67.0,68.0,60.0,49.0
836,67.0,68.0,60.0,49.0,41.0
837,68.0,60.0,49.0,41.0,41.0
838,60.0,49.0,41.0,41.0,36.0
839,49.0,41.0,41.0,36.0,33.0
840,41.0,41.0,36.0,33.0,31.0
841,41.0,36.0,33.0,31.0,33.0
842,36.0,33.0,31.0,33.0,42.0
843,33.0,31.0,33.0,42.0,69.0
844,31.0,33.0,42.0,69.0,88.0
845,33.0,42.0,69.0,88.0,101.0
846,55.0,37.0,26.0,26.0,25.0
847,37.0,26.0,26.0,25.0,26.0
848,26.0,26.0,25.0,26.0,24.0
849,26.0,25.0,26.0,24.0,27.0
850,25.0,26.0,24.0,27.0,27.0
851,26.0,24.0,27.0,27.0,29.0
852,24.0,27.0,27.0,29.0,28.0
853,27.0,27.0,29.0,28.0,26.0
854,27.0,29.0,28.0,26.0,22.0
855,29.0,28.0,26.0,22.0,31.0
856,28.0,26.0,22.0,31.0,43.0
857,26.0,22.0,31.0,43.0,51.0
858,22.0,31.0,43.0,51.0,48.0
859,31.0,43.0,51.0,48.0,40.0
860,43.0,51.0,48.0,40.0,58.0
861,51.0,48.0,40.0,58.0,60.0
862,48.0,40.0,58.0,60.0,101.0
863,21.0,15.0,10.0,5.0,5.0
864,15.0,10.0,5.0,5.0,4.0
865,10.0,5.0,5.0,4.0,2.0
866,5.0,5.0,4.0,2.0,2.0
867,5.0,4.0,2.0,2.0,1.0
868,4.0,2.0,2.0,1.0,1.0
869,2.0,2.0,1.0,1.0,1.0
870,2.0,1.0,1.0,1.0,1.0
871,1.0,1.0,1.0,1.0,3.0
872,1.0,1.0,1.0,3.0,5.0
873,1.0,1.0,3.0,5.0,5.0
874,1.0,3.0,5.0,5.0,11.0
875,3.0,5.0,5.0,11.0,16.0
876,5.0,5.0,11.0,16.0,22.0
877,5.0,11.0,16.0,22.0,35.0
878,11.0,16.0,22.0,35.0,38.0
879,16.0,22.0,35.0,38.0,49.0
880,22.0,35.0,38.0,49.0,101.0
881,64.0,26.0,33.0,34.0,32.0
882,26.0,33.0,34.0,32.0,24.0
883,33.0,34.0,32.0,24.0,20.0
884,34.0,32.0,24.0,20.0,21.0
885,32.0,24.0,20.0,21.0,25.0
886,24.0,20.0,21.0,25.0,26.0
887,20.0,21.0,25.0,26.0,23.0
888,21.0,25.0,26.0,23.0,24.0
889,25.0,26.0,23.0,24.0,26.0
890,26.0,23.0,24.0,26.0,32.0
891,23.0,24.0,26.0,32.0,41.0
892,24.0,26.0,32.0,41.0,49.0
893,26.0,32.0,41.0,49.0,55.0
894,32.0,41.0,49.0,55.0,65.0
895,41.0,49.0,55.0,65.0,101.0
896,11.0,17.0,14.0,14.0,12.0
897,17.0,14.0,14.0,12.0,13.0
898,14.0,14.0,12.0,13.0,17.0
899,14.0,12.0,13.0,17.0,12.0
900,12.0,13.0,17.0,12.0,15.0
901,13.0,17.0,12.0,15.0,16.0
902,17.0,12.0,15.0,16.0,21.0
903,12.0,15.0,16.0,21.0,18.0
904,15.0,16.0,21.0,18.0,20.0
905,16.0,21.0,18.0,20.0,14.0
906,21.0,18.0,20.0,14.0,22.0
907,18.0,20.0,14.0,22.0,23.0
908,20.0,14.0,22.0,23.0,29.0
909,14.0,22.0,23.0,29.0,37.0
910,22.0,23.0,29.0,37.0,42.0
911,23.0,29.0,37.0,42.0,47.0
912,29.0,37.0,42.0,47.0,48.0
913,37.0,42.0,47.0,48.0,50.0
914,42.0,47.0,48.0,50.0,101.0
915,97.0,91.0,86.0,86.0,85.0
916,91.0,86.0,86.0,85.0,90.0
917,86.0,86.0,85.0,90.0,96.0
918,86.0,85.0,90.0,96.0,101.0
919,99.0,99.0,90.0,86.0,82.0
920,99.0,90.0,86.0,82.0,82.0
921,90.0,86.0,82.0,82.0,82.0
922,86.0,82.0,82.0,82.0,82.0
923,82.0,82.0,82.0,82.0,81.0
924,82.0,82.0,82.0,81.0,80.0
925,82.0,82.0,81.0,80.0,78.0
926,82.0,81.0,80.0,78.0,78.0
927,81.0,80.0,78.0,78.0,81.0
928,80.0,78.0,78.0,81.0,87.0
929,78.0,78.0,81.0,87.0,91.0
930,78.0,81.0,87.0,91.0,101.0
931,83.0,80.0,76.0,68.0,22.0
932,80.0,76.0,68.0,22.0,17.0
933,76.0,68.0,22.0,17.0,10.0
934,68.0,22.0,17.0,10.0,10.0
935,22.0,17.0,10.0,10.0,12.0
936,17.0,10.0,10.0,12.0,14.0
937,10.0,10.0,12.0,14.0,16.0
938,10.0,12.0,14.0,16.0,24.0
939,12.0,14.0,16.0,24.0,35.0
940,14.0,16.0,24.0,35.0,45.0
941,16.0,24.0,35.0,45.0,53.0
942,24.0,35.0,45.0,53.0,58.0
943,35.0,45.0,53.0,58.0,64.0
944,45.0,53.0,58.0,64.0,69.0
945,53.0,58.0,64.0,69.0,84.0
946,58.0,64.0,69.0,84.0,87.0
947,64.0,69.0,84.0,87.0,101.0
948,84.0,69.0,65.0,57.0,55.0
949,69.0,65.0,57.0,55.0,58.0
950,65.0,57.0,55.0,58.0,61.0
951,57.0,55.0,58.0,61.0,57.0
952,55.0,58.0,61.0,57.0,61.0
953,58.0,61.0,57.0,61.0,67.0
954,61.0,57.0,61.0,67.0,57.0
955,57.0,61.0,67.0,57.0,55.0
956,61.0,67.0,57.0,55.0,55.0
957,67.0,57.0,55.0,55.0,61.0
958,57.0,55.0,55.0,61.0,63.0
959,55.0,55.0,61.0,63.0,74.0
960,55.0,61.0,63.0,74.0,75.0
961,61.0,63.0,74.0,75.0,75.0
962,63.0,74.0,75.0,75.0,101.0
963,97.0,97.0,89.0,89.0,94.0
964,97.0,89.0,89.0,94.0,90.0
965,89.0,89.0,94.0,90.0,99.0
966,89.0,94.0,90.0,99.0,97.0
967,94.0,90.0,99.0,97.0,98.0
968,90.0,99.0,97.0,98.0,101.0
969,1.0,5.0,8.0,8.0,8.0
970,5.0,8.0,8.0,8.0,6.0
971,8.0,8.0,8.0,6.0,9.0
972,8.0,8.0,6.0,9.0,10.0
973,8.0,6.0,9.0,10.0,9.0
974,6.0,9.0,10.0,9.0,9.0
975,9.0,10.0,9.0,9.0,10.0
976,10.0,9.0,9.0,10.0,13.0
977,9.0,9.0,10.0,13.0,16.0
978,9.0,10.0,13.0,16.0,15.0
979,10.0,13.0,16.0,15.0,24.0
980,13.0,16.0,15.0,24.0,35.0
981,16.0,15.0,24.0,35.0,39.0
982,15.0,24.0,35.0,39.0,53.0
983,24.0,35.0,39.0,53.0,63.0
984,35.0,39.0,53.0,63.0,72.0
985,39.0,53.0,63.0,72.0,101.0
986,95.0,87.0,73.0,68.0,62.0
987,87.0,73.0,68.0,62.0,52.0
988,73.0,68.0,62.0,52.0,54.0
989,68.0,62.0,52.0,54.0,63.0
990,62.0,52.0,54.0,63.0,55.0
991,52.0,54.0,63.0,55.0,63.0
992,54.0,63.0,55.0,63.0,63.0
993,63.0,55.0,63.0,63.0,59.0
994,55.0,63.0,63.0,59.0,66.0
995,63.0,63.0,59.0,66.0,74.0
996,63.0,59.0,66.0,74.0,84.0
997,59.0,66.0,74.0,84.0,101.0
998,71.0,67.0,62.0,56.0,53.0
999,67.0,62.0,56.0,53.0,53.0
1000,62.0,56.0,53.0,53.0,46.0
1001,56.0,53.0,53.0,46.0,40.0
1002,53.0,53.0,46.0,40.0,37.0
1003,53.0,46.0,40.0,37.0,37.0
1004,46.0,40.0,37.0,37.0,46.0
1005,40.0,37.0,37.0,46.0,51.0
1006,37.0,37.0,46.0,51.0,54.0
1007,37.0,46.0,51.0,54.0,56.0
1008,46.0,51.0,54.0,56.0,62.0
1009,51.0,54.0,56.0,62.0,65.0
1010,54.0,56.0,62.0,65.0,83.0
1011,56.0,62.0,65.0,83.0,86.0
1012,62.0,65.0,83.0,86.0,93.0
1013,65.0,83.0,86.0,93.0,100.0
1014,83.0,86.0,93.0,100.0,101.0
1015,71.0,63.0,55.0,50.0,49.0
1016,63.0,55.0,50.0,49.0,47.0
1017,55.0,50.0,49.0,47.0,45.0
1018,50.0,49.0,47.0,45.0,42.0
1019,49.0,47.0,45.0,42.0,44.0
1020,47.0,45.0,42.0,44.0,39.0
1021,45.0,42.0,44.0,39.0,40.0
1022,42.0,44.0,39.0,40.0,45.0
1023,44.0,39.0,40.0,45.0,52.0
1024,39.0,40.0,45.0,52.0,55.0
1025,40.0,45.0,52.0,55.0,62.0
1026,45.0,52.0,55.0,62.0,66.0
1027,52.0,55.0,62.0,66.0,73.0
1028,55.0,62.0,66.0,73.0,84.0
1029,62.0,66.0,73.0,84.0,89.0
1030,66.0,73.0,84.0,89.0,89.0
1031,73.0,84.0,89.0,89.0,101.0
1032,95.0,90.0,87.0,88.0,80.0
1033,90.0,87.0,88.0,80.0,76.0
1034,87.0,88.0,80.0,76.0,68.0
1035,88.0,80.0,76.0,68.0,79.0
1036,80.0,76.0,68.0,79.0,76.0
1037,76.0,68.0,79.0,76.0,92.0
1038,68.0,79.0,76.0,92.0,96.0
1039,79.0,76.0,92.0,96.0,97.0
1040,76.0,92.0,96.0,97.0,93.0
1041,92.0,96.0,97.0,93.0,98.0
1042,96.0,97.0,93.0,98.0,101.0
1043,94.0,71.0,46.0,36.0,29.0
1044,71.0,46.0,36.0,29.0,21.0
1045,46.0,36.0,29.0,21.0,16.0
1046,36.0,29.0,21.0,16.0,11.0
1047,29.0,21.0,16.0,11.0,10.0
1048,21.0,16.0,11.0,10.0,9.0
1049,16.0,11.0,10.0,9.0,7.0
1050,11.0,10.0,9.0,7.0,5.0
1051,10.0,9.0,7.0,5.0,10.0
1052,9.0,7.0,5.0,10.0,21.0
1053,7.0,5.0,10.0,21.0,29.0
1054,5.0,10.0,21.0,29.0,43.0
1055,10.0,21.0,29.0,43.0,53.0
1056,21.0,29.0,43.0,53.0,71.0
1057,29.0,43.0,53.0,71.0,83.0
1058,43.0,53.0,71.0,83.0,101.0
1059,90.0,86.0,87.0,81.0,81.0
1060,86.0,87.0,81.0,81.0,96.0
1061,87.0,81.0,81.0,96.0,101.0
1062,41.0,40.0,37.0,37.0,49.0
1063,40.0,37.0,37.0,49.0,54.0
1064,37.0,37.0,49.0,54.0,71.0
1065,37.0,49.0,54.0,71.0,80.0
1066,49.0,54.0,71.0,80.0,88.0
1067,54.0,71.0,80.0,88.0,96.0
1068,71.0,80.0,88.0,96.0,101.0
1069,92.0,91.0,81.0,72.0,68.0
1070,91.0,81.0,72.0,68.0,60.0
1071,81.0,72.0,68.0,60.0,60.0
1072,72.0,68.0,60.0,60.0,54.0
1073,68.0,60.0,60.0,54.0,51.0
1074,60.0,60.0,54.0,51.0,48.0
1075,60.0,54.0,51.0,48.0,101.0
1076,75.0,68.0,65.0,61.0,60.0
1077,68.0,65.0,61.0,60.0,61.0
1078,65.0,61.0,60.0,61.0,57.0
1079,61.0,60.0,61.0,57.0,59.0
1080,60.0,61.0,57.0,59.0,54.0
1081,61.0,57.0,59.0,54.0,57.0
1082,57.0,59.0,54.0,57.0,59.0
1083,59.0,54.0,57.0,59.0,66.0
1084,54.0,57.0,59.0,66.0,83.0
1085,57.0,59.0,66.0,83.0,90.0
1086,59.0,66.0,83.0,90.0,92.0
1087,66.0,83.0,90.0,92.0,96.0
1088,83.0,90.0,92.0,96.0,101.0
1089,94.0,81.0,74.0,72.0,64.0
1090,81.0,74.0,72.0,64.0,65.0
1091,74.0,72.0,64.0,65.0,63.0
1092,72.0,64.0,65.0,63.0,57.0
1093,64.0,65.0,63.0,57.0,52.0
1094,65.0,63.0,57.0,52.0,58.0
1095,63.0,57.0,52.0,58.0,58.0
1096,57.0,52.0,58.0,58.0,77.0
1097,52.0,58.0,58.0,77.0,77.0
1098,58.0,58.0,77.0,77.0,91.0
1099,58.0,77.0,77.0,91.0,101.0
1100,68.0,3.0,3.0,7.0,6.0
1101,3.0,3.0,7.0,6.0,4.0
1102,3.0,7.0,6.0,4.0,6.0
1103,7.0,6.0,4.0,6.0,7.0
1104,6.0,4.0,6.0,7.0,7.0
1105,4.0,6.0,7.0,7.0,8.0
1106,6.0,7.0,7.0,8.0,10.0
1107,7.0,7.0,8.0,10.0,10.0
1108,7.0,8.0,10.0,10.0,15.0
1109,8.0,10.0,10.0,15.0,22.0
1110,10.0,10.0,15.0,22.0,28.0
1111,10.0,15.0,22.0,28.0,31.0
1112,15.0,22.0,28.0,31.0,44.0
1113,22.0,28.0,31.0,44.0,54.0
1114,28.0,31.0,44.0,54.0,60.0
1115,31.0,44.0,54.0,60.0,69.0
1116,44.0,54.0,60.0,69.0,101.0
1117,2.0,1.0,2.0,2.0,4.0
1118,1.0,2.0,2.0,4.0,4.0
1119,2.0,2.0,4.0,4.0,4.0
1120,2.0,4.0,4.0,4.0,4.0
1121,4.0,4.0,4.0,4.0,7.0
1122,4.0,4.0,4.0,7.0,8.0
1123,4.0,4.0,7.0,8.0,11.0
1124,4.0,7.0,8.0,11.0,15.0
1125,7.0,8.0,11.0,15.0,19.0
1126,8.0,11.0,15.0,19.0,24.0
1127,11.0,15.0,19.0,24.0,25.0
1128,15.0,19.0,24.0,25.0,24.0
1129,19.0,24.0,25.0,24.0,28.0
1130,24.0,25.0,24.0,28.0,35.0
1131,25.0,24.0,28.0,35.0,39.0
1132,24.0,28.0,35.0,39.0,44.0
1133,28.0,35.0,39.0,44.0,101.0
1134,47.0,41.0,27.0,21.0,23.0
1135,41.0,27.0,21.0,23.0,28.0
1136,27.0,21.0,23.0,28.0,33.0
1137,21.0,23.0,28.0,33.0,48.0
1138,23.0,28.0,33.0,48.0,69.0
1139,28.0,33.0,48.0,69.0,87.0
1140,33.0,48.0,69.0,87.0,95.0
1141,48.0,69.0,87.0,95.0,94.0
1142,69.0,87.0,95.0,94.0,101.0
1143,75.0,86.0,99.0,86.0,83.0
1144,86.0,99.0,86.0,83.0,79.0
1145,99.0,86.0,83.0,79.0,84.0
1146,86.0,83.0,79.0,84.0,81.0
1147,83.0,79.0,84.0,81.0,79.0
1148,79.0,84.0,81.0,79.0,83.0
1149,84.0,81.0,79.0,83.0,86.0
1150,81.0,79.0,83.0,86.0,98.0
1151,79.0,83.0,86.0,98.0,101.0
1152,84.0,68.0,62.0,56.0,101.0
1153,61.0,58.0,52.0,43.0,41.0
1154,58.0,52.0,43.0,41.0,39.0
1155,52.0,43.0,41.0,39.0,39.0
1156,43.0,41.0,39.0,39.0,41.0
1157,41.0,39.0,39.0,41.0,49.0
1158,39.0,39.0,41.0,49.0,49.0
1159,39.0,41.0,49.0,49.0,53.0
1160,41.0,49.0,49.0,53.0,64.0
1161,49.0,49.0,53.0,64.0,71.0
1162,49.0,53.0,64.0,71.0,67.0
1163,53.0,64.0,71.0,67.0,70.0
1164,64.0,71.0,67.0,70.0,91.0
1165,71.0,67.0,70.0,91.0,101.0
1166,83.0,79.0,71.0,63.0,55.0
1167,79.0,71.0,63.0,55.0,49.0
1168,71.0,63.0,55.0,49.0,43.0
1169,63.0,55.0,49.0,43.0,29.0
1170,55.0,49.0,43.0,29.0,24.0
1171,49.0,43.0,29.0,24.0,24.0
1172,43.0,29.0,24.0,24.0,24.0
1173,29.0,24.0,24.0,24.0,29.0
1174,24.0,24.0,24.0,29.0,33.0
1175,24.0,24.0,29.0,33.0,42.0
1176,24.0,29.0,33.0,42.0,53.0
1177,29.0,33.0,42.0,53.0,59.0
1178,33.0,42.0,53.0,59.0,69.0
1179,42.0,53.0,59.0,69.0,77.0
1180,53.0,59.0,69.0,77.0,85.0
1181,59.0,69.0,77.0,85.0,100.0
1182,69.0,77.0,85.0,100.0,101.0
1183,62.0,30.0,25.0,20.0,14.0
1184,30.0,25.0,20.0,14.0,11.0
1185,25.0,20.0,14.0,11.0,12.0
1186,20.0,14.0,11.0,12.0,15.0
1187,14.0,11.0,12.0,15.0,11.0
1188,11.0,12.0,15.0,11.0,11.0
1189,12.0,15.0,11.0,11.0,10.0
1190,15.0,11.0,11.0,10.0,10.0
1191,11.0,11.0,10.0,10.0,13.0
1192,11.0,10.0,10.0,13.0,16.0
1193,10.0,10.0,13.0,16.0,22.0
1194,10.0,13.0,16.0,22.0,29.0
1195,13.0,16.0,22.0,29.0,40.0
1196,16.0,22.0,29.0,40.0,55.0
1197,22.0,29.0,40.0,55.0,76.0
1198,29.0,40.0,55.0,76.0,83.0
1199,40.0,55.0,76.0,83.0,101.0
1200,94.0,73.0,66.0,56.0,48.0
1201,73.0,66.0,56.0,48.0,40.0
1202,66.0,56.0,48.0,40.0,37.0
1203,56.0,48.0,40.0,37.0,34.0
1204,48.0,40.0,37.0,34.0,37.0
1205,40.0,37.0,34.0,37.0,36.0
1206,37.0,34.0,37.0,36.0,33.0
1207,34.0,37.0,36.0,33.0,40.0
1208,37.0,36.0,33.0,40.0,51.0
1209,36.0,33.0,40.0,51.0,59.0
1210,33.0,40.0,51.0,59.0,71.0
1211,40.0,51.0,59.0,71.0,77.0
1212,51.0,59.0,71.0,77.0,83.0
1213,59.0,71.0,77.0,83.0,85.0
1214,71.0,77.0,83.0,85.0,93.0
1215,77.0,83.0,85.0,93.0,90.0
1216,83.0,85.0,93.0,90.0,101.0
1217,90.0,80.0,80.0,72.0,73.0
1218,80.0,80.0,72.0,73.0,72.0
1219,80.0,72.0,73.0,72.0,76.0
1220,72.0,73.0,72.0,76.0,75.0
1221,73.0,72.0,76.0,75.0,83.0
1222,72.0,76.0,75.0,83.0,89.0
1223,76.0,75.0,83.0,89.0,99.0
1224,75.0,83.0,89.0,99.0,97.0
1225,83.0,89.0,99.0,97.0,98.0
1226,89.0,99.0,97.0,98.0,101.0
1227,98.0,92.0,83.0,71.0,54.0
1228,92.0,83.0,71.0,54.0,52.0
1229,83.0,71.0,54.0,52.0,34.0
1230,71.0,54.0,52.0,34.0,32.0
1231,54.0,52.0,34.0,32.0,31.0
1232,52.0,34.0,32.0,31.0,30.0
1233,34.0,32.0,31.0,30.0,26.0
1234,32.0,31.0,30.0,26.0,30.0
1235,31.0,30.0,26.0,30.0,28.0
1236,30.0,26.0,30.0,28.0,24.0
1237,26.0,30.0,28.0,24.0,20.0
1238,30.0,28.0,24.0,20.0,21.0
1239,28.0,24.0,20.0,21.0,24.0
1240,24.0,20.0,21.0,24.0,24.0
1241,20.0,21.0,24.0,24.0,28.0
1242,21.0,24.0,24.0,28.0,44.0
1243,24.0,24.0,28.0,44.0,101.0
1244,78.0,68.0,68.0,68.0,81.0
1245,68.0,68.0,68.0,81.0,94.0
1246,68.0,68.0,81.0,94.0,101.0
1247,9.0,11.0,17.0,12.0,11.0
1248,11.0,17.0,12.0,11.0,14.0
1249,17.0,12.0,11.0,14.0,17.0
1250,12.0,11.0,14.0,17.0,18.0
1251,11.0,14.0,17.0,18.0,16.0
1252,14.0,17.0,18.0,16.0,20.0
1253,17.0,18.0,16.0,20.0,28.0
1254,18.0,16.0,20.0,28.0,24.0
1255,16.0,20.0,28.0,24.0,21.0
