,diff_0,target
96717,74.0,57.0
96718,57.0,78.0
96719,78.0,83.0
96720,83.0,91.0
96721,91.0,85.0
96722,85.0,40.0
96723,40.0,101.0
96724,81.0,69.0
96725,69.0,56.0
96726,56.0,46.0
96727,46.0,44.0
96728,44.0,38.0
96729,38.0,35.0
96730,35.0,33.0
96731,33.0,30.0
96732,30.0,32.0
96733,32.0,34.0
96734,34.0,1.0
96735,1.0,1.0
96736,1.0,1.0
96737,1.0,3.0
96738,3.0,5.0
96739,5.0,7.0
96740,7.0,11.0
96741,11.0,17.0
96742,17.0,20.0
96743,20.0,23.0
96744,23.0,22.0
96745,22.0,23.0
96746,23.0,33.0
96747,33.0,48.0
96748,48.0,36.0
96749,36.0,40.0
96750,40.0,47.0
96751,47.0,101.0
96752,87.0,80.0
96753,80.0,66.0
96754,66.0,45.0
96755,45.0,35.0
96756,35.0,28.0
96757,28.0,25.0
96758,25.0,22.0
96759,22.0,22.0
96760,22.0,19.0
96761,19.0,19.0
96762,19.0,18.0
96763,18.0,28.0
96764,28.0,45.0
96765,45.0,61.0
96766,61.0,70.0
96767,70.0,86.0
96768,86.0,101.0
96769,98.0,101.0
96770,97.0,92.0
96771,92.0,83.0
96772,83.0,100.0
96773,100.0,101.0
96774,92.0,101.0
96775,93.0,65.0
96776,65.0,43.0
96777,43.0,35.0
96778,35.0,23.0
96779,23.0,19.0
96780,19.0,10.0
96781,10.0,8.0
96782,8.0,5.0
96783,5.0,5.0
96784,5.0,6.0
96785,6.0,11.0
96786,11.0,17.0
96787,17.0,31.0
96788,31.0,51.0
96789,51.0,65.0
96790,65.0,81.0
96791,81.0,99.0
96792,99.0,101.0
96793,30.0,31.0
96794,31.0,40.0
96795,40.0,63.0
96796,63.0,91.0
96797,91.0,101.0
96798,56.0,70.0
96799,70.0,69.0
96800,69.0,60.0
96801,60.0,71.0
96802,71.0,35.0
96803,35.0,47.0
96804,47.0,56.0
96805,56.0,60.0
96806,60.0,68.0
96807,68.0,77.0
96808,77.0,86.0
96809,86.0,101.0
96810,99.0,97.0
96811,97.0,90.0
96812,90.0,81.0
96813,81.0,74.0
96814,74.0,65.0
96815,65.0,56.0
96816,56.0,43.0
96817,43.0,32.0
96818,32.0,31.0
96819,31.0,19.0
96820,19.0,16.0
96821,16.0,15.0
96822,15.0,9.0
96823,9.0,9.0
96824,9.0,10.0
96825,10.0,8.0
96826,8.0,11.0
96827,11.0,9.0
96828,9.0,12.0
96829,12.0,10.0
96830,10.0,12.0
96831,12.0,11.0
96832,11.0,12.0
96833,12.0,13.0
96834,13.0,15.0
96835,15.0,19.0
96836,19.0,20.0
96837,20.0,21.0
96838,21.0,31.0
96839,31.0,33.0
96840,33.0,34.0
96841,34.0,45.0
96842,45.0,42.0
96843,42.0,45.0
96844,45.0,28.0
96845,28.0,30.0
96846,30.0,36.0
96847,36.0,39.0
96848,39.0,40.0
96849,40.0,43.0
96850,43.0,46.0
96851,46.0,44.0
96852,44.0,101.0
96853,98.0,83.0
96854,83.0,95.0
96855,95.0,83.0
96856,83.0,81.0
96857,81.0,86.0
96858,86.0,85.0
96859,85.0,82.0
96860,82.0,88.0
96861,88.0,97.0
96862,97.0,101.0
96863,81.0,101.0
96864,18.0,14.0
96865,14.0,12.0
96866,12.0,12.0
96867,12.0,10.0
96868,10.0,10.0
96869,10.0,9.0
96870,9.0,10.0
96871,10.0,7.0
96872,7.0,6.0
96873,6.0,6.0
96874,6.0,7.0
96875,7.0,9.0
96876,9.0,18.0
96877,18.0,20.0
96878,20.0,27.0
96879,27.0,35.0
96880,35.0,40.0
96881,40.0,39.0
96882,39.0,45.0
96883,45.0,49.0
96884,49.0,49.0
96885,49.0,101.0
96886,55.0,25.0
96887,25.0,101.0
96888,89.0,84.0
96889,84.0,89.0
96890,89.0,85.0
96891,85.0,89.0
96892,89.0,88.0
96893,88.0,82.0
96894,82.0,87.0
96895,87.0,90.0
96896,90.0,91.0
96897,91.0,92.0
96898,92.0,96.0
96899,96.0,96.0
96900,96.0,84.0
96901,84.0,88.0
96902,88.0,94.0
96903,94.0,100.0
96904,100.0,89.0
96905,89.0,97.0
96906,97.0,91.0
96907,91.0,101.0
96908,63.0,61.0
96909,61.0,60.0
96910,60.0,55.0
96911,55.0,49.0
96912,49.0,30.0
96913,30.0,34.0
96914,34.0,37.0
96915,37.0,43.0
96916,43.0,40.0
96917,40.0,44.0
96918,44.0,48.0
96919,48.0,42.0
96920,42.0,41.0
96921,41.0,40.0
96922,40.0,37.0
96923,37.0,47.0
96924,47.0,49.0
96925,49.0,44.0
96926,44.0,47.0
96927,47.0,41.0
96928,41.0,39.0
96929,39.0,36.0
96930,36.0,35.0
96931,35.0,36.0
96932,36.0,34.0
96933,34.0,31.0
96934,31.0,27.0
96935,27.0,28.0
96936,28.0,29.0
96937,29.0,25.0
96938,25.0,27.0
96939,27.0,24.0
96940,24.0,22.0
96941,22.0,20.0
96942,20.0,17.0
96943,17.0,19.0
96944,19.0,23.0
96945,23.0,23.0
96946,23.0,19.0
96947,19.0,26.0
96948,26.0,35.0
96949,35.0,23.0
96950,23.0,32.0
96951,32.0,32.0
96952,32.0,35.0
96953,35.0,38.0
96954,38.0,39.0
96955,39.0,35.0
96956,35.0,35.0
96957,35.0,41.0
96958,41.0,47.0
96959,47.0,42.0
96960,42.0,47.0
96961,47.0,41.0
96962,41.0,40.0
96963,40.0,41.0
96964,41.0,41.0
96965,41.0,45.0
96966,45.0,101.0
96967,94.0,94.0
96968,94.0,94.0
96969,94.0,101.0
96970,100.0,101.0
96971,92.0,92.0
96972,92.0,85.0
96973,85.0,79.0
96974,79.0,59.0
96975,59.0,45.0
96976,45.0,34.0
96977,34.0,32.0
96978,32.0,26.0
96979,26.0,25.0
96980,25.0,24.0
96981,24.0,16.0
96982,16.0,13.0
96983,13.0,9.0
96984,9.0,9.0
96985,9.0,11.0
96986,11.0,12.0
96987,12.0,17.0
96988,17.0,17.0
96989,17.0,17.0
96990,17.0,24.0
96991,24.0,38.0
96992,38.0,36.0
96993,36.0,38.0
96994,38.0,40.0
96995,40.0,44.0
96996,44.0,101.0
96997,100.0,101.0
96998,99.0,101.0
96999,97.0,92.0
97000,92.0,92.0
97001,92.0,96.0
97002,96.0,101.0
97003,79.0,76.0
97004,76.0,65.0
97005,65.0,40.0
97006,40.0,44.0
97007,44.0,49.0
97008,49.0,38.0
97009,38.0,32.0
97010,32.0,28.0
97011,28.0,26.0
97012,26.0,26.0
97013,26.0,20.0
97014,20.0,25.0
97015,25.0,36.0
97016,36.0,42.0
97017,42.0,49.0
97018,49.0,66.0
97019,66.0,80.0
97020,80.0,91.0
97021,91.0,98.0
97022,98.0,101.0
97023,99.0,89.0
97024,89.0,101.0
97025,93.0,100.0
97026,100.0,100.0
97027,100.0,93.0
97028,93.0,94.0
97029,94.0,82.0
97030,82.0,78.0
97031,78.0,72.0
97032,72.0,72.0
97033,72.0,65.0
97034,65.0,51.0
97035,51.0,33.0
97036,33.0,28.0
97037,28.0,16.0
97038,16.0,14.0
97039,14.0,11.0
97040,11.0,11.0
97041,11.0,12.0
97042,12.0,11.0
97043,11.0,11.0
97044,11.0,14.0
97045,14.0,15.0
97046,15.0,13.0
97047,13.0,17.0
97048,17.0,19.0
97049,19.0,25.0
97050,25.0,32.0
97051,32.0,47.0
97052,47.0,101.0
97053,90.0,100.0
97054,100.0,94.0
97055,94.0,100.0
97056,100.0,101.0
97057,90.0,87.0
97058,87.0,79.0
97059,79.0,78.0
97060,78.0,86.0
97061,86.0,92.0
97062,92.0,87.0
97063,87.0,92.0
97064,92.0,96.0
97065,96.0,101.0
97066,93.0,88.0
97067,88.0,80.0
97068,80.0,78.0
97069,78.0,84.0
97070,84.0,90.0
97071,90.0,99.0
97072,99.0,101.0
97073,43.0,49.0
97074,49.0,48.0
97075,48.0,38.0
97076,38.0,18.0
97077,18.0,16.0
97078,16.0,18.0
97079,18.0,17.0
97080,17.0,14.0
97081,14.0,13.0
97082,13.0,11.0
97083,11.0,10.0
97084,10.0,9.0
97085,9.0,6.0
97086,6.0,6.0
97087,6.0,7.0
97088,7.0,6.0
97089,6.0,5.0
97090,5.0,7.0
97091,7.0,8.0
97092,8.0,15.0
97093,15.0,18.0
97094,18.0,17.0
97095,17.0,20.0
97096,20.0,26.0
97097,26.0,35.0
97098,35.0,45.0
97099,45.0,48.0
97100,48.0,101.0
97101,71.0,71.0
97102,71.0,71.0
97103,71.0,71.0
97104,71.0,70.0
97105,70.0,75.0
97106,75.0,77.0
97107,77.0,88.0
97108,88.0,91.0
97109,91.0,101.0
97110,91.0,80.0
97111,80.0,72.0
97112,72.0,73.0
97113,73.0,64.0
97114,64.0,63.0
97115,63.0,58.0
97116,58.0,56.0
97117,56.0,53.0
97118,53.0,42.0
97119,42.0,42.0
97120,42.0,48.0
97121,48.0,57.0
97122,57.0,62.0
97123,62.0,66.0
97124,66.0,67.0
97125,67.0,73.0
97126,73.0,86.0
97127,86.0,92.0
97128,92.0,96.0
97129,96.0,101.0
97130,78.0,101.0
97131,92.0,92.0
97132,92.0,92.0
97133,92.0,84.0
97134,84.0,83.0
97135,83.0,92.0
97136,92.0,95.0
97137,95.0,97.0
97138,97.0,92.0
97139,92.0,94.0
97140,94.0,101.0
97141,93.0,64.0
97142,64.0,44.0
97143,44.0,46.0
97144,46.0,43.0
97145,43.0,43.0
97146,43.0,40.0
97147,40.0,39.0
97148,39.0,40.0
97149,40.0,39.0
97150,39.0,38.0
97151,38.0,39.0
97152,39.0,40.0
97153,40.0,42.0
97154,42.0,58.0
97155,58.0,65.0
97156,65.0,70.0
97157,70.0,72.0
97158,72.0,82.0
97159,82.0,81.0
97160,81.0,101.0
97161,91.0,101.0
97162,65.0,92.0
97163,92.0,64.0
97164,64.0,42.0
97165,42.0,50.0
97166,50.0,101.0
97167,67.0,67.0
97168,67.0,74.0
97169,74.0,91.0
97170,91.0,97.0
97171,97.0,101.0
97172,62.0,62.0
97173,62.0,60.0
97174,60.0,57.0
97175,57.0,45.0
97176,45.0,29.0
97177,29.0,27.0
97178,27.0,37.0
97179,37.0,41.0
97180,41.0,40.0
97181,40.0,43.0
97182,43.0,49.0
97183,49.0,51.0
97184,51.0,73.0
97185,73.0,84.0
97186,84.0,94.0
97187,94.0,101.0
97188,74.0,74.0
97189,74.0,63.0
97190,63.0,43.0
97191,43.0,101.0
97192,6.0,2.0
97193,2.0,2.0
97194,2.0,2.0
97195,2.0,6.0
97196,6.0,10.0
97197,10.0,12.0
97198,12.0,16.0
97199,16.0,19.0
97200,19.0,32.0
97201,32.0,44.0
97202,44.0,47.0
97203,47.0,51.0
97204,51.0,52.0
97205,52.0,66.0
97206,66.0,80.0
97207,80.0,101.0
97208,95.0,86.0
97209,86.0,78.0
97210,78.0,73.0
97211,73.0,61.0
97212,61.0,54.0
97213,54.0,45.0
97214,45.0,37.0
97215,37.0,30.0
97216,30.0,22.0
97217,22.0,22.0
97218,22.0,26.0
97219,26.0,33.0
97220,33.0,31.0
97221,31.0,40.0
97222,40.0,51.0
97223,51.0,57.0
97224,57.0,66.0
97225,66.0,69.0
97226,69.0,71.0
97227,71.0,101.0
97228,55.0,101.0
97229,75.0,64.0
97230,64.0,60.0
97231,60.0,59.0
97232,59.0,57.0
97233,57.0,56.0
97234,56.0,61.0
97235,61.0,74.0
97236,74.0,91.0
97237,91.0,101.0
97238,99.0,91.0
97239,91.0,79.0
97240,79.0,69.0
97241,69.0,69.0
97242,69.0,60.0
97243,60.0,63.0
97244,63.0,55.0
97245,55.0,54.0
97246,54.0,55.0
97247,55.0,54.0
97248,54.0,57.0
97249,57.0,65.0
97250,65.0,71.0
97251,71.0,79.0
97252,79.0,75.0
97253,75.0,83.0
97254,83.0,101.0
97255,70.0,58.0
97256,58.0,41.0
97257,41.0,35.0
97258,35.0,35.0
97259,35.0,35.0
97260,35.0,33.0
97261,33.0,49.0
97262,49.0,74.0
97263,74.0,86.0
97264,86.0,95.0
97265,95.0,101.0
97266,88.0,85.0
97267,85.0,74.0
97268,74.0,76.0
97269,76.0,83.0
97270,83.0,99.0
97271,99.0,101.0
97272,92.0,92.0
97273,92.0,87.0
97274,87.0,84.0
97275,84.0,72.0
97276,72.0,73.0
97277,73.0,80.0
97278,80.0,82.0
97279,82.0,93.0
97280,93.0,94.0
97281,94.0,94.0
97282,94.0,101.0
97283,98.0,95.0
97284,95.0,80.0
97285,80.0,84.0
97286,84.0,86.0
97287,86.0,83.0
97288,83.0,84.0
97289,84.0,85.0
97290,85.0,78.0
97291,78.0,75.0
97292,75.0,100.0
97293,100.0,101.0
97294,61.0,81.0
97295,81.0,95.0
97296,95.0,93.0
97297,93.0,99.0
97298,99.0,101.0
97299,88.0,101.0
97300,91.0,59.0
97301,59.0,50.0
97302,50.0,39.0
97303,39.0,29.0
97304,29.0,25.0
97305,25.0,20.0
97306,20.0,18.0
97307,18.0,15.0
97308,15.0,16.0
97309,16.0,22.0
97310,22.0,44.0
97311,44.0,62.0
97312,62.0,77.0
97313,77.0,96.0
97314,96.0,101.0
97315,92.0,64.0
97316,64.0,27.0
97317,27.0,20.0
97318,20.0,11.0
97319,11.0,5.0
97320,5.0,4.0
97321,4.0,1.0
97322,1.0,1.0
97323,1.0,1.0
97324,1.0,1.0
97325,1.0,1.0
97326,1.0,2.0
97327,2.0,2.0
97328,2.0,3.0
97329,3.0,4.0
97330,4.0,7.0
97331,7.0,10.0
97332,10.0,13.0
97333,13.0,20.0
97334,20.0,26.0
97335,26.0,31.0
97336,31.0,39.0
97337,39.0,38.0
97338,38.0,37.0
97339,37.0,43.0
97340,43.0,47.0
97341,47.0,101.0
97342,99.0,101.0
97343,14.0,17.0
97344,17.0,12.0
97345,12.0,13.0
97346,13.0,13.0
97347,13.0,13.0
97348,13.0,8.0
97349,8.0,5.0
97350,5.0,7.0
97351,7.0,9.0
97352,9.0,12.0
97353,12.0,12.0
97354,12.0,14.0
97355,14.0,16.0
97356,16.0,17.0
97357,17.0,21.0
97358,21.0,24.0
97359,24.0,25.0
97360,25.0,30.0
97361,30.0,35.0
97362,35.0,38.0
97363,38.0,31.0
97364,31.0,29.0
97365,29.0,35.0
97366,35.0,33.0
97367,33.0,41.0
97368,41.0,47.0
97369,47.0,50.0
97370,50.0,101.0
97371,92.0,76.0
97372,76.0,68.0
97373,68.0,59.0
97374,59.0,56.0
97375,56.0,48.0
97376,48.0,49.0
97377,49.0,46.0
97378,46.0,46.0
97379,46.0,40.0
97380,40.0,40.0
97381,40.0,37.0
97382,37.0,44.0
97383,44.0,40.0
97384,40.0,43.0
97385,43.0,53.0
97386,53.0,70.0
97387,70.0,77.0
97388,77.0,86.0
97389,86.0,98.0
97390,98.0,101.0
97391,86.0,93.0
97392,93.0,81.0
97393,81.0,89.0
97394,89.0,89.0
97395,89.0,92.0
97396,92.0,97.0
97397,97.0,101.0
97398,93.0,90.0
97399,90.0,95.0
97400,95.0,90.0
97401,90.0,89.0
97402,89.0,83.0
97403,94.0,75.0
97404,75.0,42.0
97405,42.0,23.0
97406,23.0,21.0
97407,21.0,23.0
97408,23.0,24.0
97409,24.0,20.0
97410,20.0,21.0
97411,21.0,19.0
97412,19.0,20.0
97413,20.0,19.0
97414,19.0,19.0
97415,19.0,20.0
97416,20.0,20.0
97417,20.0,26.0
97418,26.0,28.0
97419,28.0,29.0
97420,29.0,26.0
97421,26.0,26.0
97422,26.0,27.0
97423,27.0,31.0
97424,31.0,31.0
97425,31.0,34.0
97426,34.0,38.0
97427,38.0,37.0
97428,37.0,42.0
97429,42.0,50.0
97430,50.0,101.0
97431,38.0,49.0
97432,49.0,101.0
97433,67.0,58.0
97434,58.0,41.0
97435,41.0,35.0
97436,35.0,28.0
97437,28.0,24.0
97438,24.0,19.0
97439,19.0,13.0
97440,13.0,12.0
97441,12.0,8.0
97442,8.0,7.0
97443,7.0,7.0
97444,7.0,5.0
97445,5.0,5.0
97446,5.0,4.0
97447,4.0,5.0
97448,5.0,4.0
97449,4.0,5.0
97450,5.0,8.0
97451,8.0,13.0
97452,13.0,24.0
97453,24.0,31.0
97454,31.0,101.0
97455,100.0,101.0
97456,75.0,55.0
97457,55.0,44.0
97458,44.0,39.0
97459,39.0,35.0
97460,35.0,30.0
97461,30.0,25.0
97462,25.0,24.0
97463,24.0,21.0
97464,21.0,21.0
97465,21.0,32.0
97466,32.0,45.0
97467,45.0,65.0
97468,65.0,79.0
97469,79.0,98.0
97470,98.0,101.0
97471,80.0,101.0
97472,81.0,68.0
97473,68.0,59.0
97474,59.0,40.0
97475,40.0,38.0
97476,38.0,34.0
97477,34.0,42.0
97478,42.0,40.0
97479,40.0,28.0
97480,28.0,19.0
97481,19.0,19.0
97482,19.0,17.0
97483,17.0,15.0
97484,15.0,12.0
97485,12.0,10.0
97486,10.0,9.0
97487,9.0,12.0
97488,12.0,13.0
97489,13.0,13.0
97490,13.0,13.0
97491,13.0,11.0
97492,11.0,11.0
97493,11.0,15.0
97494,15.0,18.0
97495,18.0,20.0
97496,20.0,26.0
97497,26.0,31.0
97498,31.0,36.0
97499,36.0,43.0
97500,43.0,101.0
97501,79.0,48.0
97502,48.0,39.0
97503,39.0,34.0
97504,34.0,33.0
97505,33.0,30.0
97506,30.0,26.0
97507,26.0,15.0
97508,15.0,17.0
97509,17.0,14.0
97510,14.0,12.0
97511,12.0,10.0
97512,10.0,10.0
97513,10.0,12.0
97514,12.0,14.0
97515,14.0,16.0
97516,16.0,17.0
97517,17.0,23.0
97518,23.0,28.0
97519,28.0,30.0
97520,30.0,29.0
97521,29.0,36.0
97522,36.0,44.0
97523,44.0,101.0
97524,82.0,68.0
97525,68.0,57.0
97526,57.0,51.0
97527,51.0,43.0
97528,43.0,25.0
97529,25.0,21.0
97530,21.0,21.0
97531,21.0,24.0
97532,24.0,22.0
97533,22.0,18.0
97534,18.0,18.0
97535,18.0,24.0
97536,24.0,27.0
97537,27.0,38.0
97538,38.0,33.0
97539,33.0,40.0
97540,40.0,43.0
97541,43.0,55.0
97542,55.0,60.0
97543,60.0,101.0
97544,74.0,67.0
97545,67.0,60.0
97546,60.0,56.0
97547,56.0,56.0
97548,56.0,60.0
97549,60.0,60.0
97550,60.0,71.0
97551,71.0,72.0
97552,72.0,78.0
97553,78.0,82.0
97554,82.0,81.0
97555,81.0,88.0
97556,88.0,97.0
97557,97.0,101.0
97558,98.0,85.0
97559,85.0,68.0
97560,68.0,60.0
97561,60.0,56.0
97562,56.0,24.0
97563,24.0,21.0
97564,21.0,25.0
97565,25.0,27.0
97566,27.0,44.0
97567,44.0,57.0
97568,57.0,83.0
97569,83.0,94.0
97570,94.0,101.0
97571,93.0,66.0
97572,66.0,25.0
97573,25.0,12.0
97574,12.0,6.0
97575,6.0,6.0
97576,6.0,6.0
97577,6.0,10.0
97578,10.0,5.0
97579,5.0,4.0
97580,4.0,3.0
97581,3.0,3.0
97582,3.0,2.0
97583,2.0,1.0
97584,1.0,3.0
97585,3.0,6.0
97586,6.0,10.0
97587,10.0,10.0
97588,10.0,11.0
97589,11.0,11.0
97590,11.0,12.0
97591,12.0,16.0
97592,16.0,17.0
97593,17.0,22.0
97594,22.0,30.0
97595,30.0,33.0
97596,33.0,35.0
97597,35.0,39.0
97598,39.0,44.0
97599,44.0,42.0
97600,42.0,101.0
97601,90.0,72.0
97602,72.0,64.0
97603,64.0,57.0
97604,57.0,51.0
97605,51.0,37.0
97606,37.0,30.0
97607,30.0,30.0
97608,30.0,28.0
97609,28.0,26.0
97610,26.0,32.0
97611,32.0,30.0
97612,30.0,26.0
97613,26.0,23.0
97614,23.0,27.0
97615,27.0,27.0
97616,27.0,29.0
97617,29.0,30.0
97618,30.0,27.0
97619,27.0,32.0
97620,32.0,30.0
97621,30.0,37.0
97622,37.0,38.0
97623,38.0,42.0
97624,95.0,86.0
97625,86.0,72.0
97626,72.0,63.0
97627,63.0,53.0
97628,53.0,50.0
97629,50.0,42.0
97630,42.0,33.0
97631,33.0,30.0
97632,30.0,21.0
97633,21.0,17.0
97634,17.0,15.0
97635,15.0,15.0
97636,15.0,12.0
97637,12.0,13.0
97638,13.0,12.0
97639,12.0,10.0
97640,10.0,11.0
97641,11.0,12.0
97642,12.0,16.0
97643,16.0,17.0
97644,17.0,19.0
97645,19.0,21.0
97646,21.0,21.0
97647,21.0,23.0
97648,23.0,26.0
97649,26.0,32.0
97650,32.0,36.0
97651,36.0,40.0
97652,40.0,42.0
97653,42.0,44.0
97654,44.0,101.0
97655,83.0,56.0
97656,56.0,44.0
97657,44.0,38.0
97658,38.0,16.0
97659,16.0,13.0
97660,13.0,16.0
97661,16.0,16.0
97662,16.0,16.0
97663,16.0,18.0
97664,18.0,17.0
97665,17.0,14.0
97666,14.0,1.0
97667,1.0,1.0
97668,1.0,1.0
97669,1.0,2.0
97670,2.0,2.0
97671,2.0,3.0
97672,3.0,5.0
97673,5.0,5.0
97674,5.0,5.0
97675,5.0,7.0
97676,7.0,10.0
97677,10.0,13.0
97678,13.0,14.0
97679,14.0,18.0
97680,18.0,23.0
97681,23.0,23.0
97682,23.0,34.0
97683,34.0,37.0
97684,37.0,43.0
97685,43.0,47.0
97686,47.0,101.0
97687,67.0,61.0
97688,61.0,69.0
97689,69.0,89.0
97690,89.0,101.0
97691,100.0,101.0
97692,86.0,101.0
97693,93.0,95.0
97694,95.0,87.0
97695,87.0,79.0
97696,79.0,95.0
97697,95.0,101.0
97698,16.0,38.0
97699,38.0,18.0
97700,18.0,10.0
97701,10.0,8.0
97702,8.0,4.0
97703,4.0,4.0
97704,4.0,5.0
97705,5.0,5.0
97706,5.0,5.0
97707,5.0,4.0
97708,4.0,4.0
97709,4.0,7.0
97710,7.0,4.0
97711,4.0,4.0
97712,4.0,8.0
97713,8.0,9.0
97714,9.0,11.0
97715,11.0,12.0
97716,12.0,17.0
97717,17.0,21.0
97718,21.0,19.0
97719,19.0,30.0
97720,30.0,35.0
97721,35.0,40.0
97722,40.0,41.0
97723,41.0,101.0
97724,94.0,82.0
97725,82.0,61.0
97726,61.0,46.0
97727,46.0,36.0
97728,36.0,33.0
97729,33.0,32.0
97730,32.0,26.0
97731,26.0,27.0
97732,27.0,23.0
97733,23.0,25.0
97734,25.0,26.0
97735,26.0,27.0
97736,27.0,29.0
97737,29.0,34.0
97738,34.0,37.0
97739,37.0,42.0
97740,42.0,60.0
97741,60.0,74.0
97742,74.0,78.0
97743,78.0,101.0
97744,72.0,64.0
97745,64.0,55.0
97746,55.0,49.0
97747,49.0,39.0
97748,39.0,39.0
97749,39.0,38.0
97750,38.0,27.0
97751,27.0,26.0
97752,26.0,26.0
97753,26.0,25.0
97754,25.0,24.0
97755,24.0,28.0
97756,28.0,43.0
97757,43.0,50.0
97758,50.0,61.0
97759,61.0,81.0
97760,81.0,86.0
97761,86.0,83.0
97762,83.0,87.0
97763,87.0,101.0
97764,96.0,90.0
97765,90.0,85.0
97766,85.0,81.0
97767,81.0,81.0
97768,81.0,79.0
97769,79.0,76.0
97770,76.0,73.0
97771,73.0,71.0
97772,71.0,65.0
97773,65.0,60.0
97774,60.0,57.0
97775,57.0,57.0
97776,57.0,58.0
97777,58.0,52.0
97778,52.0,54.0
97779,54.0,66.0
97780,66.0,80.0
97781,80.0,101.0
97782,5.0,3.0
97783,3.0,3.0
97784,3.0,3.0
97785,3.0,5.0
97786,5.0,6.0
97787,6.0,6.0
97788,6.0,7.0
97789,7.0,8.0
97790,8.0,15.0
97791,15.0,13.0
97792,13.0,17.0
97793,17.0,18.0
97794,18.0,23.0
97795,23.0,24.0
97796,24.0,32.0
97797,32.0,33.0
97798,33.0,35.0
97799,35.0,41.0
97800,41.0,44.0
97801,44.0,46.0
97802,46.0,101.0
97803,84.0,78.0
97804,78.0,70.0
97805,70.0,70.0
97806,70.0,62.0
97807,62.0,61.0
97808,61.0,59.0
97809,59.0,59.0
97810,59.0,59.0
97811,59.0,59.0
97812,59.0,63.0
97813,63.0,66.0
97814,66.0,75.0
97815,75.0,81.0
97816,81.0,79.0
97817,79.0,84.0
97818,84.0,90.0
97819,90.0,97.0
97820,97.0,97.0
97821,97.0,101.0
97822,85.0,100.0
97823,100.0,101.0
97824,95.0,90.0
97825,90.0,81.0
97826,81.0,76.0
97827,76.0,75.0
97828,75.0,65.0
97829,65.0,58.0
97830,58.0,58.0
97831,58.0,58.0
97832,58.0,59.0
97833,59.0,53.0
97834,53.0,35.0
97835,35.0,12.0
97836,12.0,13.0
97837,13.0,13.0
97838,13.0,14.0
97839,14.0,15.0
97840,15.0,27.0
97841,27.0,31.0
97842,31.0,30.0
97843,30.0,24.0
97844,24.0,42.0
97845,42.0,38.0
97846,38.0,34.0
97847,34.0,42.0
97848,42.0,49.0
97849,49.0,101.0
97850,57.0,54.0
97851,54.0,41.0
97852,41.0,41.0
97853,41.0,41.0
97854,41.0,41.0
97855,41.0,40.0
97856,40.0,51.0
97857,51.0,56.0
97858,56.0,56.0
97859,56.0,62.0
97860,62.0,70.0
97861,70.0,85.0
97862,85.0,85.0
97863,85.0,98.0
97864,98.0,101.0
97865,82.0,68.0
97866,68.0,61.0
97867,61.0,51.0
97868,51.0,50.0
97869,50.0,43.0
97870,43.0,39.0
97871,39.0,35.0
97872,35.0,40.0
97873,40.0,45.0
97874,45.0,52.0
97875,52.0,62.0
97876,62.0,82.0
97877,82.0,83.0
97878,83.0,87.0
97879,87.0,98.0
97880,98.0,101.0
97881,89.0,74.0
97882,74.0,58.0
97883,58.0,51.0
97884,51.0,50.0
97885,50.0,45.0
97886,45.0,45.0
97887,45.0,45.0
97888,45.0,37.0
97889,37.0,36.0
97890,36.0,23.0
97891,23.0,20.0
97892,20.0,15.0
97893,15.0,15.0
97894,15.0,15.0
97895,15.0,15.0
97896,15.0,12.0
97897,12.0,9.0
97898,9.0,10.0
97899,10.0,11.0
97900,11.0,10.0
97901,10.0,10.0
97902,10.0,12.0
97903,12.0,17.0
97904,17.0,17.0
97905,17.0,20.0
97906,20.0,24.0
97907,24.0,26.0
97908,26.0,47.0
97909,47.0,101.0
97910,80.0,67.0
97911,67.0,67.0
97912,67.0,67.0
97913,67.0,64.0
97914,64.0,71.0
97915,71.0,75.0
97916,75.0,73.0
97917,73.0,70.0
97918,70.0,71.0
97919,71.0,73.0
97920,73.0,77.0
97921,77.0,74.0
97922,74.0,89.0
97923,89.0,91.0
97924,91.0,98.0
97925,98.0,101.0
97926,73.0,73.0
97927,73.0,76.0
97928,76.0,74.0
97929,74.0,74.0
97930,74.0,69.0
97931,69.0,69.0
97932,69.0,72.0
97933,72.0,75.0
97934,75.0,71.0
97935,71.0,65.0
97936,65.0,60.0
97937,60.0,57.0
97938,57.0,48.0
97939,48.0,44.0
97940,44.0,41.0
97941,41.0,39.0
97942,39.0,33.0
97943,33.0,29.0
97944,29.0,26.0
97945,26.0,30.0
97946,30.0,27.0
97947,27.0,21.0
97948,21.0,20.0
97949,20.0,18.0
97950,18.0,15.0
97951,15.0,16.0
97952,16.0,19.0
97953,19.0,23.0
97954,23.0,26.0
97955,26.0,27.0
97956,27.0,29.0
97957,29.0,28.0
97958,28.0,34.0
97959,34.0,31.0
97960,31.0,32.0
97961,32.0,39.0
97962,39.0,40.0
97963,40.0,101.0
97964,93.0,88.0
97965,88.0,88.0
97966,88.0,88.0
97967,88.0,86.0
97968,86.0,77.0
97969,77.0,77.0
97970,77.0,96.0
97971,96.0,101.0
97972,69.0,70.0
97973,70.0,87.0
97974,87.0,95.0
97975,95.0,101.0
97976,85.0,101.0
97977,83.0,86.0
97978,86.0,86.0
97979,86.0,83.0
97980,83.0,82.0
97981,82.0,85.0
97982,85.0,90.0
97983,90.0,100.0
97984,100.0,98.0
97985,98.0,101.0
97986,96.0,76.0
97987,76.0,71.0
97988,71.0,62.0
