,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
366,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0
367,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0
368,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0
369,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0
370,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0,101.0
371,20.0,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0
372,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0
373,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0
374,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0
375,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
376,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
377,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
378,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
379,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
380,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
381,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
382,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
383,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
384,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
385,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
386,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0
387,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0
388,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
389,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
390,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
391,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
392,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
393,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
394,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
395,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
396,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
397,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
398,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
399,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0
400,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0
401,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
402,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
403,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
404,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
405,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
406,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
407,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
408,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
409,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
410,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
411,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
412,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0
413,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0
414,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
415,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
416,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
417,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
418,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
419,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
420,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
421,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
422,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
423,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
424,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
425,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
426,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
427,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
428,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
429,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0
430,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0
431,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
432,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
433,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
434,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
435,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
436,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
437,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
438,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
439,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
440,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
441,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
442,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0
443,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0
444,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
445,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
446,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
447,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
448,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
449,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
450,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
451,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
452,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
453,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
454,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
455,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
456,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0
457,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0
458,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
459,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
460,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
461,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
462,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0
463,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0
464,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
465,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
466,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
467,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
468,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
469,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
470,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
471,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
472,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
473,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
474,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
475,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0
476,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0
477,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
478,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
479,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
480,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
481,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
482,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
483,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
484,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
485,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
486,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
487,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
488,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
489,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0
490,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0
491,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
492,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
493,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
494,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
495,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
496,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
497,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0
498,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0
499,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
500,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
501,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
502,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
503,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
504,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
505,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
506,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
507,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
508,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
509,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
510,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0
511,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0
512,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
513,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
514,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
515,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
516,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
517,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
518,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
519,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
520,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
521,97.0,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0
522,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0,101.0
523,1.0,5.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0
524,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0
525,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0
526,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
527,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
528,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
529,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
530,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
531,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
532,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0
533,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0
534,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
535,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
536,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
537,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
538,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
539,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
540,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
541,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
542,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
543,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
544,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0,101.0
545,71.0,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0
546,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0
547,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0
548,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0
549,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0
550,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0
551,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0
552,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0
553,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0
554,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0
555,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0
556,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0
557,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0,101.0
558,95.0,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0
559,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0
560,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0
561,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0
562,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0
563,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0
564,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0,101.0
565,94.0,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0
566,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0
567,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0
568,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0
569,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0
570,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0
571,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0
572,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0
573,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0
574,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0
575,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0
576,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0,101.0
577,41.0,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0
578,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0
579,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0,101.0
580,92.0,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0
581,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0
582,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0,101.0
583,75.0,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0
584,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0
585,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0
586,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0
587,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0
588,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0
589,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0
590,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0
591,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0,101.0
592,94.0,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0
593,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0
594,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0
595,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0
596,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0
597,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0
598,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0,101.0
599,68.0,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0
600,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0
601,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0
602,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0
603,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0
604,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0
605,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0
606,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0
607,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0
608,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0
609,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0
610,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0
611,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0,101.0
612,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0
613,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0
614,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0
615,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0
616,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0
617,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0
618,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0
619,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0
620,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0
621,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0
622,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0
623,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0
624,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0,101.0
625,47.0,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0
626,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0
627,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0
628,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0
629,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0,101.0
630,75.0,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0
631,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0
632,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0
633,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0
634,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0,101.0
635,61.0,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0
636,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0
637,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0
638,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0
639,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0
640,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0
641,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0
642,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0
643,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0,101.0
644,83.0,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0
645,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0
646,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0
647,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0
648,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0
649,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0
650,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0
651,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0
652,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0
653,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0
654,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0
655,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0
656,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0,101.0
657,90.0,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0
658,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0
659,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0
660,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0
661,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0
662,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0,101.0
663,94.0,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0
664,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0
665,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0
666,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0
667,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0
668,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0
669,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0
670,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0
671,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0
672,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0
673,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0
674,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0
675,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0
676,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0
677,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0,101.0
678,61.0,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0
679,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0
680,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0
681,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0
682,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0
683,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0
684,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0
685,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0
686,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0
687,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0
688,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0
689,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0
690,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0,101.0
691,84.0,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0
692,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0
693,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0
694,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0
695,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0
696,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0
697,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0
698,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0,101.0
699,38.0,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0
700,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0
701,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0
702,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0
703,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0
704,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0
705,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0
706,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0
707,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0
708,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0
709,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0
710,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0
711,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0,101.0
712,77.0,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0
713,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0
714,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0
715,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0
716,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0
717,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0
718,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0
719,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0
720,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0
721,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0
722,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0
723,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0,58.0
724,17.0,16.0,18.0,20.0,30.0,36.0,53.0,58.0,101.0
725,78.0,78.0,65.0,62.0,60.0,55.0,51.0,49.0,54.0
726,78.0,65.0,62.0,60.0,55.0,51.0,49.0,54.0,60.0
727,65.0,62.0,60.0,55.0,51.0,49.0,54.0,60.0,60.0
728,62.0,60.0,55.0,51.0,49.0,54.0,60.0,60.0,77.0
729,60.0,55.0,51.0,49.0,54.0,60.0,60.0,77.0,92.0
730,55.0,51.0,49.0,54.0,60.0,60.0,77.0,92.0,95.0
731,51.0,49.0,54.0,60.0,60.0,77.0,92.0,95.0,90.0
732,49.0,54.0,60.0,60.0,77.0,92.0,95.0,90.0,93.0
