,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
45760,27.0,22.0,15.0,13.0,8.0,6.0,4.0,3.0,9.0,20.0
45761,22.0,15.0,13.0,8.0,6.0,4.0,3.0,9.0,20.0,27.0
45762,15.0,13.0,8.0,6.0,4.0,3.0,9.0,20.0,27.0,36.0
45763,13.0,8.0,6.0,4.0,3.0,9.0,20.0,27.0,36.0,51.0
45764,8.0,6.0,4.0,3.0,9.0,20.0,27.0,36.0,51.0,74.0
45765,6.0,4.0,3.0,9.0,20.0,27.0,36.0,51.0,74.0,79.0
45766,4.0,3.0,9.0,20.0,27.0,36.0,51.0,74.0,79.0,93.0
45767,3.0,9.0,20.0,27.0,36.0,51.0,74.0,79.0,93.0,101.0
45768,68.0,31.0,19.0,15.0,11.0,6.0,7.0,7.0,6.0,5.0
45769,31.0,19.0,15.0,11.0,6.0,7.0,7.0,6.0,5.0,6.0
45770,19.0,15.0,11.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0
45771,15.0,11.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,10.0
45772,11.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,10.0,12.0
45773,6.0,7.0,7.0,6.0,5.0,6.0,7.0,10.0,12.0,11.0
45774,7.0,7.0,6.0,5.0,6.0,7.0,10.0,12.0,11.0,9.0
45775,7.0,6.0,5.0,6.0,7.0,10.0,12.0,11.0,9.0,11.0
45776,6.0,5.0,6.0,7.0,10.0,12.0,11.0,9.0,11.0,12.0
45777,5.0,6.0,7.0,10.0,12.0,11.0,9.0,11.0,12.0,20.0
45778,6.0,7.0,10.0,12.0,11.0,9.0,11.0,12.0,20.0,22.0
45779,7.0,10.0,12.0,11.0,9.0,11.0,12.0,20.0,22.0,26.0
45780,10.0,12.0,11.0,9.0,11.0,12.0,20.0,22.0,26.0,30.0
45781,12.0,11.0,9.0,11.0,12.0,20.0,22.0,26.0,30.0,30.0
45782,11.0,9.0,11.0,12.0,20.0,22.0,26.0,30.0,30.0,39.0
45783,9.0,11.0,12.0,20.0,22.0,26.0,30.0,30.0,39.0,41.0
45784,11.0,12.0,20.0,22.0,26.0,30.0,30.0,39.0,41.0,49.0
45785,12.0,20.0,22.0,26.0,30.0,30.0,39.0,41.0,49.0,101.0
45786,8.0,8.0,6.0,10.0,10.0,13.0,15.0,16.0,18.0,21.0
45787,8.0,6.0,10.0,10.0,13.0,15.0,16.0,18.0,21.0,21.0
45788,6.0,10.0,10.0,13.0,15.0,16.0,18.0,21.0,21.0,21.0
45789,10.0,10.0,13.0,15.0,16.0,18.0,21.0,21.0,21.0,29.0
45790,10.0,13.0,15.0,16.0,18.0,21.0,21.0,21.0,29.0,36.0
45791,13.0,15.0,16.0,18.0,21.0,21.0,21.0,29.0,36.0,43.0
45792,15.0,16.0,18.0,21.0,21.0,21.0,29.0,36.0,43.0,50.0
45793,16.0,18.0,21.0,21.0,21.0,29.0,36.0,43.0,50.0,58.0
45794,18.0,21.0,21.0,21.0,29.0,36.0,43.0,50.0,58.0,62.0
45795,21.0,21.0,21.0,29.0,36.0,43.0,50.0,58.0,62.0,64.0
45796,21.0,21.0,29.0,36.0,43.0,50.0,58.0,62.0,64.0,76.0
45797,21.0,29.0,36.0,43.0,50.0,58.0,62.0,64.0,76.0,101.0
45798,98.0,95.0,70.0,67.0,67.0,58.0,56.0,54.0,52.0,52.0
45799,95.0,70.0,67.0,67.0,58.0,56.0,54.0,52.0,52.0,57.0
45800,70.0,67.0,67.0,58.0,56.0,54.0,52.0,52.0,57.0,56.0
45801,67.0,67.0,58.0,56.0,54.0,52.0,52.0,57.0,56.0,62.0
45802,67.0,58.0,56.0,54.0,52.0,52.0,57.0,56.0,62.0,68.0
45803,58.0,56.0,54.0,52.0,52.0,57.0,56.0,62.0,68.0,69.0
45804,56.0,54.0,52.0,52.0,57.0,56.0,62.0,68.0,69.0,74.0
45805,54.0,52.0,52.0,57.0,56.0,62.0,68.0,69.0,74.0,88.0
45806,52.0,52.0,57.0,56.0,62.0,68.0,69.0,74.0,88.0,89.0
45807,52.0,57.0,56.0,62.0,68.0,69.0,74.0,88.0,89.0,94.0
45808,57.0,56.0,62.0,68.0,69.0,74.0,88.0,89.0,94.0,98.0
45809,56.0,62.0,68.0,69.0,74.0,88.0,89.0,94.0,98.0,101.0
45810,93.0,54.0,34.0,20.0,16.0,7.0,6.0,1.0,1.0,1.0
45811,54.0,34.0,20.0,16.0,7.0,6.0,1.0,1.0,1.0,1.0
45812,34.0,20.0,16.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0
45813,20.0,16.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
45814,16.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45815,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
45816,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
45817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0
45818,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0
45819,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,10.0
45820,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,10.0,12.0
45821,1.0,1.0,1.0,2.0,2.0,6.0,7.0,10.0,12.0,19.0
45822,1.0,1.0,2.0,2.0,6.0,7.0,10.0,12.0,19.0,24.0
45823,1.0,2.0,2.0,6.0,7.0,10.0,12.0,19.0,24.0,27.0
45824,2.0,2.0,6.0,7.0,10.0,12.0,19.0,24.0,27.0,34.0
45825,2.0,6.0,7.0,10.0,12.0,19.0,24.0,27.0,34.0,35.0
45826,6.0,7.0,10.0,12.0,19.0,24.0,27.0,34.0,35.0,40.0
45827,7.0,10.0,12.0,19.0,24.0,27.0,34.0,35.0,40.0,43.0
45828,10.0,12.0,19.0,24.0,27.0,34.0,35.0,40.0,43.0,49.0
45829,12.0,19.0,24.0,27.0,34.0,35.0,40.0,43.0,49.0,48.0
45830,19.0,24.0,27.0,34.0,35.0,40.0,43.0,49.0,48.0,101.0
45831,82.0,69.0,57.0,53.0,51.0,51.0,51.0,53.0,55.0,65.0
45832,69.0,57.0,53.0,51.0,51.0,51.0,53.0,55.0,65.0,69.0
45833,57.0,53.0,51.0,51.0,51.0,53.0,55.0,65.0,69.0,91.0
45834,53.0,51.0,51.0,51.0,53.0,55.0,65.0,69.0,91.0,101.0
45835,67.0,62.0,56.0,51.0,39.0,45.0,51.0,58.0,75.0,82.0
45836,62.0,56.0,51.0,39.0,45.0,51.0,58.0,75.0,82.0,67.0
45837,56.0,51.0,39.0,45.0,51.0,58.0,75.0,82.0,67.0,57.0
45838,51.0,39.0,45.0,51.0,58.0,75.0,82.0,67.0,57.0,64.0
45839,39.0,45.0,51.0,58.0,75.0,82.0,67.0,57.0,64.0,70.0
45840,45.0,51.0,58.0,75.0,82.0,67.0,57.0,64.0,70.0,80.0
45841,51.0,58.0,75.0,82.0,67.0,57.0,64.0,70.0,80.0,80.0
45842,58.0,75.0,82.0,67.0,57.0,64.0,70.0,80.0,80.0,86.0
45843,75.0,82.0,67.0,57.0,64.0,70.0,80.0,80.0,86.0,86.0
45844,82.0,67.0,57.0,64.0,70.0,80.0,80.0,86.0,86.0,86.0
45845,67.0,57.0,64.0,70.0,80.0,80.0,86.0,86.0,86.0,90.0
45846,57.0,64.0,70.0,80.0,80.0,86.0,86.0,86.0,90.0,101.0
45847,86.0,86.0,77.0,76.0,64.0,58.0,50.0,46.0,48.0,55.0
45848,86.0,77.0,76.0,64.0,58.0,50.0,46.0,48.0,55.0,65.0
45849,77.0,76.0,64.0,58.0,50.0,46.0,48.0,55.0,65.0,88.0
45850,76.0,64.0,58.0,50.0,46.0,48.0,55.0,65.0,88.0,100.0
45851,64.0,58.0,50.0,46.0,48.0,55.0,65.0,88.0,100.0,101.0
45852,88.0,84.0,78.0,72.0,71.0,78.0,73.0,73.0,71.0,75.0
45853,84.0,78.0,72.0,71.0,78.0,73.0,73.0,71.0,75.0,70.0
45854,78.0,72.0,71.0,78.0,73.0,73.0,71.0,75.0,70.0,74.0
45855,72.0,71.0,78.0,73.0,73.0,71.0,75.0,70.0,74.0,86.0
45856,71.0,78.0,73.0,73.0,71.0,75.0,70.0,74.0,86.0,94.0
45857,78.0,73.0,73.0,71.0,75.0,70.0,74.0,86.0,94.0,101.0
45858,1.0,1.0,3.0,8.0,17.0,23.0,40.0,46.0,58.0,65.0
45859,1.0,3.0,8.0,17.0,23.0,40.0,46.0,58.0,65.0,80.0
45860,3.0,8.0,17.0,23.0,40.0,46.0,58.0,65.0,80.0,87.0
45861,8.0,17.0,23.0,40.0,46.0,58.0,65.0,80.0,87.0,89.0
45862,17.0,23.0,40.0,46.0,58.0,65.0,80.0,87.0,89.0,96.0
45863,23.0,40.0,46.0,58.0,65.0,80.0,87.0,89.0,96.0,98.0
45864,40.0,46.0,58.0,65.0,80.0,87.0,89.0,96.0,98.0,97.0
45865,46.0,58.0,65.0,80.0,87.0,89.0,96.0,98.0,97.0,101.0
45866,69.0,50.0,43.0,35.0,29.0,28.0,26.0,21.0,21.0,28.0
45867,50.0,43.0,35.0,29.0,28.0,26.0,21.0,21.0,28.0,54.0
45868,43.0,35.0,29.0,28.0,26.0,21.0,21.0,28.0,54.0,76.0
45869,35.0,29.0,28.0,26.0,21.0,21.0,28.0,54.0,76.0,99.0
45870,29.0,28.0,26.0,21.0,21.0,28.0,54.0,76.0,99.0,101.0
45871,87.0,72.0,59.0,46.0,32.0,1.0,1.0,2.0,2.0,4.0
45872,72.0,59.0,46.0,32.0,1.0,1.0,2.0,2.0,4.0,3.0
45873,59.0,46.0,32.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0
45874,46.0,32.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0
45875,32.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0,8.0
45876,1.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0,8.0,17.0
45877,1.0,2.0,2.0,4.0,3.0,5.0,6.0,8.0,17.0,20.0
45878,2.0,2.0,4.0,3.0,5.0,6.0,8.0,17.0,20.0,25.0
45879,2.0,4.0,3.0,5.0,6.0,8.0,17.0,20.0,25.0,25.0
45880,4.0,3.0,5.0,6.0,8.0,17.0,20.0,25.0,25.0,26.0
45881,3.0,5.0,6.0,8.0,17.0,20.0,25.0,25.0,26.0,27.0
45882,5.0,6.0,8.0,17.0,20.0,25.0,25.0,26.0,27.0,29.0
45883,6.0,8.0,17.0,20.0,25.0,25.0,26.0,27.0,29.0,30.0
45884,8.0,17.0,20.0,25.0,25.0,26.0,27.0,29.0,30.0,46.0
45885,17.0,20.0,25.0,25.0,26.0,27.0,29.0,30.0,46.0,101.0
45886,98.0,93.0,82.0,80.0,74.0,83.0,70.0,64.0,60.0,54.0
45887,93.0,82.0,80.0,74.0,83.0,70.0,64.0,60.0,54.0,52.0
45888,82.0,80.0,74.0,83.0,70.0,64.0,60.0,54.0,52.0,51.0
45889,80.0,74.0,83.0,70.0,64.0,60.0,54.0,52.0,51.0,45.0
45890,74.0,83.0,70.0,64.0,60.0,54.0,52.0,51.0,45.0,43.0
45891,83.0,70.0,64.0,60.0,54.0,52.0,51.0,45.0,43.0,38.0
45892,70.0,64.0,60.0,54.0,52.0,51.0,45.0,43.0,38.0,30.0
45893,64.0,60.0,54.0,52.0,51.0,45.0,43.0,38.0,30.0,30.0
45894,60.0,54.0,52.0,51.0,45.0,43.0,38.0,30.0,30.0,27.0
45895,54.0,52.0,51.0,45.0,43.0,38.0,30.0,30.0,27.0,27.0
45896,52.0,51.0,45.0,43.0,38.0,30.0,30.0,27.0,27.0,27.0
45897,51.0,45.0,43.0,38.0,30.0,30.0,27.0,27.0,27.0,34.0
45898,45.0,43.0,38.0,30.0,30.0,27.0,27.0,27.0,34.0,28.0
45899,43.0,38.0,30.0,30.0,27.0,27.0,27.0,34.0,28.0,27.0
45900,38.0,30.0,30.0,27.0,27.0,27.0,34.0,28.0,27.0,25.0
45901,30.0,30.0,27.0,27.0,27.0,34.0,28.0,27.0,25.0,25.0
45902,30.0,27.0,27.0,27.0,34.0,28.0,27.0,25.0,25.0,25.0
45903,27.0,27.0,27.0,34.0,28.0,27.0,25.0,25.0,25.0,25.0
45904,27.0,27.0,34.0,28.0,27.0,25.0,25.0,25.0,25.0,25.0
45905,27.0,34.0,28.0,27.0,25.0,25.0,25.0,25.0,25.0,26.0
45906,34.0,28.0,27.0,25.0,25.0,25.0,25.0,25.0,26.0,30.0
45907,28.0,27.0,25.0,25.0,25.0,25.0,25.0,26.0,30.0,32.0
45908,27.0,25.0,25.0,25.0,25.0,25.0,26.0,30.0,32.0,28.0
45909,25.0,25.0,25.0,25.0,25.0,26.0,30.0,32.0,28.0,24.0
45910,25.0,25.0,25.0,25.0,26.0,30.0,32.0,28.0,24.0,28.0
45911,25.0,25.0,25.0,26.0,30.0,32.0,28.0,24.0,28.0,31.0
45912,25.0,25.0,26.0,30.0,32.0,28.0,24.0,28.0,31.0,29.0
45913,25.0,26.0,30.0,32.0,28.0,24.0,28.0,31.0,29.0,39.0
45914,26.0,30.0,32.0,28.0,24.0,28.0,31.0,29.0,39.0,40.0
45915,30.0,32.0,28.0,24.0,28.0,31.0,29.0,39.0,40.0,40.0
45916,32.0,28.0,24.0,28.0,31.0,29.0,39.0,40.0,40.0,47.0
45917,28.0,24.0,28.0,31.0,29.0,39.0,40.0,40.0,47.0,101.0
45918,90.0,78.0,74.0,64.0,59.0,47.0,44.0,42.0,35.0,45.0
45919,78.0,74.0,64.0,59.0,47.0,44.0,42.0,35.0,45.0,31.0
45920,74.0,64.0,59.0,47.0,44.0,42.0,35.0,45.0,31.0,31.0
45921,64.0,59.0,47.0,44.0,42.0,35.0,45.0,31.0,31.0,31.0
45922,59.0,47.0,44.0,42.0,35.0,45.0,31.0,31.0,31.0,31.0
45923,47.0,44.0,42.0,35.0,45.0,31.0,31.0,31.0,31.0,31.0
45924,44.0,42.0,35.0,45.0,31.0,31.0,31.0,31.0,31.0,26.0
45925,42.0,35.0,45.0,31.0,31.0,31.0,31.0,31.0,26.0,31.0
45926,35.0,45.0,31.0,31.0,31.0,31.0,31.0,26.0,31.0,28.0
45927,45.0,31.0,31.0,31.0,31.0,31.0,26.0,31.0,28.0,29.0
45928,31.0,31.0,31.0,31.0,31.0,26.0,31.0,28.0,29.0,28.0
45929,31.0,31.0,31.0,31.0,26.0,31.0,28.0,29.0,28.0,25.0
45930,31.0,31.0,31.0,26.0,31.0,28.0,29.0,28.0,25.0,22.0
45931,31.0,31.0,26.0,31.0,28.0,29.0,28.0,25.0,22.0,19.0
45932,31.0,26.0,31.0,28.0,29.0,28.0,25.0,22.0,19.0,16.0
45933,26.0,31.0,28.0,29.0,28.0,25.0,22.0,19.0,16.0,16.0
45934,31.0,28.0,29.0,28.0,25.0,22.0,19.0,16.0,16.0,16.0
45935,28.0,29.0,28.0,25.0,22.0,19.0,16.0,16.0,16.0,16.0
45936,29.0,28.0,25.0,22.0,19.0,16.0,16.0,16.0,16.0,13.0
45937,28.0,25.0,22.0,19.0,16.0,16.0,16.0,16.0,13.0,12.0
45938,25.0,22.0,19.0,16.0,16.0,16.0,16.0,13.0,12.0,7.0
45939,22.0,19.0,16.0,16.0,16.0,16.0,13.0,12.0,7.0,7.0
45940,19.0,16.0,16.0,16.0,16.0,13.0,12.0,7.0,7.0,7.0
45941,16.0,16.0,16.0,16.0,13.0,12.0,7.0,7.0,7.0,8.0
45942,16.0,16.0,16.0,13.0,12.0,7.0,7.0,7.0,8.0,8.0
45943,16.0,16.0,13.0,12.0,7.0,7.0,7.0,8.0,8.0,9.0
45944,16.0,13.0,12.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0
45945,13.0,12.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0
45946,12.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,11.0
45947,7.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,11.0,13.0
45948,7.0,7.0,8.0,8.0,9.0,9.0,7.0,11.0,13.0,13.0
45949,7.0,8.0,8.0,9.0,9.0,7.0,11.0,13.0,13.0,14.0
45950,8.0,8.0,9.0,9.0,7.0,11.0,13.0,13.0,14.0,14.0
45951,8.0,9.0,9.0,7.0,11.0,13.0,13.0,14.0,14.0,14.0
45952,9.0,9.0,7.0,11.0,13.0,13.0,14.0,14.0,14.0,16.0
45953,9.0,7.0,11.0,13.0,13.0,14.0,14.0,14.0,16.0,27.0
45954,7.0,11.0,13.0,13.0,14.0,14.0,14.0,16.0,27.0,32.0
45955,11.0,13.0,13.0,14.0,14.0,14.0,16.0,27.0,32.0,41.0
45956,13.0,13.0,14.0,14.0,14.0,16.0,27.0,32.0,41.0,47.0
45957,13.0,14.0,14.0,14.0,16.0,27.0,32.0,41.0,47.0,101.0
45958,64.0,52.0,36.0,25.0,21.0,19.0,18.0,17.0,17.0,17.0
45959,52.0,36.0,25.0,21.0,19.0,18.0,17.0,17.0,17.0,15.0
45960,36.0,25.0,21.0,19.0,18.0,17.0,17.0,17.0,15.0,18.0
45961,25.0,21.0,19.0,18.0,17.0,17.0,17.0,15.0,18.0,20.0
45962,21.0,19.0,18.0,17.0,17.0,17.0,15.0,18.0,20.0,23.0
45963,19.0,18.0,17.0,17.0,17.0,15.0,18.0,20.0,23.0,26.0
45964,18.0,17.0,17.0,17.0,15.0,18.0,20.0,23.0,26.0,34.0
45965,17.0,17.0,17.0,15.0,18.0,20.0,23.0,26.0,34.0,42.0
45966,17.0,17.0,15.0,18.0,20.0,23.0,26.0,34.0,42.0,43.0
45967,17.0,15.0,18.0,20.0,23.0,26.0,34.0,42.0,43.0,54.0
45968,15.0,18.0,20.0,23.0,26.0,34.0,42.0,43.0,54.0,57.0
45969,18.0,20.0,23.0,26.0,34.0,42.0,43.0,54.0,57.0,101.0
45970,66.0,53.0,34.0,27.0,24.0,19.0,12.0,10.0,6.0,6.0
45971,53.0,34.0,27.0,24.0,19.0,12.0,10.0,6.0,6.0,5.0
45972,34.0,27.0,24.0,19.0,12.0,10.0,6.0,6.0,5.0,6.0
45973,27.0,24.0,19.0,12.0,10.0,6.0,6.0,5.0,6.0,6.0
45974,24.0,19.0,12.0,10.0,6.0,6.0,5.0,6.0,6.0,5.0
45975,19.0,12.0,10.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
45976,12.0,10.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0
45977,10.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0
45978,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0
45979,6.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,10.0
45980,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,10.0,8.0
45981,6.0,6.0,5.0,5.0,7.0,7.0,7.0,10.0,8.0,10.0
45982,6.0,5.0,5.0,7.0,7.0,7.0,10.0,8.0,10.0,12.0
45983,5.0,5.0,7.0,7.0,7.0,10.0,8.0,10.0,12.0,13.0
45984,5.0,7.0,7.0,7.0,10.0,8.0,10.0,12.0,13.0,12.0
45985,7.0,7.0,7.0,10.0,8.0,10.0,12.0,13.0,12.0,13.0
45986,7.0,7.0,10.0,8.0,10.0,12.0,13.0,12.0,13.0,16.0
45987,7.0,10.0,8.0,10.0,12.0,13.0,12.0,13.0,16.0,20.0
45988,10.0,8.0,10.0,12.0,13.0,12.0,13.0,16.0,20.0,19.0
45989,8.0,10.0,12.0,13.0,12.0,13.0,16.0,20.0,19.0,20.0
45990,10.0,12.0,13.0,12.0,13.0,16.0,20.0,19.0,20.0,22.0
45991,12.0,13.0,12.0,13.0,16.0,20.0,19.0,20.0,22.0,22.0
45992,13.0,12.0,13.0,16.0,20.0,19.0,20.0,22.0,22.0,25.0
45993,12.0,13.0,16.0,20.0,19.0,20.0,22.0,22.0,25.0,24.0
45994,13.0,16.0,20.0,19.0,20.0,22.0,22.0,25.0,24.0,26.0
45995,16.0,20.0,19.0,20.0,22.0,22.0,25.0,24.0,26.0,27.0
45996,20.0,19.0,20.0,22.0,22.0,25.0,24.0,26.0,27.0,29.0
45997,19.0,20.0,22.0,22.0,25.0,24.0,26.0,27.0,29.0,31.0
45998,20.0,22.0,22.0,25.0,24.0,26.0,27.0,29.0,31.0,31.0
45999,22.0,22.0,25.0,24.0,26.0,27.0,29.0,31.0,31.0,31.0
46000,22.0,25.0,24.0,26.0,27.0,29.0,31.0,31.0,31.0,38.0
46001,25.0,24.0,26.0,27.0,29.0,31.0,31.0,31.0,38.0,42.0
46002,24.0,26.0,27.0,29.0,31.0,31.0,31.0,38.0,42.0,46.0
46003,26.0,27.0,29.0,31.0,31.0,31.0,38.0,42.0,46.0,49.0
46004,27.0,29.0,31.0,31.0,31.0,38.0,42.0,46.0,49.0,101.0
46005,62.0,46.0,38.0,28.0,25.0,20.0,16.0,13.0,11.0,10.0
46006,46.0,38.0,28.0,25.0,20.0,16.0,13.0,11.0,10.0,18.0
46007,38.0,28.0,25.0,20.0,16.0,13.0,11.0,10.0,18.0,32.0
46008,28.0,25.0,20.0,16.0,13.0,11.0,10.0,18.0,32.0,42.0
46009,25.0,20.0,16.0,13.0,11.0,10.0,18.0,32.0,42.0,58.0
46010,20.0,16.0,13.0,11.0,10.0,18.0,32.0,42.0,58.0,74.0
46011,16.0,13.0,11.0,10.0,18.0,32.0,42.0,58.0,74.0,94.0
46012,13.0,11.0,10.0,18.0,32.0,42.0,58.0,74.0,94.0,101.0
46013,7.0,7.0,7.0,17.0,35.0,58.0,70.0,81.0,100.0,101.0
46014,73.0,67.0,62.0,54.0,52.0,54.0,53.0,53.0,46.0,41.0
46015,67.0,62.0,54.0,52.0,54.0,53.0,53.0,46.0,41.0,40.0
46016,62.0,54.0,52.0,54.0,53.0,53.0,46.0,41.0,40.0,39.0
46017,54.0,52.0,54.0,53.0,53.0,46.0,41.0,40.0,39.0,42.0
46018,52.0,54.0,53.0,53.0,46.0,41.0,40.0,39.0,42.0,44.0
46019,54.0,53.0,53.0,46.0,41.0,40.0,39.0,42.0,44.0,56.0
46020,53.0,53.0,46.0,41.0,40.0,39.0,42.0,44.0,56.0,72.0
46021,53.0,46.0,41.0,40.0,39.0,42.0,44.0,56.0,72.0,84.0
46022,46.0,41.0,40.0,39.0,42.0,44.0,56.0,72.0,84.0,93.0
46023,41.0,40.0,39.0,42.0,44.0,56.0,72.0,84.0,93.0,93.0
46024,40.0,39.0,42.0,44.0,56.0,72.0,84.0,93.0,93.0,100.0
46025,39.0,42.0,44.0,56.0,72.0,84.0,93.0,93.0,100.0,101.0
46026,35.0,17.0,7.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0
46027,17.0,7.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,11.0
46028,7.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,11.0,15.0
46029,2.0,2.0,1.0,3.0,3.0,4.0,5.0,11.0,15.0,22.0
46030,2.0,1.0,3.0,3.0,4.0,5.0,11.0,15.0,22.0,30.0
46031,1.0,3.0,3.0,4.0,5.0,11.0,15.0,22.0,30.0,42.0
46032,3.0,3.0,4.0,5.0,11.0,15.0,22.0,30.0,42.0,57.0
46033,3.0,4.0,5.0,11.0,15.0,22.0,30.0,42.0,57.0,59.0
46034,4.0,5.0,11.0,15.0,22.0,30.0,42.0,57.0,59.0,68.0
46035,5.0,11.0,15.0,22.0,30.0,42.0,57.0,59.0,68.0,73.0
46036,11.0,15.0,22.0,30.0,42.0,57.0,59.0,68.0,73.0,88.0
46037,15.0,22.0,30.0,42.0,57.0,59.0,68.0,73.0,88.0,101.0
46038,82.0,70.0,70.0,67.0,57.0,57.0,61.0,68.0,82.0,101.0
46039,75.0,66.0,65.0,63.0,59.0,58.0,67.0,70.0,75.0,77.0
46040,66.0,65.0,63.0,59.0,58.0,67.0,70.0,75.0,77.0,80.0
46041,65.0,63.0,59.0,58.0,67.0,70.0,75.0,77.0,80.0,91.0
46042,63.0,59.0,58.0,67.0,70.0,75.0,77.0,80.0,91.0,96.0
46043,59.0,58.0,67.0,70.0,75.0,77.0,80.0,91.0,96.0,96.0
46044,58.0,67.0,70.0,75.0,77.0,80.0,91.0,96.0,96.0,101.0
46045,67.0,51.0,41.0,38.0,24.0,14.0,17.0,17.0,14.0,12.0
46046,51.0,41.0,38.0,24.0,14.0,17.0,17.0,14.0,12.0,11.0
46047,41.0,38.0,24.0,14.0,17.0,17.0,14.0,12.0,11.0,15.0
46048,38.0,24.0,14.0,17.0,17.0,14.0,12.0,11.0,15.0,15.0
46049,24.0,14.0,17.0,17.0,14.0,12.0,11.0,15.0,15.0,15.0
46050,14.0,17.0,17.0,14.0,12.0,11.0,15.0,15.0,15.0,16.0
46051,17.0,17.0,14.0,12.0,11.0,15.0,15.0,15.0,16.0,27.0
46052,17.0,14.0,12.0,11.0,15.0,15.0,15.0,16.0,27.0,35.0
46053,14.0,12.0,11.0,15.0,15.0,15.0,16.0,27.0,35.0,33.0
46054,12.0,11.0,15.0,15.0,15.0,16.0,27.0,35.0,33.0,37.0
46055,11.0,15.0,15.0,15.0,16.0,27.0,35.0,33.0,37.0,38.0
46056,15.0,15.0,15.0,16.0,27.0,35.0,33.0,37.0,38.0,36.0
46057,15.0,15.0,16.0,27.0,35.0,33.0,37.0,38.0,36.0,37.0
46058,15.0,16.0,27.0,35.0,33.0,37.0,38.0,36.0,37.0,40.0
46059,16.0,27.0,35.0,33.0,37.0,38.0,36.0,37.0,40.0,41.0
46060,27.0,35.0,33.0,37.0,38.0,36.0,37.0,40.0,41.0,47.0
46061,35.0,33.0,37.0,38.0,36.0,37.0,40.0,41.0,47.0,44.0
46062,33.0,37.0,38.0,36.0,37.0,40.0,41.0,47.0,44.0,45.0
46063,37.0,38.0,36.0,37.0,40.0,41.0,47.0,44.0,45.0,48.0
46064,38.0,36.0,37.0,40.0,41.0,47.0,44.0,45.0,48.0,101.0
46065,33.0,23.0,23.0,23.0,23.0,22.0,22.0,15.0,13.0,17.0
46066,23.0,23.0,23.0,23.0,22.0,22.0,15.0,13.0,17.0,17.0
46067,23.0,23.0,23.0,22.0,22.0,15.0,13.0,17.0,17.0,18.0
46068,23.0,23.0,22.0,22.0,15.0,13.0,17.0,17.0,18.0,22.0
46069,23.0,22.0,22.0,15.0,13.0,17.0,17.0,18.0,22.0,28.0
46070,22.0,22.0,15.0,13.0,17.0,17.0,18.0,22.0,28.0,45.0
46071,22.0,15.0,13.0,17.0,17.0,18.0,22.0,28.0,45.0,53.0
46072,15.0,13.0,17.0,17.0,18.0,22.0,28.0,45.0,53.0,65.0
46073,13.0,17.0,17.0,18.0,22.0,28.0,45.0,53.0,65.0,101.0
46074,74.0,63.0,35.0,26.0,26.0,23.0,20.0,16.0,13.0,10.0
46075,63.0,35.0,26.0,26.0,23.0,20.0,16.0,13.0,10.0,6.0
46076,35.0,26.0,26.0,23.0,20.0,16.0,13.0,10.0,6.0,6.0
46077,26.0,26.0,23.0,20.0,16.0,13.0,10.0,6.0,6.0,5.0
46078,26.0,23.0,20.0,16.0,13.0,10.0,6.0,6.0,5.0,4.0
46079,23.0,20.0,16.0,13.0,10.0,6.0,6.0,5.0,4.0,4.0
46080,20.0,16.0,13.0,10.0,6.0,6.0,5.0,4.0,4.0,4.0
46081,16.0,13.0,10.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0
46082,13.0,10.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0
46083,10.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0
