,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
302,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0
303,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0
304,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0
305,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0
306,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0,101.0
307,69.0,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0
308,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0
309,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0
310,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0
311,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0
312,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0
313,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0
314,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0
315,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0
316,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0
317,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0,101.0
318,20.0,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0
319,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0
320,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
321,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
322,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
323,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
324,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
325,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
326,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
327,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
328,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
329,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
330,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
331,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
332,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
333,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
334,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
335,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
336,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
337,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
338,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
339,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
340,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
341,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
342,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
343,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
344,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
345,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
346,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
347,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
348,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
349,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
350,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
351,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
352,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
353,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
354,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
355,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
356,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
357,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
358,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
359,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
360,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
361,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
362,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
363,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
364,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
365,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
366,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
367,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
368,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
369,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
370,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
371,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
372,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
373,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
374,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
375,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
376,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
377,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
378,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
379,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
380,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
381,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
382,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
383,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
384,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
385,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
386,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
387,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
388,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
389,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
390,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
391,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
392,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
393,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
394,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
395,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
396,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
397,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
398,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
399,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
400,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
401,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
402,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
403,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
404,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
405,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
406,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
407,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
408,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
409,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
410,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
411,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
412,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
413,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
414,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
415,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
416,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
417,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
418,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
419,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
420,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
421,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
422,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
423,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
424,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
425,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
426,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
427,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
428,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
429,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
430,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
431,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
432,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
433,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
434,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
435,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
436,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
437,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
438,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
439,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
440,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
441,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
442,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
443,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
444,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
445,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
446,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
447,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
448,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
449,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
450,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
451,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
452,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
453,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
454,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
455,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
456,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
457,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
458,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
459,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
460,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0,101.0
461,71.0,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0
462,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0
463,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0
464,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0
465,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0
466,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0
467,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0
468,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0
469,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0
470,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0
471,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0,101.0
472,95.0,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0
473,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0
474,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0
475,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0
476,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0,101.0
477,94.0,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0
478,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0
479,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0
480,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0
481,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0
482,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0
483,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0
484,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0
485,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0
486,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0,101.0
487,41.0,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0,101.0
488,92.0,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0,101.0
489,75.0,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0
490,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0
491,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0
492,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0
493,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0
494,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0
495,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0,101.0
496,94.0,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0
497,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0
498,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0
499,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0
500,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0,101.0
501,68.0,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0
502,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0
503,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0
504,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0
505,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0
506,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0
507,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0
508,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0
509,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0
510,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0
511,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0,101.0
512,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0
513,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0
514,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0
515,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0
516,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0
517,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0
518,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0
519,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0
520,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0
521,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0
522,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0,101.0
523,47.0,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0
524,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0
525,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0,101.0
526,75.0,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0
527,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0
528,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0,101.0
529,61.0,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0
530,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0
531,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0
532,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0
533,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0
534,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0
535,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0,101.0
536,83.0,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0
537,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0
538,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0
539,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0
540,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0
541,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0
542,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0
543,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0
544,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0
545,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0
546,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0,101.0
547,90.0,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0
548,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0
549,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0
550,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0,101.0
551,94.0,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0
552,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0
553,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0
554,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0
555,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0
556,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0
557,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0
558,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0
559,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0
560,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0
561,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0
562,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0
563,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0,101.0
564,61.0,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0
565,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0
566,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0
567,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0
568,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0
569,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0
570,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0
571,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0
572,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0
573,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0
574,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0,101.0
575,84.0,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0
576,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0
577,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0
578,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0
579,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0
580,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0,101.0
581,38.0,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0
582,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0
583,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0
584,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0
585,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0
586,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0
587,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0
588,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0
589,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0
590,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0
591,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0,101.0
592,77.0,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0
593,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0
594,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0
595,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0
596,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0
597,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0
598,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0
599,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0
600,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0
601,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0,58.0
602,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0,58.0,101.0
603,78.0,78.0,65.0,62.0,60.0,55.0,51.0,49.0,54.0,60.0,60.0
604,78.0,65.0,62.0,60.0,55.0,51.0,49.0,54.0,60.0,60.0,77.0
