,diff_0,diff_1,diff_2,diff_3,diff_4,target
537,22.0,18.0,18.0,17.0,17.0,19.0
538,18.0,18.0,17.0,17.0,19.0,19.0
539,18.0,17.0,17.0,19.0,19.0,23.0
540,17.0,17.0,19.0,19.0,23.0,23.0
541,17.0,19.0,19.0,23.0,23.0,25.0
542,19.0,19.0,23.0,23.0,25.0,44.0
543,19.0,23.0,23.0,25.0,44.0,36.0
544,23.0,23.0,25.0,44.0,36.0,34.0
545,23.0,25.0,44.0,36.0,34.0,38.0
546,25.0,44.0,36.0,34.0,38.0,36.0
547,44.0,36.0,34.0,38.0,36.0,41.0
548,36.0,34.0,38.0,36.0,41.0,35.0
549,34.0,38.0,36.0,41.0,35.0,27.0
550,38.0,36.0,41.0,35.0,27.0,40.0
551,36.0,41.0,35.0,27.0,40.0,42.0
552,41.0,35.0,27.0,40.0,42.0,41.0
553,35.0,27.0,40.0,42.0,41.0,46.0
554,27.0,40.0,42.0,41.0,46.0,101.0
555,55.0,72.0,53.0,54.0,39.0,44.0
556,72.0,53.0,54.0,39.0,44.0,55.0
557,53.0,54.0,39.0,44.0,55.0,54.0
558,54.0,39.0,44.0,55.0,54.0,52.0
559,39.0,44.0,55.0,54.0,52.0,50.0
560,44.0,55.0,54.0,52.0,50.0,47.0
561,55.0,54.0,52.0,50.0,47.0,45.0
562,54.0,52.0,50.0,47.0,45.0,36.0
563,52.0,50.0,47.0,45.0,36.0,13.0
564,50.0,47.0,45.0,36.0,13.0,28.0
565,47.0,45.0,36.0,13.0,28.0,33.0
566,45.0,36.0,13.0,28.0,33.0,41.0
567,36.0,13.0,28.0,33.0,41.0,53.0
568,13.0,28.0,33.0,41.0,53.0,65.0
569,28.0,33.0,41.0,53.0,65.0,76.0
570,33.0,41.0,53.0,65.0,76.0,101.0
571,33.0,40.0,38.0,42.0,47.0,50.0
572,40.0,38.0,42.0,47.0,50.0,44.0
573,38.0,42.0,47.0,50.0,44.0,39.0
574,42.0,47.0,50.0,44.0,39.0,39.0
575,47.0,50.0,44.0,39.0,39.0,37.0
576,50.0,44.0,39.0,39.0,37.0,41.0
577,44.0,39.0,39.0,37.0,41.0,42.0
578,39.0,39.0,37.0,41.0,42.0,39.0
579,39.0,37.0,41.0,42.0,39.0,41.0
580,37.0,41.0,42.0,39.0,41.0,45.0
581,41.0,42.0,39.0,41.0,45.0,42.0
582,42.0,39.0,41.0,45.0,42.0,42.0
583,39.0,41.0,45.0,42.0,42.0,42.0
584,41.0,45.0,42.0,42.0,42.0,45.0
585,45.0,42.0,42.0,42.0,45.0,44.0
586,42.0,42.0,42.0,45.0,44.0,38.0
587,42.0,42.0,45.0,44.0,38.0,43.0
588,42.0,45.0,44.0,38.0,43.0,47.0
589,45.0,44.0,38.0,43.0,47.0,43.0
590,44.0,38.0,43.0,47.0,43.0,46.0
591,38.0,43.0,47.0,43.0,46.0,50.0
592,43.0,47.0,43.0,46.0,50.0,101.0
593,95.0,98.0,97.0,91.0,81.0,90.0
594,98.0,97.0,91.0,81.0,90.0,96.0
595,97.0,91.0,81.0,90.0,96.0,94.0
596,91.0,81.0,90.0,96.0,94.0,99.0
597,81.0,90.0,96.0,94.0,99.0,98.0
598,90.0,96.0,94.0,99.0,98.0,101.0
599,73.0,74.0,72.0,64.0,64.0,61.0
600,74.0,72.0,64.0,64.0,61.0,59.0
601,72.0,64.0,64.0,61.0,59.0,50.0
602,64.0,64.0,61.0,59.0,50.0,52.0
603,64.0,61.0,59.0,50.0,52.0,55.0
604,61.0,59.0,50.0,52.0,55.0,62.0
605,59.0,50.0,52.0,55.0,62.0,75.0
606,50.0,52.0,55.0,62.0,75.0,85.0
607,52.0,55.0,62.0,75.0,85.0,101.0
608,96.0,75.0,63.0,46.0,41.0,34.0
609,75.0,63.0,46.0,41.0,34.0,26.0
610,63.0,46.0,41.0,34.0,26.0,21.0
611,46.0,41.0,34.0,26.0,21.0,14.0
612,41.0,34.0,26.0,21.0,14.0,13.0
613,34.0,26.0,21.0,14.0,13.0,10.0
614,26.0,21.0,14.0,13.0,10.0,12.0
615,21.0,14.0,13.0,10.0,12.0,11.0
616,14.0,13.0,10.0,12.0,11.0,12.0
617,13.0,10.0,12.0,11.0,12.0,13.0
618,10.0,12.0,11.0,12.0,13.0,12.0
619,12.0,11.0,12.0,13.0,12.0,15.0
620,11.0,12.0,13.0,12.0,15.0,14.0
621,12.0,13.0,12.0,15.0,14.0,18.0
622,13.0,12.0,15.0,14.0,18.0,20.0
623,12.0,15.0,14.0,18.0,20.0,28.0
624,15.0,14.0,18.0,20.0,28.0,35.0
625,14.0,18.0,20.0,28.0,35.0,41.0
626,18.0,20.0,28.0,35.0,41.0,49.0
627,20.0,28.0,35.0,41.0,49.0,101.0
628,97.0,83.0,76.0,76.0,69.0,70.0
629,83.0,76.0,76.0,69.0,70.0,66.0
630,76.0,76.0,69.0,70.0,66.0,63.0
631,76.0,69.0,70.0,66.0,63.0,69.0
632,69.0,70.0,66.0,63.0,69.0,73.0
633,70.0,66.0,63.0,69.0,73.0,79.0
634,66.0,63.0,69.0,73.0,79.0,84.0
635,63.0,69.0,73.0,79.0,84.0,98.0
636,69.0,73.0,79.0,84.0,98.0,101.0
637,99.0,89.0,83.0,77.0,69.0,70.0
638,89.0,83.0,77.0,69.0,70.0,67.0
639,83.0,77.0,69.0,70.0,67.0,59.0
640,77.0,69.0,70.0,67.0,59.0,53.0
641,69.0,70.0,67.0,59.0,53.0,52.0
642,70.0,67.0,59.0,53.0,52.0,48.0
643,67.0,59.0,53.0,52.0,48.0,43.0
644,59.0,53.0,52.0,48.0,43.0,49.0
645,53.0,52.0,48.0,43.0,49.0,48.0
646,52.0,48.0,43.0,49.0,48.0,55.0
647,48.0,43.0,49.0,48.0,55.0,65.0
648,43.0,49.0,48.0,55.0,65.0,70.0
649,49.0,48.0,55.0,65.0,70.0,86.0
650,48.0,55.0,65.0,70.0,86.0,90.0
651,55.0,65.0,70.0,86.0,90.0,101.0
652,12.0,9.0,7.0,5.0,3.0,2.0
653,9.0,7.0,5.0,3.0,2.0,3.0
654,7.0,5.0,3.0,2.0,3.0,3.0
655,5.0,3.0,2.0,3.0,3.0,3.0
656,3.0,2.0,3.0,3.0,3.0,3.0
657,2.0,3.0,3.0,3.0,3.0,4.0
658,3.0,3.0,3.0,3.0,4.0,4.0
659,3.0,3.0,3.0,4.0,4.0,3.0
660,3.0,3.0,4.0,4.0,3.0,3.0
661,3.0,4.0,4.0,3.0,3.0,4.0
662,4.0,4.0,3.0,3.0,4.0,4.0
663,4.0,3.0,3.0,4.0,4.0,6.0
664,3.0,3.0,4.0,4.0,6.0,9.0
665,3.0,4.0,4.0,6.0,9.0,11.0
666,4.0,4.0,6.0,9.0,11.0,12.0
667,4.0,6.0,9.0,11.0,12.0,14.0
668,6.0,9.0,11.0,12.0,14.0,14.0
669,9.0,11.0,12.0,14.0,14.0,16.0
670,11.0,12.0,14.0,14.0,16.0,18.0
671,12.0,14.0,14.0,16.0,18.0,22.0
672,14.0,14.0,16.0,18.0,22.0,24.0
673,14.0,16.0,18.0,22.0,24.0,31.0
674,16.0,18.0,22.0,24.0,31.0,33.0
675,18.0,22.0,24.0,31.0,33.0,39.0
676,22.0,24.0,31.0,33.0,39.0,47.0
677,24.0,31.0,33.0,39.0,47.0,101.0
678,72.0,50.0,28.0,20.0,16.0,11.0
679,50.0,28.0,20.0,16.0,11.0,8.0
680,28.0,20.0,16.0,11.0,8.0,6.0
681,20.0,16.0,11.0,8.0,6.0,6.0
682,16.0,11.0,8.0,6.0,6.0,7.0
683,11.0,8.0,6.0,6.0,7.0,6.0
684,8.0,6.0,6.0,7.0,6.0,6.0
685,6.0,6.0,7.0,6.0,6.0,9.0
686,6.0,7.0,6.0,6.0,9.0,12.0
687,7.0,6.0,6.0,9.0,12.0,13.0
688,6.0,6.0,9.0,12.0,13.0,14.0
689,6.0,9.0,12.0,13.0,14.0,18.0
690,9.0,12.0,13.0,14.0,18.0,21.0
691,12.0,13.0,14.0,18.0,21.0,22.0
692,13.0,14.0,18.0,21.0,22.0,28.0
693,14.0,18.0,21.0,22.0,28.0,38.0
694,18.0,21.0,22.0,28.0,38.0,44.0
695,21.0,22.0,28.0,38.0,44.0,46.0
696,22.0,28.0,38.0,44.0,46.0,101.0
697,99.0,79.0,72.0,68.0,57.0,51.0
698,79.0,72.0,68.0,57.0,51.0,45.0
699,72.0,68.0,57.0,51.0,45.0,40.0
700,68.0,57.0,51.0,45.0,40.0,42.0
701,57.0,51.0,45.0,40.0,42.0,44.0
702,51.0,45.0,40.0,42.0,44.0,38.0
703,45.0,40.0,42.0,44.0,38.0,32.0
704,40.0,42.0,44.0,38.0,32.0,35.0
705,42.0,44.0,38.0,32.0,35.0,44.0
706,44.0,38.0,32.0,35.0,44.0,55.0
707,38.0,32.0,35.0,44.0,55.0,60.0
708,32.0,35.0,44.0,55.0,60.0,72.0
709,35.0,44.0,55.0,60.0,72.0,72.0
710,44.0,55.0,60.0,72.0,72.0,82.0
711,55.0,60.0,72.0,72.0,82.0,89.0
712,60.0,72.0,72.0,82.0,89.0,101.0
713,84.0,54.0,28.0,8.0,4.0,2.0
714,54.0,28.0,8.0,4.0,2.0,3.0
715,28.0,8.0,4.0,2.0,3.0,2.0
716,8.0,4.0,2.0,3.0,2.0,1.0
717,4.0,2.0,3.0,2.0,1.0,1.0
718,2.0,3.0,2.0,1.0,1.0,1.0
719,3.0,2.0,1.0,1.0,1.0,1.0
720,2.0,1.0,1.0,1.0,1.0,1.0
721,1.0,1.0,1.0,1.0,1.0,1.0
722,1.0,1.0,1.0,1.0,1.0,1.0
723,1.0,1.0,1.0,1.0,1.0,1.0
724,1.0,1.0,1.0,1.0,1.0,2.0
725,1.0,1.0,1.0,1.0,2.0,2.0
726,1.0,1.0,1.0,2.0,2.0,2.0
727,1.0,1.0,2.0,2.0,2.0,2.0
728,1.0,2.0,2.0,2.0,2.0,2.0
729,2.0,2.0,2.0,2.0,2.0,3.0
730,2.0,2.0,2.0,2.0,3.0,7.0
731,2.0,2.0,2.0,3.0,7.0,10.0
732,2.0,2.0,3.0,7.0,10.0,5.0
733,2.0,3.0,7.0,10.0,5.0,6.0
734,3.0,7.0,10.0,5.0,6.0,10.0
735,7.0,10.0,5.0,6.0,10.0,10.0
736,10.0,5.0,6.0,10.0,10.0,11.0
737,5.0,6.0,10.0,10.0,11.0,12.0
738,6.0,10.0,10.0,11.0,12.0,16.0
739,10.0,10.0,11.0,12.0,16.0,17.0
740,10.0,11.0,12.0,16.0,17.0,19.0
741,11.0,12.0,16.0,17.0,19.0,28.0
742,12.0,16.0,17.0,19.0,28.0,26.0
743,16.0,17.0,19.0,28.0,26.0,28.0
744,17.0,19.0,28.0,26.0,28.0,25.0
745,19.0,28.0,26.0,28.0,25.0,32.0
746,28.0,26.0,28.0,25.0,32.0,37.0
747,26.0,28.0,25.0,32.0,37.0,36.0
748,28.0,25.0,32.0,37.0,36.0,35.0
749,25.0,32.0,37.0,36.0,35.0,43.0
750,32.0,37.0,36.0,35.0,43.0,43.0
751,37.0,36.0,35.0,43.0,43.0,43.0
752,36.0,35.0,43.0,43.0,43.0,49.0
753,35.0,43.0,43.0,43.0,49.0,47.0
754,43.0,43.0,43.0,49.0,47.0,49.0
755,43.0,43.0,49.0,47.0,49.0,101.0
756,98.0,97.0,91.0,84.0,78.0,81.0
757,97.0,91.0,84.0,78.0,81.0,77.0
758,91.0,84.0,78.0,81.0,77.0,70.0
759,84.0,78.0,81.0,77.0,70.0,37.0
760,78.0,81.0,77.0,70.0,37.0,52.0
761,81.0,77.0,70.0,37.0,52.0,55.0
762,77.0,70.0,37.0,52.0,55.0,61.0
763,70.0,37.0,52.0,55.0,61.0,61.0
764,37.0,52.0,55.0,61.0,61.0,73.0
765,52.0,55.0,61.0,61.0,73.0,82.0
766,55.0,61.0,61.0,73.0,82.0,90.0
767,61.0,61.0,73.0,82.0,90.0,92.0
768,61.0,73.0,82.0,90.0,92.0,92.0
769,73.0,82.0,90.0,92.0,92.0,98.0
770,82.0,90.0,92.0,92.0,98.0,101.0
771,90.0,86.0,80.0,74.0,65.0,97.0
772,86.0,80.0,74.0,65.0,97.0,101.0
773,15.0,51.0,53.0,62.0,69.0,52.0
774,51.0,53.0,62.0,69.0,52.0,61.0
775,53.0,62.0,69.0,52.0,61.0,55.0
776,62.0,69.0,52.0,61.0,55.0,58.0
777,69.0,52.0,61.0,55.0,58.0,59.0
778,52.0,61.0,55.0,58.0,59.0,55.0
779,61.0,55.0,58.0,59.0,55.0,60.0
780,55.0,58.0,59.0,55.0,60.0,79.0
781,58.0,59.0,55.0,60.0,79.0,91.0
782,59.0,55.0,60.0,79.0,91.0,93.0
783,55.0,60.0,79.0,91.0,93.0,101.0
784,81.0,32.0,29.0,28.0,30.0,21.0
785,32.0,29.0,28.0,30.0,21.0,43.0
786,29.0,28.0,30.0,21.0,43.0,42.0
787,28.0,30.0,21.0,43.0,42.0,47.0
788,30.0,21.0,43.0,42.0,47.0,31.0
789,21.0,43.0,42.0,47.0,31.0,28.0
790,43.0,42.0,47.0,31.0,28.0,28.0
791,42.0,47.0,31.0,28.0,28.0,26.0
792,47.0,31.0,28.0,28.0,26.0,28.0
793,31.0,28.0,28.0,26.0,28.0,30.0
794,28.0,28.0,26.0,28.0,30.0,35.0
795,28.0,26.0,28.0,30.0,35.0,36.0
796,26.0,28.0,30.0,35.0,36.0,43.0
797,28.0,30.0,35.0,36.0,43.0,45.0
798,30.0,35.0,36.0,43.0,45.0,57.0
799,35.0,36.0,43.0,45.0,57.0,101.0
800,96.0,81.0,77.0,61.0,52.0,42.0
801,81.0,77.0,61.0,52.0,42.0,40.0
802,77.0,61.0,52.0,42.0,40.0,36.0
803,61.0,52.0,42.0,40.0,36.0,37.0
804,52.0,42.0,40.0,36.0,37.0,46.0
805,42.0,40.0,36.0,37.0,46.0,41.0
806,40.0,36.0,37.0,46.0,41.0,40.0
807,36.0,37.0,46.0,41.0,40.0,44.0
808,37.0,46.0,41.0,40.0,44.0,45.0
809,46.0,41.0,40.0,44.0,45.0,52.0
810,41.0,40.0,44.0,45.0,52.0,55.0
811,40.0,44.0,45.0,52.0,55.0,67.0
812,44.0,45.0,52.0,55.0,67.0,75.0
813,45.0,52.0,55.0,67.0,75.0,81.0
814,52.0,55.0,67.0,75.0,81.0,86.0
815,55.0,67.0,75.0,81.0,86.0,101.0
816,64.0,80.0,91.0,97.0,89.0,73.0
817,80.0,91.0,97.0,89.0,73.0,67.0
818,91.0,97.0,89.0,73.0,67.0,64.0
819,97.0,89.0,73.0,67.0,64.0,48.0
820,89.0,73.0,67.0,64.0,48.0,45.0
821,73.0,67.0,64.0,48.0,45.0,39.0
822,67.0,64.0,48.0,45.0,39.0,43.0
823,64.0,48.0,45.0,39.0,43.0,40.0
824,48.0,45.0,39.0,43.0,40.0,39.0
825,45.0,39.0,43.0,40.0,39.0,37.0
826,39.0,43.0,40.0,39.0,37.0,33.0
827,43.0,40.0,39.0,37.0,33.0,27.0
828,40.0,39.0,37.0,33.0,27.0,29.0
829,39.0,37.0,33.0,27.0,29.0,34.0
830,37.0,33.0,27.0,29.0,34.0,26.0
831,33.0,27.0,29.0,34.0,26.0,24.0
832,27.0,29.0,34.0,26.0,24.0,27.0
833,29.0,34.0,26.0,24.0,27.0,30.0
834,34.0,26.0,24.0,27.0,30.0,44.0
835,26.0,24.0,27.0,30.0,44.0,101.0
836,99.0,96.0,96.0,97.0,98.0,100.0
837,96.0,96.0,97.0,98.0,100.0,101.0
838,91.0,80.0,85.0,72.0,61.0,58.0
839,80.0,85.0,72.0,61.0,58.0,61.0
840,85.0,72.0,61.0,58.0,61.0,60.0
841,72.0,61.0,58.0,61.0,60.0,73.0
842,61.0,58.0,61.0,60.0,73.0,73.0
843,58.0,61.0,60.0,73.0,73.0,89.0
844,61.0,60.0,73.0,73.0,89.0,73.0
845,60.0,73.0,73.0,89.0,73.0,79.0
846,73.0,73.0,89.0,73.0,79.0,89.0
847,73.0,89.0,73.0,79.0,89.0,101.0
848,97.0,95.0,99.0,93.0,89.0,101.0
849,20.0,40.0,41.0,43.0,44.0,45.0
850,40.0,41.0,43.0,44.0,45.0,52.0
851,41.0,43.0,44.0,45.0,52.0,45.0
852,43.0,44.0,45.0,52.0,45.0,46.0
853,44.0,45.0,52.0,45.0,46.0,40.0
854,45.0,52.0,45.0,46.0,40.0,37.0
855,52.0,45.0,46.0,40.0,37.0,40.0
856,45.0,46.0,40.0,37.0,40.0,37.0
857,46.0,40.0,37.0,40.0,37.0,41.0
858,40.0,37.0,40.0,37.0,41.0,44.0
859,37.0,40.0,37.0,41.0,44.0,42.0
860,40.0,37.0,41.0,44.0,42.0,44.0
861,37.0,41.0,44.0,42.0,44.0,44.0
862,41.0,44.0,42.0,44.0,44.0,53.0
863,44.0,42.0,44.0,44.0,53.0,54.0
864,42.0,44.0,44.0,53.0,54.0,101.0
865,97.0,97.0,66.0,68.0,72.0,56.0
866,97.0,66.0,68.0,72.0,56.0,52.0
867,66.0,68.0,72.0,56.0,52.0,55.0
868,68.0,72.0,56.0,52.0,55.0,68.0
869,72.0,56.0,52.0,55.0,68.0,60.0
870,56.0,52.0,55.0,68.0,60.0,54.0
871,52.0,55.0,68.0,60.0,54.0,49.0
872,55.0,68.0,60.0,54.0,49.0,27.0
873,68.0,60.0,54.0,49.0,27.0,17.0
874,60.0,54.0,49.0,27.0,17.0,15.0
875,54.0,49.0,27.0,17.0,15.0,11.0
876,49.0,27.0,17.0,15.0,11.0,4.0
877,27.0,17.0,15.0,11.0,4.0,4.0
878,17.0,15.0,11.0,4.0,4.0,3.0
879,15.0,11.0,4.0,4.0,3.0,3.0
880,11.0,4.0,4.0,3.0,3.0,2.0
881,4.0,4.0,3.0,3.0,2.0,2.0
882,4.0,3.0,3.0,2.0,2.0,2.0
883,3.0,3.0,2.0,2.0,2.0,2.0
884,3.0,2.0,2.0,2.0,2.0,2.0
885,2.0,2.0,2.0,2.0,2.0,2.0
886,2.0,2.0,2.0,2.0,2.0,1.0
887,2.0,2.0,2.0,2.0,1.0,1.0
888,2.0,2.0,2.0,1.0,1.0,1.0
889,2.0,2.0,1.0,1.0,1.0,3.0
890,2.0,1.0,1.0,1.0,3.0,3.0
891,1.0,1.0,1.0,3.0,3.0,3.0
892,1.0,1.0,3.0,3.0,3.0,4.0
893,1.0,3.0,3.0,3.0,4.0,7.0
894,3.0,3.0,3.0,4.0,7.0,7.0
895,3.0,3.0,4.0,7.0,7.0,8.0
896,3.0,4.0,7.0,7.0,8.0,7.0
897,4.0,7.0,7.0,8.0,7.0,6.0
898,7.0,7.0,8.0,7.0,6.0,8.0
899,7.0,8.0,7.0,6.0,8.0,12.0
900,8.0,7.0,6.0,8.0,12.0,14.0
901,7.0,6.0,8.0,12.0,14.0,16.0
902,6.0,8.0,12.0,14.0,16.0,20.0
903,8.0,12.0,14.0,16.0,20.0,19.0
904,12.0,14.0,16.0,20.0,19.0,22.0
905,14.0,16.0,20.0,19.0,22.0,23.0
906,16.0,20.0,19.0,22.0,23.0,24.0
907,20.0,19.0,22.0,23.0,24.0,26.0
908,19.0,22.0,23.0,24.0,26.0,27.0
909,22.0,23.0,24.0,26.0,27.0,24.0
910,23.0,24.0,26.0,27.0,24.0,28.0
911,24.0,26.0,27.0,24.0,28.0,32.0
912,26.0,27.0,24.0,28.0,32.0,39.0
913,27.0,24.0,28.0,32.0,39.0,34.0
914,24.0,28.0,32.0,39.0,34.0,36.0
915,28.0,32.0,39.0,34.0,36.0,43.0
916,32.0,39.0,34.0,36.0,43.0,101.0
917,88.0,74.0,60.0,55.0,58.0,59.0
918,74.0,60.0,55.0,58.0,59.0,54.0
919,60.0,55.0,58.0,59.0,54.0,31.0
920,55.0,58.0,59.0,54.0,31.0,29.0
921,58.0,59.0,54.0,31.0,29.0,28.0
922,59.0,54.0,31.0,29.0,28.0,25.0
923,54.0,31.0,29.0,28.0,25.0,25.0
924,31.0,29.0,28.0,25.0,25.0,26.0
925,29.0,28.0,25.0,25.0,26.0,23.0
926,28.0,25.0,25.0,26.0,23.0,19.0
927,25.0,25.0,26.0,23.0,19.0,20.0
928,25.0,26.0,23.0,19.0,20.0,18.0
929,26.0,23.0,19.0,20.0,18.0,20.0
930,23.0,19.0,20.0,18.0,20.0,23.0
931,19.0,20.0,18.0,20.0,23.0,27.0
932,20.0,18.0,20.0,23.0,27.0,32.0
933,18.0,20.0,23.0,27.0,32.0,32.0
934,20.0,23.0,27.0,32.0,32.0,38.0
935,23.0,27.0,32.0,32.0,38.0,47.0
936,27.0,32.0,32.0,38.0,47.0,101.0
937,97.0,91.0,87.0,90.0,84.0,85.0
938,91.0,87.0,90.0,84.0,85.0,83.0
939,87.0,90.0,84.0,85.0,83.0,81.0
940,90.0,84.0,85.0,83.0,81.0,77.0
941,84.0,85.0,83.0,81.0,77.0,71.0
942,85.0,83.0,81.0,77.0,71.0,66.0
943,83.0,81.0,77.0,71.0,66.0,64.0
944,81.0,77.0,71.0,66.0,64.0,63.0
945,77.0,71.0,66.0,64.0,63.0,60.0
946,71.0,66.0,64.0,63.0,60.0,59.0
947,66.0,64.0,63.0,60.0,59.0,60.0
948,64.0,63.0,60.0,59.0,60.0,73.0
949,63.0,60.0,59.0,60.0,73.0,91.0
950,60.0,59.0,60.0,73.0,91.0,101.0
951,98.0,95.0,89.0,81.0,81.0,71.0
952,95.0,89.0,81.0,81.0,71.0,66.0
953,89.0,81.0,81.0,71.0,66.0,61.0
954,81.0,81.0,71.0,66.0,61.0,60.0
955,81.0,71.0,66.0,61.0,60.0,57.0
956,71.0,66.0,61.0,60.0,57.0,57.0
957,66.0,61.0,60.0,57.0,57.0,61.0
958,61.0,60.0,57.0,57.0,61.0,58.0
959,60.0,57.0,57.0,61.0,58.0,52.0
960,57.0,57.0,61.0,58.0,52.0,54.0
961,57.0,61.0,58.0,52.0,54.0,53.0
962,61.0,58.0,52.0,54.0,53.0,54.0
963,58.0,52.0,54.0,53.0,54.0,51.0
964,52.0,54.0,53.0,54.0,51.0,59.0
965,54.0,53.0,54.0,51.0,59.0,77.0
966,53.0,54.0,51.0,59.0,77.0,101.0
967,53.0,84.0,85.0,59.0,80.0,92.0
968,84.0,85.0,59.0,80.0,92.0,100.0
969,85.0,59.0,80.0,92.0,100.0,101.0
970,79.0,78.0,56.0,60.0,57.0,50.0
971,78.0,56.0,60.0,57.0,50.0,56.0
972,56.0,60.0,57.0,50.0,56.0,50.0
973,60.0,57.0,50.0,56.0,50.0,47.0
974,57.0,50.0,56.0,50.0,47.0,41.0
975,50.0,56.0,50.0,47.0,41.0,34.0
976,56.0,50.0,47.0,41.0,34.0,25.0
977,50.0,47.0,41.0,34.0,25.0,23.0
978,47.0,41.0,34.0,25.0,23.0,21.0
979,41.0,34.0,25.0,23.0,21.0,20.0
980,34.0,25.0,23.0,21.0,20.0,18.0
981,25.0,23.0,21.0,20.0,18.0,19.0
982,23.0,21.0,20.0,18.0,19.0,18.0
983,21.0,20.0,18.0,19.0,18.0,22.0
984,20.0,18.0,19.0,18.0,22.0,22.0
985,18.0,19.0,18.0,22.0,22.0,23.0
986,19.0,18.0,22.0,22.0,23.0,29.0
987,18.0,22.0,22.0,23.0,29.0,36.0
988,22.0,22.0,23.0,29.0,36.0,44.0
989,22.0,23.0,29.0,36.0,44.0,47.0
990,23.0,29.0,36.0,44.0,47.0,101.0
991,100.0,92.0,85.0,80.0,61.0,46.0
992,92.0,85.0,80.0,61.0,46.0,53.0
993,85.0,80.0,61.0,46.0,53.0,53.0
994,80.0,61.0,46.0,53.0,53.0,62.0
995,61.0,46.0,53.0,53.0,62.0,68.0
996,46.0,53.0,53.0,62.0,68.0,81.0
997,53.0,53.0,62.0,68.0,81.0,91.0
998,53.0,62.0,68.0,81.0,91.0,101.0
999,95.0,88.0,78.0,76.0,80.0,72.0
1000,88.0,78.0,76.0,80.0,72.0,73.0
1001,78.0,76.0,80.0,72.0,73.0,69.0
1002,76.0,80.0,72.0,73.0,69.0,63.0
1003,80.0,72.0,73.0,69.0,63.0,37.0
1004,72.0,73.0,69.0,63.0,37.0,47.0
1005,73.0,69.0,63.0,37.0,47.0,51.0
1006,69.0,63.0,37.0,47.0,51.0,51.0
1007,63.0,37.0,47.0,51.0,51.0,47.0
1008,37.0,47.0,51.0,51.0,47.0,53.0
1009,47.0,51.0,51.0,47.0,53.0,58.0
1010,51.0,51.0,47.0,53.0,58.0,56.0
1011,51.0,47.0,53.0,58.0,56.0,55.0
1012,47.0,53.0,58.0,56.0,55.0,49.0
1013,53.0,58.0,56.0,55.0,49.0,47.0
1014,58.0,56.0,55.0,49.0,47.0,41.0
1015,56.0,55.0,49.0,47.0,41.0,37.0
1016,55.0,49.0,47.0,41.0,37.0,40.0
1017,49.0,47.0,41.0,37.0,40.0,101.0
1018,96.0,91.0,83.0,81.0,71.0,76.0
1019,91.0,83.0,81.0,71.0,76.0,86.0
1020,83.0,81.0,71.0,76.0,86.0,97.0
1021,81.0,71.0,76.0,86.0,97.0,101.0
1022,90.0,72.0,77.0,74.0,60.0,56.0
1023,72.0,77.0,74.0,60.0,56.0,53.0
1024,77.0,74.0,60.0,56.0,53.0,50.0
1025,74.0,60.0,56.0,53.0,50.0,50.0
1026,60.0,56.0,53.0,50.0,50.0,53.0
1027,56.0,53.0,50.0,50.0,53.0,55.0
1028,53.0,50.0,50.0,53.0,55.0,48.0
1029,50.0,50.0,53.0,55.0,48.0,47.0
1030,50.0,53.0,55.0,48.0,47.0,43.0
1031,53.0,55.0,48.0,47.0,43.0,42.0
1032,55.0,48.0,47.0,43.0,42.0,41.0
1033,48.0,47.0,43.0,42.0,41.0,42.0
1034,47.0,43.0,42.0,41.0,42.0,52.0
1035,43.0,42.0,41.0,42.0,52.0,56.0
1036,42.0,41.0,42.0,52.0,56.0,59.0
1037,41.0,42.0,52.0,56.0,59.0,101.0
1038,15.0,18.0,28.0,26.0,25.0,28.0
1039,18.0,28.0,26.0,25.0,28.0,33.0
1040,28.0,26.0,25.0,28.0,33.0,30.0
1041,26.0,25.0,28.0,33.0,30.0,34.0
1042,25.0,28.0,33.0,30.0,34.0,40.0
1043,28.0,33.0,30.0,34.0,40.0,42.0
1044,33.0,30.0,34.0,40.0,42.0,42.0
1045,30.0,34.0,40.0,42.0,42.0,101.0
1046,82.0,86.0,88.0,90.0,94.0,92.0
1047,86.0,88.0,90.0,94.0,92.0,89.0
1048,88.0,90.0,94.0,92.0,89.0,94.0
1049,90.0,94.0,92.0,89.0,94.0,89.0
1050,94.0,92.0,89.0,94.0,89.0,84.0
1051,92.0,89.0,94.0,89.0,84.0,82.0
1052,89.0,94.0,89.0,84.0,82.0,81.0
1053,94.0,89.0,84.0,82.0,81.0,98.0
1054,89.0,84.0,82.0,81.0,98.0,101.0
1055,89.0,81.0,68.0,71.0,67.0,67.0
1056,81.0,68.0,71.0,67.0,67.0,68.0
1057,68.0,71.0,67.0,67.0,68.0,64.0
1058,71.0,67.0,67.0,68.0,64.0,63.0
1059,67.0,67.0,68.0,64.0,63.0,58.0
1060,67.0,68.0,64.0,63.0,58.0,57.0
1061,68.0,64.0,63.0,58.0,57.0,45.0
1062,64.0,63.0,58.0,57.0,45.0,39.0
1063,63.0,58.0,57.0,45.0,39.0,44.0
1064,58.0,57.0,45.0,39.0,44.0,42.0
1065,57.0,45.0,39.0,44.0,42.0,46.0
1066,45.0,39.0,44.0,42.0,46.0,49.0
1067,39.0,44.0,42.0,46.0,49.0,62.0
1068,44.0,42.0,46.0,49.0,62.0,77.0
1069,42.0,46.0,49.0,62.0,77.0,82.0
1070,46.0,49.0,62.0,77.0,82.0,101.0
