,diff_0,diff_1,diff_2,diff_3,diff_4,rank,target
35582,1,1,0,-1,-1,79.0,0
35583,1,0,-1,-1,0,79.0,1
35584,0,-1,-1,0,1,74.0,1
35585,-1,-1,0,1,1,68.0,1
35586,-1,0,1,1,1,63.0,1
35587,0,1,1,1,1,50.0,1
35588,1,1,1,1,1,41.0,1
35589,1,1,1,1,1,34.0,1
35590,1,1,1,1,1,25.0,1
35591,1,1,1,1,1,24.0,1
35592,1,1,1,1,1,14.0,0
35593,1,1,1,1,0,14.0,-1
35594,1,1,1,0,-1,15.0,1
35595,1,1,0,-1,1,13.0,-1
35596,1,0,-1,1,-1,16.0,-1
35597,0,-1,1,-1,-1,18.0,-1
35598,-1,1,-1,-1,-1,28.0,0
35599,1,-1,-1,-1,0,28.0,-1
35600,-1,-1,-1,0,-1,32.0,-1
35601,-1,-1,0,-1,-1,39.0,-1
35602,1,1,1,1,-1,72.0,-1
35603,1,1,1,-1,-1,85.0,-1
35604,-1,-1,-1,-1,1,71.0,1
35605,-1,-1,-1,1,1,59.0,-1
35606,-1,-1,1,1,-1,64.0,1
35607,-1,1,1,-1,1,52.0,1
35608,1,1,-1,1,1,51.0,0
35609,1,-1,1,1,0,51.0,-1
35610,-1,1,1,0,-1,55.0,1
35611,1,1,0,-1,1,53.0,-1
35612,1,0,-1,1,-1,57.0,1
35613,0,-1,1,-1,1,49.0,1
35614,-1,1,-1,1,1,36.0,1
35615,1,-1,1,1,1,33.0,-1
35616,-1,1,1,1,-1,40.0,1
35617,1,1,1,-1,1,34.0,1
35618,1,1,-1,1,1,29.0,-1
35619,1,-1,1,1,-1,30.0,1
35620,-1,1,1,-1,1,28.0,1
35621,1,1,-1,1,1,26.0,1
35622,1,-1,1,1,1,25.0,1
35623,-1,1,1,1,1,23.0,0
35624,1,1,1,1,0,23.0,-1
35625,1,1,1,0,-1,24.0,0
35626,1,1,0,-1,0,24.0,0
35627,1,0,-1,0,0,24.0,1
35628,0,-1,0,0,1,23.0,-1
35629,-1,0,0,1,-1,27.0,0
35630,0,0,1,-1,0,27.0,1
35631,0,1,-1,0,1,25.0,0
35632,1,-1,0,1,0,25.0,1
35633,-1,0,1,0,1,22.0,-1
35634,0,1,0,1,-1,25.0,-1
35635,1,0,1,-1,-1,26.0,1
35636,0,1,-1,-1,1,25.0,-1
35637,1,-1,-1,1,-1,32.0,-1
35638,-1,-1,1,-1,-1,35.0,-1
35639,-1,1,-1,-1,-1,42.0,-1
35640,1,-1,-1,-1,-1,44.0,-1
35641,-1,-1,-1,-1,-1,49.0,1
35642,1,1,1,1,1,53.0,-1
35643,1,1,1,1,-1,58.0,1
35644,1,1,1,-1,1,54.0,1
35645,1,1,-1,1,1,50.0,1
35646,1,-1,1,1,1,49.0,1
35647,-1,1,1,1,1,46.0,0
35648,1,1,1,1,0,46.0,1
35649,1,1,1,0,1,45.0,1
35650,1,1,0,1,1,38.0,-1
35651,1,0,1,1,-1,39.0,1
35652,0,1,1,-1,1,33.0,1
35653,1,1,-1,1,1,31.0,-1
35654,1,-1,1,1,-1,48.0,-1
35655,1,0,1,-1,1,52.0,1
35656,0,1,-1,1,1,44.0,1
35657,1,-1,1,1,1,38.0,-1
35658,-1,1,1,1,-1,43.0,1
35659,1,1,1,-1,1,37.0,-1
35660,1,1,-1,1,-1,45.0,-1
35661,1,-1,1,-1,-1,56.0,0
35662,-1,1,-1,-1,0,56.0,-1
35663,1,-1,-1,0,-1,71.0,-1
35664,-1,-1,0,-1,-1,76.0,-1
35665,1,-1,1,0,1,69.0,-1
35666,-1,1,0,1,-1,73.0,-1
35667,1,0,1,-1,-1,78.0,1
35668,0,1,-1,-1,1,76.0,-1
35669,1,-1,-1,1,-1,79.0,-1
35670,1,1,1,1,1,34.0,1
35671,1,1,1,1,1,27.0,1
35672,1,1,1,1,1,24.0,1
35673,1,1,1,1,1,17.0,1
35674,1,1,1,1,1,16.0,1
35675,1,1,1,1,1,11.0,1
35676,1,1,1,1,1,9.0,-1
35677,1,1,1,1,-1,26.0,0
35678,1,1,1,-1,0,26.0,-1
35679,1,1,-1,0,-1,38.0,-1
35680,1,-1,0,-1,-1,46.0,0
35681,-1,0,-1,-1,0,46.0,-1
35682,0,-1,-1,0,-1,50.0,-1
35683,-1,-1,0,-1,-1,57.0,-1
35684,1,1,1,1,0,89.0,1
35685,1,1,1,0,1,86.0,1
35686,1,1,0,1,1,75.0,-1
35687,1,0,1,1,-1,82.0,-1
35688,1,1,1,1,1,45.0,-1
35689,1,1,1,1,-1,46.0,-1
35690,1,1,1,-1,-1,47.0,1
35691,1,1,-1,-1,1,46.0,1
35692,1,-1,-1,1,1,44.0,0
35693,-1,-1,1,1,0,44.0,-1
35694,-1,1,1,0,-1,49.0,-1
35695,1,1,0,-1,-1,64.0,-1
35696,1,0,-1,-1,-1,80.0,-1
35697,0,-1,-1,-1,-1,84.0,-1
35698,-1,-1,-1,-1,-1,93.0,-1
35699,-1,-1,-1,-1,-1,95.0,1
35700,-1,-1,-1,-1,1,94.0,1
35701,-1,-1,-1,1,1,93.0,1
35702,1,1,1,-1,-1,57.0,1
35703,1,1,-1,-1,1,56.0,1
35704,1,-1,-1,1,1,46.0,-1
35705,-1,-1,1,1,-1,52.0,1
35706,-1,1,1,-1,1,50.0,1
35707,1,1,-1,1,1,39.0,1
35708,1,-1,1,1,1,37.0,1
35709,-1,1,1,1,1,31.0,1
35710,1,1,1,1,1,25.0,1
35711,1,1,1,1,1,22.0,1
35712,1,1,1,1,1,19.0,1
35713,1,1,1,1,1,17.0,-1
35714,1,1,1,1,-1,18.0,1
35715,1,1,1,-1,1,15.0,1
35716,1,1,-1,1,1,13.0,1
35717,1,-1,1,1,1,11.0,-1
35718,-1,1,1,1,-1,15.0,1
35719,1,1,1,-1,1,10.0,1
35720,1,1,-1,1,1,7.0,-1
35721,1,-1,1,1,-1,10.0,-1
35722,-1,1,1,-1,-1,19.0,1
35723,1,1,-1,-1,1,17.0,1
35724,1,-1,-1,1,1,14.0,-1
35725,-1,-1,1,1,-1,18.0,-1
35726,-1,1,1,-1,-1,21.0,-1
35727,1,1,-1,-1,-1,26.0,-1
35728,1,-1,-1,-1,-1,29.0,0
35729,-1,-1,-1,-1,0,29.0,-1
35730,-1,-1,-1,0,-1,33.0,-1
35731,-1,-1,0,-1,-1,37.0,-1
35732,-1,0,-1,-1,-1,41.0,-1
35733,1,1,1,1,1,7.0,1
35734,1,1,1,1,1,4.0,1
35735,1,1,1,1,1,3.0,0
35736,1,1,1,1,0,3.0,0
35737,1,1,1,0,0,3.0,0
35738,1,1,0,0,0,3.0,-1
35739,1,0,0,0,-1,5.0,0
35740,0,0,0,-1,0,5.0,-1
35741,0,0,-1,0,-1,6.0,1
35742,0,-1,0,-1,1,5.0,0
35743,-1,0,-1,1,0,5.0,-1
35744,0,-1,1,0,-1,6.0,1
35745,-1,1,0,-1,1,5.0,-1
35746,1,0,-1,1,-1,7.0,-1
35747,0,-1,1,-1,-1,10.0,-1
35748,-1,1,-1,-1,-1,12.0,-1
35749,1,-1,-1,-1,-1,16.0,-1
35750,-1,-1,-1,-1,-1,22.0,-1
35751,-1,-1,-1,-1,-1,28.0,-1
35752,-1,-1,-1,-1,-1,32.0,-1
35753,-1,-1,-1,-1,-1,36.0,-1
35754,-1,-1,-1,-1,-1,41.0,-1
35755,1,1,1,1,1,3.0,1
35756,1,1,1,1,1,2.0,1
35757,1,1,1,1,1,1.0,0
35758,1,1,1,1,0,1.0,0
35759,1,1,1,0,0,1.0,0
35760,1,1,0,0,0,1.0,0
35761,1,0,0,0,0,1.0,-1
35762,0,0,0,0,-1,2.0,-1
35763,0,0,0,-1,-1,4.0,0
35764,0,0,-1,-1,0,4.0,-1
35765,0,-1,-1,0,-1,5.0,-1
35766,-1,-1,0,-1,-1,9.0,-1
35767,-1,0,-1,-1,-1,13.0,-1
35768,0,-1,-1,-1,-1,22.0,-1
35769,-1,-1,-1,-1,-1,34.0,-1
35770,-1,-1,-1,-1,-1,45.0,-1
35771,1,1,-1,1,0,51.0,0
35772,1,-1,1,0,0,51.0,-1
35773,-1,1,0,0,-1,67.0,-1
35774,1,0,0,-1,-1,80.0,-1
35775,0,0,-1,-1,-1,87.0,-1
35776,0,-1,-1,-1,-1,91.0,-1
35777,1,1,1,1,-1,33.0,1
35778,1,1,1,-1,1,28.0,-1
35779,1,1,-1,1,-1,30.0,1
35780,1,-1,1,-1,1,29.0,-1
35781,-1,1,-1,1,-1,34.0,-1
35782,1,-1,1,-1,-1,44.0,-1
35783,-1,1,-1,-1,-1,47.0,-1
35784,1,-1,-1,-1,-1,60.0,-1
35785,-1,-1,-1,-1,-1,62.0,-1
35786,-1,-1,-1,-1,-1,70.0,-1
35787,-1,-1,-1,-1,-1,73.0,-1
35788,-1,-1,-1,-1,-1,81.0,-1
35789,-1,-1,-1,-1,-1,83.0,-1
35790,-1,-1,-1,-1,-1,93.0,-1
35791,1,1,1,1,0,13.0,0
35792,1,1,1,0,0,13.0,-1
35793,1,1,0,0,-1,14.0,-1
35794,1,0,0,-1,-1,19.0,-1
35795,0,0,-1,-1,-1,25.0,-1
35796,0,-1,-1,-1,-1,37.0,-1
35797,-1,-1,-1,-1,-1,44.0,-1
35798,-1,-1,-1,-1,-1,47.0,-1
35799,-1,-1,-1,-1,-1,50.0,-1
35800,-1,-1,-1,-1,-1,68.0,-1
35801,-1,-1,-1,-1,-1,72.0,-1
35802,-1,-1,-1,-1,-1,83.0,-1
35803,-1,-1,-1,-1,-1,88.0,-1
35804,-1,-1,-1,-1,-1,100.0,1
35805,1,1,1,1,1,51.0,1
35806,1,1,1,1,1,45.0,1
35807,1,1,1,1,1,44.0,-1
35808,1,1,1,1,-1,48.0,1
35809,1,1,1,-1,1,46.0,-1
35810,1,1,-1,1,-1,47.0,1
35811,1,-1,1,-1,1,45.0,-1
35812,-1,1,-1,1,-1,48.0,-1
35813,1,-1,1,-1,-1,56.0,-1
35814,-1,1,-1,-1,-1,63.0,-1
35815,1,-1,-1,-1,-1,68.0,-1
35816,-1,-1,-1,-1,-1,84.0,-1
35817,-1,-1,-1,-1,-1,88.0,-1
35818,-1,-1,-1,-1,-1,93.0,-1
35819,1,1,1,1,1,50.0,1
35820,1,1,1,1,1,46.0,-1
35821,1,1,1,1,-1,48.0,-1
35822,1,1,1,-1,-1,63.0,-1
35823,1,1,-1,-1,-1,78.0,-1
35824,1,1,-1,-1,-1,95.0,1
35825,1,-1,-1,-1,1,93.0,1
35826,-1,-1,-1,1,1,84.0,0
35827,-1,-1,1,1,0,84.0,-1
35828,-1,1,1,0,-1,97.0,-1
35829,-1,1,1,-1,1,97.0,-1
35830,1,1,-1,1,-1,100.0,0
35831,1,0,0,1,1,39.0,0
35832,0,0,1,1,0,39.0,-1
35833,0,1,1,0,-1,43.0,-1
35834,1,1,0,-1,-1,44.0,-1
35835,1,0,-1,-1,-1,47.0,-1
35836,0,-1,-1,-1,-1,50.0,-1
35837,-1,-1,-1,-1,-1,69.0,1
35838,-1,-1,-1,-1,1,68.0,-1
35839,-1,-1,-1,1,-1,82.0,-1
35840,-1,-1,1,-1,-1,87.0,-1
35841,1,1,1,1,1,26.0,1
35842,1,1,1,1,1,21.0,1
35843,1,1,1,1,1,15.0,1
35844,1,1,1,1,1,12.0,-1
35845,1,1,1,1,-1,15.0,-1
35846,1,1,1,-1,-1,24.0,-1
35847,1,1,-1,-1,-1,38.0,-1
35848,1,-1,-1,-1,-1,62.0,-1
35849,-1,-1,-1,-1,-1,78.0,-1
35850,0,1,1,1,-1,30.0,-1
35851,1,1,1,-1,-1,43.0,-1
35852,1,1,-1,-1,-1,62.0,-1
35853,1,-1,-1,-1,-1,80.0,-1
35854,1,1,-1,1,1,58.0,-1
35855,1,-1,1,1,-1,75.0,-1
35856,1,1,1,-1,1,58.0,1
35857,1,1,-1,1,1,56.0,-1
35858,1,-1,1,1,-1,63.0,-1
35859,-1,1,1,-1,-1,66.0,-1
35860,1,1,-1,-1,-1,67.0,1
35861,1,-1,-1,-1,1,65.0,1
35862,-1,-1,-1,1,1,59.0,0
35863,-1,-1,1,1,0,59.0,-1
35864,-1,1,1,0,-1,61.0,-1
35865,1,1,0,-1,-1,70.0,1
35866,1,0,-1,-1,1,67.0,-1
35867,0,-1,-1,1,-1,73.0,-1
35868,-1,-1,1,-1,-1,80.0,-1
35869,-1,1,-1,-1,-1,85.0,1
35870,0,0,0,0,0,1.0,0
35871,0,0,0,0,0,1.0,0
35872,0,0,0,0,0,1.0,0
35873,0,0,0,0,0,1.0,0
35874,0,0,0,0,0,1.0,0
35875,0,0,0,0,0,1.0,-1
35876,0,0,0,0,-1,2.0,-1
35877,0,0,0,-1,-1,3.0,-1
35878,0,0,-1,-1,-1,7.0,1
35879,0,-1,-1,-1,1,6.0,-1
35880,-1,-1,-1,1,-1,7.0,-1
35881,-1,-1,1,-1,-1,9.0,-1
35882,-1,1,-1,-1,-1,11.0,-1
35883,1,-1,-1,-1,-1,14.0,-1
35884,-1,-1,-1,-1,-1,16.0,-1
35885,-1,-1,-1,-1,-1,17.0,-1
35886,-1,-1,-1,-1,-1,25.0,0
35887,-1,-1,-1,-1,0,25.0,-1
35888,-1,-1,-1,0,-1,26.0,-1
35889,-1,-1,0,-1,-1,29.0,-1
35890,-1,0,-1,-1,-1,34.0,-1
35891,0,-1,-1,-1,-1,35.0,-1
35892,-1,-1,-1,-1,-1,37.0,-1
35893,-1,-1,-1,-1,-1,40.0,-1
35894,-1,-1,-1,-1,-1,41.0,-1
35895,-1,-1,-1,-1,-1,44.0,1
35896,-1,-1,-1,-1,1,43.0,-1
35897,1,0,0,-1,-1,22.0,-1
35898,0,0,-1,-1,-1,26.0,-1
35899,0,-1,-1,-1,-1,31.0,-1
35900,-1,-1,-1,-1,-1,36.0,-1
35901,-1,-1,-1,-1,-1,37.0,-1
35902,-1,-1,-1,-1,-1,55.0,1
35903,-1,-1,-1,-1,1,52.0,0
35904,-1,-1,-1,1,0,52.0,-1
35905,-1,-1,1,0,-1,55.0,-1
35906,-1,1,0,-1,-1,58.0,-1
35907,1,0,-1,-1,-1,65.0,1
35908,0,-1,-1,-1,1,63.0,-1
35909,-1,-1,-1,1,-1,70.0,1
35910,-1,-1,1,-1,1,67.0,1
35911,-1,1,-1,1,1,65.0,-1
35912,1,-1,1,1,-1,74.0,1
35913,-1,1,1,-1,1,71.0,-1
35914,1,1,-1,1,-1,72.0,-1
35915,1,-1,1,-1,-1,90.0,-1
35916,1,1,0,1,-1,6.0,-1
35917,1,0,1,-1,-1,7.0,-1
35918,0,1,-1,-1,-1,9.0,1
35919,1,-1,-1,-1,1,8.0,-1
35920,-1,-1,-1,1,-1,10.0,-1
35921,-1,-1,1,-1,-1,15.0,-1
35922,-1,1,-1,-1,-1,19.0,-1
35923,1,-1,-1,-1,-1,33.0,-1
35924,-1,-1,-1,-1,-1,37.0,-1
35925,-1,-1,-1,-1,-1,41.0,-1
35926,-1,-1,-1,-1,-1,47.0,-1
35927,-1,-1,-1,-1,-1,51.0,-1
35928,-1,-1,-1,-1,-1,59.0,-1
35929,-1,-1,-1,-1,-1,61.0,-1
35930,1,1,1,1,1,31.0,1
35931,1,1,1,1,1,28.0,1
35932,1,1,1,1,1,24.0,1
35933,1,1,1,1,1,18.0,1
35934,1,1,1,1,1,16.0,1
35935,1,1,1,1,1,10.0,1
35936,1,1,1,1,1,8.0,0
35937,1,1,1,1,0,8.0,-1
35938,1,1,1,0,-1,15.0,-1
35939,1,1,0,-1,-1,22.0,-1
35940,1,0,-1,-1,-1,32.0,1
35941,0,-1,-1,-1,1,31.0,-1
35942,-1,-1,-1,1,-1,33.0,-1
35943,-1,-1,1,-1,-1,38.0,-1
35944,-1,1,-1,-1,-1,45.0,-1
35945,1,-1,-1,-1,-1,51.0,-1
35946,-1,-1,-1,-1,-1,61.0,-1
35947,-1,-1,-1,-1,-1,65.0,-1
35948,-1,-1,-1,-1,-1,71.0,-1
35949,1,0,1,-1,-1,84.0,-1
35950,1,1,1,0,-1,2.0,0
35951,1,1,0,-1,0,2.0,0
35952,1,0,-1,0,0,2.0,-1
35953,0,-1,0,0,-1,5.0,-1
35954,-1,0,0,-1,-1,11.0,-1
35955,0,0,-1,-1,-1,16.0,-1
35956,0,-1,-1,-1,-1,24.0,-1
35957,-1,-1,-1,-1,-1,31.0,-1
35958,-1,-1,-1,-1,-1,40.0,-1
35959,-1,-1,-1,-1,-1,52.0,-1
35960,-1,-1,-1,-1,-1,62.0,-1
35961,-1,-1,-1,-1,-1,69.0,-1
35962,-1,-1,-1,-1,-1,70.0,-1
35963,-1,-1,-1,-1,-1,75.0,-1
35964,1,1,1,1,1,6.0,1
35965,1,1,1,1,1,4.0,1
35966,1,1,1,1,1,2.0,1
35967,1,1,1,1,1,1.0,-1
35968,1,1,1,1,-1,5.0,-1
35969,1,1,1,-1,-1,14.0,-1
35970,1,1,-1,-1,-1,24.0,-1
35971,1,-1,-1,-1,-1,25.0,-1
35972,-1,-1,-1,-1,-1,31.0,-1
35973,-1,-1,-1,-1,-1,44.0,-1
35974,-1,-1,-1,-1,-1,56.0,-1
35975,-1,-1,-1,-1,-1,68.0,-1
35976,1,-1,-1,0,-1,93.0,1
35977,-1,-1,0,-1,1,92.0,-1
35978,-1,0,-1,1,-1,93.0,1
35979,0,-1,1,-1,1,91.0,-1
35980,1,1,1,1,1,17.0,1
35981,1,1,1,1,1,14.0,1
35982,1,1,1,1,1,10.0,1
35983,1,1,1,1,1,8.0,1
35984,1,1,1,1,1,7.0,1
35985,1,1,1,1,1,4.0,-1
35986,1,1,1,1,-1,12.0,-1
35987,1,1,1,-1,-1,22.0,-1
35988,1,1,-1,-1,-1,36.0,-1
35989,1,-1,-1,-1,-1,48.0,-1
35990,-1,-1,-1,-1,-1,60.0,-1
35991,-1,-1,-1,-1,-1,70.0,-1
35992,1,0,-1,0,-1,9.0,0
35993,0,-1,0,-1,0,9.0,-1
35994,-1,0,-1,0,-1,10.0,0
35995,0,-1,0,-1,0,10.0,1
35996,-1,0,-1,0,1,9.0,-1
35997,0,-1,0,1,-1,22.0,-1
35998,-1,0,1,-1,-1,25.0,1
35999,0,1,-1,-1,1,22.0,0
36000,1,-1,-1,1,0,22.0,-1
36001,-1,-1,1,0,-1,26.0,-1
36002,-1,1,0,-1,-1,29.0,1
36003,1,0,-1,-1,1,22.0,-1
36004,0,-1,-1,1,-1,28.0,-1
36005,-1,-1,1,-1,-1,35.0,-1
36006,-1,1,-1,-1,-1,37.0,-1
36007,1,-1,-1,-1,-1,40.0,-1
36008,-1,-1,-1,-1,-1,48.0,-1
36009,-1,-1,-1,-1,-1,49.0,1
36010,-1,-1,-1,1,1,16.0,1
36011,-1,-1,1,1,1,9.0,1
36012,-1,1,1,1,1,8.0,1
36013,1,1,1,1,1,7.0,-1
36014,1,1,1,1,-1,8.0,-1
36015,1,1,1,-1,-1,11.0,-1
36016,1,1,-1,-1,-1,12.0,-1
36017,1,-1,-1,-1,-1,15.0,-1
36018,-1,-1,-1,-1,-1,19.0,-1
36019,-1,-1,-1,-1,-1,29.0,-1
36020,-1,-1,-1,-1,-1,34.0,-1
36021,-1,-1,-1,-1,-1,42.0,-1
36022,-1,-1,-1,-1,-1,53.0,-1
36023,-1,-1,-1,-1,-1,63.0,-1
36024,1,0,1,1,1,64.0,1
36025,0,1,1,1,1,61.0,1
36026,1,1,1,1,1,57.0,1
36027,1,1,1,1,1,55.0,0
36028,1,1,1,1,0,55.0,1
36029,1,1,1,0,1,52.0,1
36030,1,1,0,1,1,51.0,-1
36031,1,0,1,1,-1,53.0,-1
36032,0,1,1,-1,-1,60.0,-1
36033,1,1,-1,-1,-1,81.0,-1
36034,1,-1,-1,-1,-1,84.0,-1
36035,-1,-1,-1,-1,-1,93.0,1
36036,-1,-1,-1,-1,1,91.0,-1
36037,-1,-1,-1,1,-1,94.0,-1
36038,1,1,1,1,1,36.0,1
36039,1,1,1,1,1,34.0,1
36040,1,1,1,1,1,28.0,1
36041,1,1,1,1,1,25.0,1
36042,1,1,1,1,1,24.0,1
36043,1,1,1,1,1,20.0,-1
36044,1,1,1,1,-1,29.0,-1
36045,1,1,1,-1,-1,34.0,-1
36046,1,1,-1,-1,-1,51.0,-1
36047,1,-1,-1,-1,-1,68.0,-1
36048,-1,-1,-1,-1,-1,89.0,-1
36049,1,1,1,1,0,79.0,1
36050,1,1,1,0,1,78.0,0
36051,1,1,0,1,0,78.0,-1
36052,1,0,1,0,-1,92.0,1
36053,0,1,0,-1,1,88.0,-1
36054,1,0,-1,1,-1,92.0,-1
36055,0,1,1,1,1,39.0,1
36056,1,1,1,1,1,30.0,1
36057,1,1,1,1,1,23.0,0
36058,1,1,1,1,0,23.0,0
36059,1,1,1,0,0,23.0,0
36060,1,1,0,0,0,23.0,1
36061,1,0,0,0,1,21.0,-1
36062,0,0,0,1,-1,23.0,-1
36063,0,0,1,-1,-1,30.0,-1
36064,0,1,-1,-1,-1,40.0,-1
36065,1,-1,-1,-1,-1,44.0,-1
36066,-1,-1,-1,-1,-1,58.0,-1
36067,-1,-1,-1,-1,-1,69.0,-1
36068,-1,-1,-1,-1,-1,72.0,-1
36069,1,1,1,0,1,29.0,1
36070,1,1,0,1,1,28.0,1
36071,1,0,1,1,1,16.0,1
36072,0,1,1,1,1,12.0,1
36073,1,1,1,1,1,11.0,1
36074,1,1,1,1,1,10.0,1
36075,1,1,1,1,1,7.0,-1
36076,1,1,1,1,-1,8.0,-1
36077,1,1,1,-1,-1,23.0,-1
36078,1,1,-1,-1,-1,29.0,-1
36079,1,-1,-1,-1,-1,43.0,-1
36080,-1,-1,-1,-1,-1,50.0,-1
36081,-1,-1,-1,-1,-1,63.0,-1
36082,-1,-1,-1,-1,-1,76.0,-1
36083,1,1,1,0,0,65.0,0
36084,1,1,0,0,0,65.0,-1
36085,1,0,0,0,-1,70.0,-1
36086,0,0,0,-1,-1,73.0,-1
36087,1,1,0,0,0,79.0,0
36088,1,0,0,0,0,79.0,-1
36089,0,0,0,0,-1,87.0,-1
36090,1,1,1,-1,-1,91.0,1
36091,1,1,-1,-1,1,86.0,1
36092,1,-1,-1,1,1,76.0,-1
36093,-1,-1,1,1,-1,78.0,0
36094,-1,1,1,-1,0,78.0,1
36095,1,1,-1,0,1,77.0,-1
36096,1,-1,0,1,-1,78.0,0
36097,-1,0,1,-1,0,78.0,-1
36098,1,1,0,0,0,1.0,0
36099,1,0,0,0,0,1.0,0
36100,0,0,0,0,0,1.0,0
36101,0,0,0,0,0,1.0,0
36102,0,0,0,0,0,1.0,0
36103,0,0,0,0,0,1.0,0
36104,0,0,0,0,0,1.0,0
36105,0,0,0,0,0,1.0,0
36106,0,0,0,0,0,1.0,0
36107,0,0,0,0,0,1.0,0
36108,0,0,0,0,0,1.0,-1
36109,0,0,0,0,-1,4.0,-1
36110,0,0,0,-1,-1,5.0,-1
36111,0,0,-1,-1,-1,6.0,0
36112,0,-1,-1,-1,0,6.0,-1
36113,-1,-1,-1,0,-1,7.0,-1
36114,-1,-1,0,-1,-1,9.0,-1
36115,-1,0,-1,-1,-1,10.0,-1
36116,0,-1,-1,-1,-1,11.0,-1
36117,-1,-1,-1,-1,-1,15.0,-1
36118,-1,-1,-1,-1,-1,22.0,-1
36119,-1,-1,-1,-1,-1,23.0,-1
36120,-1,-1,-1,-1,-1,26.0,-1
36121,-1,-1,-1,-1,-1,30.0,-1
36122,-1,-1,-1,-1,-1,34.0,-1
36123,-1,-1,-1,-1,-1,40.0,-1
36124,-1,-1,-1,-1,-1,45.0,-1
36125,1,1,1,1,1,54.0,1
36126,1,1,1,1,1,47.0,1
36127,1,1,1,1,1,37.0,1
36128,1,1,1,1,1,29.0,1
36129,1,1,1,1,1,21.0,1
36130,1,1,1,1,1,15.0,1
36131,1,1,1,1,1,13.0,1
36132,1,1,1,1,1,12.0,1
36133,1,1,1,1,1,11.0,1
36134,1,1,1,1,1,10.0,1
36135,1,1,1,1,1,9.0,1
36136,1,1,1,1,1,8.0,0
36137,1,1,1,1,0,8.0,-1
36138,1,1,1,0,-1,10.0,-1
36139,1,1,0,-1,-1,12.0,-1
36140,1,0,-1,-1,-1,16.0,-1
36141,0,-1,-1,-1,-1,17.0,-1
36142,-1,-1,-1,-1,-1,24.0,-1
36143,-1,-1,-1,-1,-1,28.0,-1
36144,-1,-1,-1,-1,-1,30.0,-1
36145,-1,-1,-1,-1,-1,36.0,-1
36146,-1,-1,-1,-1,-1,38.0,-1
36147,-1,-1,-1,-1,-1,40.0,-1
36148,0,1,1,1,-1,76.0,1
36149,1,1,1,-1,1,72.0,1
36150,1,1,-1,1,1,62.0,1
36151,1,-1,1,1,1,59.0,1
36152,-1,1,1,1,1,52.0,1
36153,1,1,1,1,1,49.0,1
36154,1,1,1,1,1,39.0,1
36155,1,1,1,1,1,34.0,0
36156,1,1,1,1,0,34.0,1
36157,1,1,1,0,1,26.0,0
36158,1,1,0,1,0,26.0,1
36159,1,0,1,0,1,23.0,-1
36160,0,1,0,1,-1,26.0,1
36161,1,0,1,-1,1,23.0,-1
36162,0,1,-1,1,-1,35.0,-1
36163,1,-1,1,-1,-1,48.0,-1
36164,-1,1,-1,-1,-1,56.0,-1
36165,1,-1,-1,-1,-1,58.0,-1
36166,-1,-1,-1,-1,-1,73.0,-1
36167,-1,-1,-1,-1,-1,83.0,-1
36168,-1,-1,-1,-1,-1,89.0,-1
36169,1,1,1,0,1,72.0,1
36170,1,1,0,1,1,69.0,1
36171,1,0,1,1,1,68.0,1
36172,0,1,1,1,1,62.0,0
36173,1,1,1,1,0,62.0,-1
36174,1,1,1,0,-1,71.0,0
36175,1,1,0,-1,0,71.0,-1
36176,1,0,-1,0,-1,79.0,-1
36177,0,-1,0,-1,-1,83.0,-1
36178,-1,0,-1,-1,-1,87.0,-1
36179,1,1,1,1,1,70.0,1
36180,1,1,1,1,1,55.0,-1
36181,1,1,1,1,-1,67.0,-1
36182,1,1,1,-1,-1,73.0,-1
36183,1,1,-1,-1,-1,76.0,-1
36184,1,-1,-1,-1,-1,78.0,-1
36185,-1,-1,-1,-1,-1,88.0,-1
36186,1,1,1,1,1,7.0,1
36187,1,1,1,1,1,4.0,1
36188,1,1,1,1,1,3.0,1
36189,1,1,1,1,1,2.0,0
36190,1,1,1,1,0,2.0,0
36191,1,1,1,0,0,2.0,0
36192,1,1,0,0,0,2.0,-1
36193,1,0,0,0,-1,5.0,-1
36194,0,0,0,-1,-1,6.0,-1
36195,0,0,-1,-1,-1,7.0,-1
36196,0,-1,-1,-1,-1,11.0,-1
36197,-1,-1,-1,-1,-1,13.0,-1
36198,-1,-1,-1,-1,-1,15.0,-1
36199,-1,-1,-1,-1,-1,16.0,-1
36200,-1,-1,-1,-1,-1,18.0,-1
36201,-1,-1,-1,-1,-1,22.0,-1
36202,-1,-1,-1,-1,-1,23.0,-1
36203,-1,-1,-1,-1,-1,31.0,-1
36204,-1,-1,-1,-1,-1,39.0,-1
36205,-1,-1,-1,-1,-1,45.0,-1
36206,1,1,1,1,1,43.0,1
36207,1,1,1,1,1,37.0,0
36208,1,1,1,1,0,37.0,1
36209,1,1,1,0,1,30.0,1
36210,1,1,0,1,1,26.0,1
36211,1,0,1,1,1,23.0,1
36212,0,1,1,1,1,20.0,-1
36213,1,1,1,1,-1,24.0,-1
36214,1,1,1,-1,-1,36.0,-1
36215,1,1,-1,-1,-1,42.0,-1
36216,1,-1,-1,-1,-1,57.0,-1
36217,-1,-1,-1,-1,-1,64.0,-1
36218,-1,-1,-1,-1,-1,76.0,-1
36219,-1,-1,-1,-1,-1,77.0,-1
36220,1,1,-1,-1,-1,51.0,-1
36221,1,-1,-1,-1,-1,59.0,0
