,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
8908,87.0,75.0,70.0,68.0,73.0,66.0,59.0,58.0,59.0,59.0,56.0
8909,75.0,70.0,68.0,73.0,66.0,59.0,58.0,59.0,59.0,56.0,58.0
8910,70.0,68.0,73.0,66.0,59.0,58.0,59.0,59.0,56.0,58.0,63.0
8911,68.0,73.0,66.0,59.0,58.0,59.0,59.0,56.0,58.0,63.0,60.0
8912,73.0,66.0,59.0,58.0,59.0,59.0,56.0,58.0,63.0,60.0,58.0
8913,66.0,59.0,58.0,59.0,59.0,56.0,58.0,63.0,60.0,58.0,63.0
8914,59.0,58.0,59.0,59.0,56.0,58.0,63.0,60.0,58.0,63.0,74.0
8915,58.0,59.0,59.0,56.0,58.0,63.0,60.0,58.0,63.0,74.0,93.0
8916,59.0,59.0,56.0,58.0,63.0,60.0,58.0,63.0,74.0,93.0,101.0
8917,94.0,68.0,63.0,61.0,59.0,67.0,63.0,63.0,66.0,64.0,71.0
8918,68.0,63.0,61.0,59.0,67.0,63.0,63.0,66.0,64.0,71.0,77.0
8919,63.0,61.0,59.0,67.0,63.0,63.0,66.0,64.0,71.0,77.0,83.0
8920,61.0,59.0,67.0,63.0,63.0,66.0,64.0,71.0,77.0,83.0,95.0
8921,59.0,67.0,63.0,63.0,66.0,64.0,71.0,77.0,83.0,95.0,101.0
8922,81.0,62.0,68.0,72.0,66.0,68.0,70.0,74.0,73.0,77.0,84.0
8923,62.0,68.0,72.0,66.0,68.0,70.0,74.0,73.0,77.0,84.0,96.0
8924,68.0,72.0,66.0,68.0,70.0,74.0,73.0,77.0,84.0,96.0,101.0
8925,14.0,13.0,9.0,8.0,7.0,6.0,7.0,7.0,12.0,14.0,11.0
8926,13.0,9.0,8.0,7.0,6.0,7.0,7.0,12.0,14.0,11.0,9.0
8927,9.0,8.0,7.0,6.0,7.0,7.0,12.0,14.0,11.0,9.0,8.0
8928,8.0,7.0,6.0,7.0,7.0,12.0,14.0,11.0,9.0,8.0,14.0
8929,7.0,6.0,7.0,7.0,12.0,14.0,11.0,9.0,8.0,14.0,15.0
8930,6.0,7.0,7.0,12.0,14.0,11.0,9.0,8.0,14.0,15.0,18.0
8931,7.0,7.0,12.0,14.0,11.0,9.0,8.0,14.0,15.0,18.0,19.0
8932,7.0,12.0,14.0,11.0,9.0,8.0,14.0,15.0,18.0,19.0,22.0
8933,12.0,14.0,11.0,9.0,8.0,14.0,15.0,18.0,19.0,22.0,25.0
8934,14.0,11.0,9.0,8.0,14.0,15.0,18.0,19.0,22.0,25.0,32.0
8935,11.0,9.0,8.0,14.0,15.0,18.0,19.0,22.0,25.0,32.0,39.0
8936,9.0,8.0,14.0,15.0,18.0,19.0,22.0,25.0,32.0,39.0,42.0
8937,8.0,14.0,15.0,18.0,19.0,22.0,25.0,32.0,39.0,42.0,101.0
8938,72.0,64.0,54.0,52.0,40.0,36.0,30.0,33.0,29.0,33.0,26.0
8939,64.0,54.0,52.0,40.0,36.0,30.0,33.0,29.0,33.0,26.0,41.0
8940,54.0,52.0,40.0,36.0,30.0,33.0,29.0,33.0,26.0,41.0,39.0
8941,52.0,40.0,36.0,30.0,33.0,29.0,33.0,26.0,41.0,39.0,55.0
8942,40.0,36.0,30.0,33.0,29.0,33.0,26.0,41.0,39.0,55.0,71.0
8943,36.0,30.0,33.0,29.0,33.0,26.0,41.0,39.0,55.0,71.0,85.0
8944,30.0,33.0,29.0,33.0,26.0,41.0,39.0,55.0,71.0,85.0,99.0
8945,33.0,29.0,33.0,26.0,41.0,39.0,55.0,71.0,85.0,99.0,101.0
8946,95.0,86.0,94.0,85.0,73.0,77.0,72.0,56.0,42.0,42.0,38.0
8947,86.0,94.0,85.0,73.0,77.0,72.0,56.0,42.0,42.0,38.0,34.0
8948,94.0,85.0,73.0,77.0,72.0,56.0,42.0,42.0,38.0,34.0,42.0
8949,85.0,73.0,77.0,72.0,56.0,42.0,42.0,38.0,34.0,42.0,43.0
8950,73.0,77.0,72.0,56.0,42.0,42.0,38.0,34.0,42.0,43.0,45.0
8951,77.0,72.0,56.0,42.0,42.0,38.0,34.0,42.0,43.0,45.0,44.0
8952,72.0,56.0,42.0,42.0,38.0,34.0,42.0,43.0,45.0,44.0,44.0
8953,56.0,42.0,42.0,38.0,34.0,42.0,43.0,45.0,44.0,44.0,35.0
8954,42.0,42.0,38.0,34.0,42.0,43.0,45.0,44.0,44.0,35.0,44.0
8955,42.0,38.0,34.0,42.0,43.0,45.0,44.0,44.0,35.0,44.0,48.0
8956,38.0,34.0,42.0,43.0,45.0,44.0,44.0,35.0,44.0,48.0,101.0
8957,97.0,59.0,32.0,29.0,33.0,39.0,37.0,39.0,53.0,65.0,93.0
8958,59.0,32.0,29.0,33.0,39.0,37.0,39.0,53.0,65.0,93.0,101.0
8959,88.0,77.0,61.0,56.0,53.0,46.0,49.0,42.0,38.0,32.0,36.0
8960,77.0,61.0,56.0,53.0,46.0,49.0,42.0,38.0,32.0,36.0,35.0
8961,61.0,56.0,53.0,46.0,49.0,42.0,38.0,32.0,36.0,35.0,36.0
8962,56.0,53.0,46.0,49.0,42.0,38.0,32.0,36.0,35.0,36.0,41.0
8963,53.0,46.0,49.0,42.0,38.0,32.0,36.0,35.0,36.0,41.0,43.0
8964,46.0,49.0,42.0,38.0,32.0,36.0,35.0,36.0,41.0,43.0,52.0
8965,49.0,42.0,38.0,32.0,36.0,35.0,36.0,41.0,43.0,52.0,62.0
8966,42.0,38.0,32.0,36.0,35.0,36.0,41.0,43.0,52.0,62.0,65.0
8967,38.0,32.0,36.0,35.0,36.0,41.0,43.0,52.0,62.0,65.0,71.0
8968,32.0,36.0,35.0,36.0,41.0,43.0,52.0,62.0,65.0,71.0,76.0
8969,36.0,35.0,36.0,41.0,43.0,52.0,62.0,65.0,71.0,76.0,101.0
8970,87.0,79.0,72.0,61.0,55.0,48.0,36.0,28.0,30.0,25.0,26.0
8971,79.0,72.0,61.0,55.0,48.0,36.0,28.0,30.0,25.0,26.0,26.0
8972,72.0,61.0,55.0,48.0,36.0,28.0,30.0,25.0,26.0,26.0,23.0
8973,61.0,55.0,48.0,36.0,28.0,30.0,25.0,26.0,26.0,23.0,22.0
8974,55.0,48.0,36.0,28.0,30.0,25.0,26.0,26.0,23.0,22.0,21.0
8975,48.0,36.0,28.0,30.0,25.0,26.0,26.0,23.0,22.0,21.0,28.0
8976,36.0,28.0,30.0,25.0,26.0,26.0,23.0,22.0,21.0,28.0,36.0
8977,28.0,30.0,25.0,26.0,26.0,23.0,22.0,21.0,28.0,36.0,42.0
8978,30.0,25.0,26.0,26.0,23.0,22.0,21.0,28.0,36.0,42.0,54.0
8979,25.0,26.0,26.0,23.0,22.0,21.0,28.0,36.0,42.0,54.0,61.0
8980,26.0,26.0,23.0,22.0,21.0,28.0,36.0,42.0,54.0,61.0,101.0
8981,68.0,21.0,37.0,40.0,41.0,41.0,45.0,45.0,46.0,49.0,56.0
8982,21.0,37.0,40.0,41.0,41.0,45.0,45.0,46.0,49.0,56.0,59.0
8983,37.0,40.0,41.0,41.0,45.0,45.0,46.0,49.0,56.0,59.0,61.0
8984,40.0,41.0,41.0,45.0,45.0,46.0,49.0,56.0,59.0,61.0,60.0
8985,41.0,41.0,45.0,45.0,46.0,49.0,56.0,59.0,61.0,60.0,63.0
8986,41.0,45.0,45.0,46.0,49.0,56.0,59.0,61.0,60.0,63.0,70.0
8987,45.0,45.0,46.0,49.0,56.0,59.0,61.0,60.0,63.0,70.0,81.0
8988,45.0,46.0,49.0,56.0,59.0,61.0,60.0,63.0,70.0,81.0,101.0
8989,100.0,86.0,76.0,66.0,79.0,67.0,65.0,59.0,56.0,59.0,68.0
8990,86.0,76.0,66.0,79.0,67.0,65.0,59.0,56.0,59.0,68.0,77.0
8991,76.0,66.0,79.0,67.0,65.0,59.0,56.0,59.0,68.0,77.0,82.0
8992,66.0,79.0,67.0,65.0,59.0,56.0,59.0,68.0,77.0,82.0,85.0
8993,79.0,67.0,65.0,59.0,56.0,59.0,68.0,77.0,82.0,85.0,85.0
8994,67.0,65.0,59.0,56.0,59.0,68.0,77.0,82.0,85.0,85.0,101.0
8995,87.0,65.0,55.0,41.0,29.0,14.0,16.0,22.0,21.0,15.0,21.0
8996,65.0,55.0,41.0,29.0,14.0,16.0,22.0,21.0,15.0,21.0,20.0
8997,55.0,41.0,29.0,14.0,16.0,22.0,21.0,15.0,21.0,20.0,20.0
8998,41.0,29.0,14.0,16.0,22.0,21.0,15.0,21.0,20.0,20.0,28.0
8999,29.0,14.0,16.0,22.0,21.0,15.0,21.0,20.0,20.0,28.0,32.0
9000,14.0,16.0,22.0,21.0,15.0,21.0,20.0,20.0,28.0,32.0,37.0
9001,16.0,22.0,21.0,15.0,21.0,20.0,20.0,28.0,32.0,37.0,42.0
9002,22.0,21.0,15.0,21.0,20.0,20.0,28.0,32.0,37.0,42.0,50.0
9003,21.0,15.0,21.0,20.0,20.0,28.0,32.0,37.0,42.0,50.0,59.0
9004,15.0,21.0,20.0,20.0,28.0,32.0,37.0,42.0,50.0,59.0,62.0
9005,21.0,20.0,20.0,28.0,32.0,37.0,42.0,50.0,59.0,62.0,101.0
9006,83.0,89.0,89.0,85.0,66.0,36.0,40.0,36.0,35.0,29.0,19.0
9007,89.0,89.0,85.0,66.0,36.0,40.0,36.0,35.0,29.0,19.0,16.0
9008,89.0,85.0,66.0,36.0,40.0,36.0,35.0,29.0,19.0,16.0,12.0
9009,85.0,66.0,36.0,40.0,36.0,35.0,29.0,19.0,16.0,12.0,10.0
9010,66.0,36.0,40.0,36.0,35.0,29.0,19.0,16.0,12.0,10.0,8.0
9011,36.0,40.0,36.0,35.0,29.0,19.0,16.0,12.0,10.0,8.0,8.0
9012,40.0,36.0,35.0,29.0,19.0,16.0,12.0,10.0,8.0,8.0,7.0
9013,36.0,35.0,29.0,19.0,16.0,12.0,10.0,8.0,8.0,7.0,7.0
9014,35.0,29.0,19.0,16.0,12.0,10.0,8.0,8.0,7.0,7.0,7.0
9015,29.0,19.0,16.0,12.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0
9016,19.0,16.0,12.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
9017,16.0,12.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0
9018,95.0,95.0,97.0,97.0,88.0,82.0,82.0,83.0,75.0,74.0,75.0
9019,95.0,97.0,97.0,88.0,82.0,82.0,83.0,75.0,74.0,75.0,66.0
9020,97.0,97.0,88.0,82.0,82.0,83.0,75.0,74.0,75.0,66.0,66.0
9021,97.0,88.0,82.0,82.0,83.0,75.0,74.0,75.0,66.0,66.0,65.0
9022,88.0,82.0,82.0,83.0,75.0,74.0,75.0,66.0,66.0,65.0,63.0
9023,82.0,82.0,83.0,75.0,74.0,75.0,66.0,66.0,65.0,63.0,57.0
9024,82.0,83.0,75.0,74.0,75.0,66.0,66.0,65.0,63.0,57.0,55.0
9025,83.0,75.0,74.0,75.0,66.0,66.0,65.0,63.0,57.0,55.0,56.0
9026,75.0,74.0,75.0,66.0,66.0,65.0,63.0,57.0,55.0,56.0,53.0
9027,74.0,75.0,66.0,66.0,65.0,63.0,57.0,55.0,56.0,53.0,68.0
9028,75.0,66.0,66.0,65.0,63.0,57.0,55.0,56.0,53.0,68.0,101.0
9029,90.0,67.0,48.0,51.0,50.0,54.0,46.0,37.0,34.0,39.0,33.0
9030,67.0,48.0,51.0,50.0,54.0,46.0,37.0,34.0,39.0,33.0,37.0
9031,48.0,51.0,50.0,54.0,46.0,37.0,34.0,39.0,33.0,37.0,31.0
9032,51.0,50.0,54.0,46.0,37.0,34.0,39.0,33.0,37.0,31.0,34.0
9033,50.0,54.0,46.0,37.0,34.0,39.0,33.0,37.0,31.0,34.0,39.0
9034,54.0,46.0,37.0,34.0,39.0,33.0,37.0,31.0,34.0,39.0,44.0
9035,46.0,37.0,34.0,39.0,33.0,37.0,31.0,34.0,39.0,44.0,55.0
9036,37.0,34.0,39.0,33.0,37.0,31.0,34.0,39.0,44.0,55.0,61.0
9037,34.0,39.0,33.0,37.0,31.0,34.0,39.0,44.0,55.0,61.0,63.0
9038,39.0,33.0,37.0,31.0,34.0,39.0,44.0,55.0,61.0,63.0,101.0
9039,100.0,86.0,82.0,81.0,63.0,64.0,62.0,62.0,56.0,55.0,41.0
9040,86.0,82.0,81.0,63.0,64.0,62.0,62.0,56.0,55.0,41.0,47.0
9041,82.0,81.0,63.0,64.0,62.0,62.0,56.0,55.0,41.0,47.0,51.0
9042,81.0,63.0,64.0,62.0,62.0,56.0,55.0,41.0,47.0,51.0,57.0
9043,63.0,64.0,62.0,62.0,56.0,55.0,41.0,47.0,51.0,57.0,60.0
9044,64.0,62.0,62.0,56.0,55.0,41.0,47.0,51.0,57.0,60.0,66.0
9045,62.0,62.0,56.0,55.0,41.0,47.0,51.0,57.0,60.0,66.0,71.0
9046,62.0,56.0,55.0,41.0,47.0,51.0,57.0,60.0,66.0,71.0,83.0
9047,56.0,55.0,41.0,47.0,51.0,57.0,60.0,66.0,71.0,83.0,100.0
9048,55.0,41.0,47.0,51.0,57.0,60.0,66.0,71.0,83.0,100.0,101.0
9049,8.0,9.0,11.0,13.0,21.0,30.0,31.0,33.0,32.0,39.0,43.0
9050,9.0,11.0,13.0,21.0,30.0,31.0,33.0,32.0,39.0,43.0,48.0
9051,11.0,13.0,21.0,30.0,31.0,33.0,32.0,39.0,43.0,48.0,101.0
9052,94.0,73.0,64.0,62.0,58.0,60.0,51.0,51.0,50.0,46.0,50.0
9053,73.0,64.0,62.0,58.0,60.0,51.0,51.0,50.0,46.0,50.0,52.0
9054,64.0,62.0,58.0,60.0,51.0,51.0,50.0,46.0,50.0,52.0,57.0
9055,62.0,58.0,60.0,51.0,51.0,50.0,46.0,50.0,52.0,57.0,63.0
9056,58.0,60.0,51.0,51.0,50.0,46.0,50.0,52.0,57.0,63.0,101.0
9057,38.0,21.0,39.0,39.0,36.0,27.0,26.0,24.0,23.0,21.0,19.0
9058,21.0,39.0,39.0,36.0,27.0,26.0,24.0,23.0,21.0,19.0,15.0
9059,39.0,39.0,36.0,27.0,26.0,24.0,23.0,21.0,19.0,15.0,15.0
9060,39.0,36.0,27.0,26.0,24.0,23.0,21.0,19.0,15.0,15.0,14.0
9061,36.0,27.0,26.0,24.0,23.0,21.0,19.0,15.0,15.0,14.0,15.0
9062,27.0,26.0,24.0,23.0,21.0,19.0,15.0,15.0,14.0,15.0,13.0
9063,26.0,24.0,23.0,21.0,19.0,15.0,15.0,14.0,15.0,13.0,14.0
9064,24.0,23.0,21.0,19.0,15.0,15.0,14.0,15.0,13.0,14.0,16.0
9065,23.0,21.0,19.0,15.0,15.0,14.0,15.0,13.0,14.0,16.0,20.0
9066,21.0,19.0,15.0,15.0,14.0,15.0,13.0,14.0,16.0,20.0,19.0
9067,19.0,15.0,15.0,14.0,15.0,13.0,14.0,16.0,20.0,19.0,19.0
9068,15.0,15.0,14.0,15.0,13.0,14.0,16.0,20.0,19.0,19.0,19.0
9069,15.0,14.0,15.0,13.0,14.0,16.0,20.0,19.0,19.0,19.0,18.0
9070,14.0,15.0,13.0,14.0,16.0,20.0,19.0,19.0,19.0,18.0,20.0
9071,15.0,13.0,14.0,16.0,20.0,19.0,19.0,19.0,18.0,20.0,17.0
9072,13.0,14.0,16.0,20.0,19.0,19.0,19.0,18.0,20.0,17.0,20.0
9073,14.0,16.0,20.0,19.0,19.0,19.0,18.0,20.0,17.0,20.0,23.0
9074,16.0,20.0,19.0,19.0,19.0,18.0,20.0,17.0,20.0,23.0,27.0
9075,20.0,19.0,19.0,19.0,18.0,20.0,17.0,20.0,23.0,27.0,33.0
9076,19.0,19.0,19.0,18.0,20.0,17.0,20.0,23.0,27.0,33.0,38.0
9077,19.0,19.0,18.0,20.0,17.0,20.0,23.0,27.0,33.0,38.0,41.0
9078,19.0,18.0,20.0,17.0,20.0,23.0,27.0,33.0,38.0,41.0,47.0
9079,18.0,20.0,17.0,20.0,23.0,27.0,33.0,38.0,41.0,47.0,101.0
9080,88.0,89.0,75.0,76.0,72.0,69.0,67.0,63.0,67.0,68.0,63.0
9081,89.0,75.0,76.0,72.0,69.0,67.0,63.0,67.0,68.0,63.0,67.0
9082,75.0,76.0,72.0,69.0,67.0,63.0,67.0,68.0,63.0,67.0,69.0
9083,76.0,72.0,69.0,67.0,63.0,67.0,68.0,63.0,67.0,69.0,73.0
9084,72.0,69.0,67.0,63.0,67.0,68.0,63.0,67.0,69.0,73.0,77.0
9085,69.0,67.0,63.0,67.0,68.0,63.0,67.0,69.0,73.0,77.0,101.0
9086,95.0,88.0,79.0,73.0,70.0,57.0,50.0,31.0,26.0,20.0,22.0
9087,74.0,78.0,75.0,75.0,74.0,72.0,73.0,73.0,77.0,82.0,78.0
9088,78.0,75.0,75.0,74.0,72.0,73.0,73.0,77.0,82.0,78.0,83.0
9089,75.0,75.0,74.0,72.0,73.0,73.0,77.0,82.0,78.0,83.0,88.0
9090,75.0,74.0,72.0,73.0,73.0,77.0,82.0,78.0,83.0,88.0,88.0
9091,74.0,72.0,73.0,73.0,77.0,82.0,78.0,83.0,88.0,88.0,88.0
9092,72.0,73.0,73.0,77.0,82.0,78.0,83.0,88.0,88.0,88.0,83.0
9093,73.0,73.0,77.0,82.0,78.0,83.0,88.0,88.0,88.0,83.0,83.0
9094,73.0,77.0,82.0,78.0,83.0,88.0,88.0,88.0,83.0,83.0,84.0
9095,77.0,82.0,78.0,83.0,88.0,88.0,88.0,83.0,83.0,84.0,80.0
9096,82.0,78.0,83.0,88.0,88.0,88.0,83.0,83.0,84.0,80.0,87.0
9097,78.0,83.0,88.0,88.0,88.0,83.0,83.0,84.0,80.0,87.0,101.0
9098,100.0,75.0,65.0,60.0,58.0,54.0,48.0,49.0,47.0,44.0,43.0
9099,75.0,65.0,60.0,58.0,54.0,48.0,49.0,47.0,44.0,43.0,42.0
9100,65.0,60.0,58.0,54.0,48.0,49.0,47.0,44.0,43.0,42.0,40.0
9101,60.0,58.0,54.0,48.0,49.0,47.0,44.0,43.0,42.0,40.0,38.0
9102,58.0,54.0,48.0,49.0,47.0,44.0,43.0,42.0,40.0,38.0,28.0
9103,54.0,48.0,49.0,47.0,44.0,43.0,42.0,40.0,38.0,28.0,36.0
9104,48.0,49.0,47.0,44.0,43.0,42.0,40.0,38.0,28.0,36.0,39.0
9105,49.0,47.0,44.0,43.0,42.0,40.0,38.0,28.0,36.0,39.0,53.0
9106,47.0,44.0,43.0,42.0,40.0,38.0,28.0,36.0,39.0,53.0,63.0
9107,44.0,43.0,42.0,40.0,38.0,28.0,36.0,39.0,53.0,63.0,74.0
9108,43.0,42.0,40.0,38.0,28.0,36.0,39.0,53.0,63.0,74.0,101.0
9109,3.0,8.0,14.0,9.0,7.0,10.0,12.0,11.0,12.0,14.0,14.0
9110,8.0,14.0,9.0,7.0,10.0,12.0,11.0,12.0,14.0,14.0,13.0
9111,14.0,9.0,7.0,10.0,12.0,11.0,12.0,14.0,14.0,13.0,21.0
9112,9.0,7.0,10.0,12.0,11.0,12.0,14.0,14.0,13.0,21.0,16.0
9113,7.0,10.0,12.0,11.0,12.0,14.0,14.0,13.0,21.0,16.0,23.0
9114,10.0,12.0,11.0,12.0,14.0,14.0,13.0,21.0,16.0,23.0,33.0
9115,12.0,11.0,12.0,14.0,14.0,13.0,21.0,16.0,23.0,33.0,37.0
9116,11.0,12.0,14.0,14.0,13.0,21.0,16.0,23.0,33.0,37.0,47.0
9117,12.0,14.0,14.0,13.0,21.0,16.0,23.0,33.0,37.0,47.0,50.0
9118,14.0,14.0,13.0,21.0,16.0,23.0,33.0,37.0,47.0,50.0,52.0
9119,14.0,13.0,21.0,16.0,23.0,33.0,37.0,47.0,50.0,52.0,42.0
9120,13.0,21.0,16.0,23.0,33.0,37.0,47.0,50.0,52.0,42.0,31.0
9121,21.0,16.0,23.0,33.0,37.0,47.0,50.0,52.0,42.0,31.0,50.0
9122,16.0,23.0,33.0,37.0,47.0,50.0,52.0,42.0,31.0,50.0,101.0
9123,57.0,63.0,68.0,86.0,85.0,81.0,84.0,90.0,86.0,84.0,95.0
9124,63.0,68.0,86.0,85.0,81.0,84.0,90.0,86.0,84.0,95.0,101.0
9125,24.0,76.0,97.0,77.0,25.0,13.0,11.0,12.0,7.0,7.0,5.0
9126,76.0,97.0,77.0,25.0,13.0,11.0,12.0,7.0,7.0,5.0,3.0
9127,97.0,77.0,25.0,13.0,11.0,12.0,7.0,7.0,5.0,3.0,3.0
9128,77.0,25.0,13.0,11.0,12.0,7.0,7.0,5.0,3.0,3.0,3.0
9129,25.0,13.0,11.0,12.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0
9130,13.0,11.0,12.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0
9131,11.0,12.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0
9132,12.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0
9133,7.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,7.0
9134,7.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,7.0,7.0
9135,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,7.0,7.0,7.0
9136,3.0,3.0,3.0,3.0,2.0,4.0,5.0,7.0,7.0,7.0,9.0
9137,3.0,3.0,3.0,2.0,4.0,5.0,7.0,7.0,7.0,9.0,10.0
9138,3.0,3.0,2.0,4.0,5.0,7.0,7.0,7.0,9.0,10.0,11.0
9139,3.0,2.0,4.0,5.0,7.0,7.0,7.0,9.0,10.0,11.0,14.0
9140,2.0,4.0,5.0,7.0,7.0,7.0,9.0,10.0,11.0,14.0,13.0
9141,4.0,5.0,7.0,7.0,7.0,9.0,10.0,11.0,14.0,13.0,20.0
9142,5.0,7.0,7.0,7.0,9.0,10.0,11.0,14.0,13.0,20.0,21.0
9143,7.0,7.0,7.0,9.0,10.0,11.0,14.0,13.0,20.0,21.0,19.0
9144,7.0,7.0,9.0,10.0,11.0,14.0,13.0,20.0,21.0,19.0,21.0
9145,7.0,9.0,10.0,11.0,14.0,13.0,20.0,21.0,19.0,21.0,20.0
9146,9.0,10.0,11.0,14.0,13.0,20.0,21.0,19.0,21.0,20.0,22.0
9147,10.0,11.0,14.0,13.0,20.0,21.0,19.0,21.0,20.0,22.0,19.0
9148,11.0,14.0,13.0,20.0,21.0,19.0,21.0,20.0,22.0,19.0,20.0
9149,14.0,13.0,20.0,21.0,19.0,21.0,20.0,22.0,19.0,20.0,28.0
9150,13.0,20.0,21.0,19.0,21.0,20.0,22.0,19.0,20.0,28.0,30.0
9151,20.0,21.0,19.0,21.0,20.0,22.0,19.0,20.0,28.0,30.0,31.0
9152,21.0,19.0,21.0,20.0,22.0,19.0,20.0,28.0,30.0,31.0,36.0
9153,19.0,21.0,20.0,22.0,19.0,20.0,28.0,30.0,31.0,36.0,41.0
9154,21.0,20.0,22.0,19.0,20.0,28.0,30.0,31.0,36.0,41.0,44.0
9155,20.0,22.0,19.0,20.0,28.0,30.0,31.0,36.0,41.0,44.0,47.0
9156,22.0,19.0,20.0,28.0,30.0,31.0,36.0,41.0,44.0,47.0,50.0
9157,19.0,20.0,28.0,30.0,31.0,36.0,41.0,44.0,47.0,50.0,101.0
9158,44.0,54.0,44.0,28.0,21.0,18.0,17.0,19.0,19.0,17.0,17.0
9159,54.0,44.0,28.0,21.0,18.0,17.0,19.0,19.0,17.0,17.0,19.0
9160,44.0,28.0,21.0,18.0,17.0,19.0,19.0,17.0,17.0,19.0,20.0
9161,28.0,21.0,18.0,17.0,19.0,19.0,17.0,17.0,19.0,20.0,14.0
9162,21.0,18.0,17.0,19.0,19.0,17.0,17.0,19.0,20.0,14.0,18.0
9163,18.0,17.0,19.0,19.0,17.0,17.0,19.0,20.0,14.0,18.0,23.0
9164,17.0,19.0,19.0,17.0,17.0,19.0,20.0,14.0,18.0,23.0,29.0
9165,19.0,19.0,17.0,17.0,19.0,20.0,14.0,18.0,23.0,29.0,34.0
9166,19.0,17.0,17.0,19.0,20.0,14.0,18.0,23.0,29.0,34.0,50.0
9167,17.0,17.0,19.0,20.0,14.0,18.0,23.0,29.0,34.0,50.0,55.0
9168,17.0,19.0,20.0,14.0,18.0,23.0,29.0,34.0,50.0,55.0,101.0
9169,15.0,50.0,63.0,76.0,72.0,75.0,70.0,61.0,53.0,55.0,49.0
9170,50.0,63.0,76.0,72.0,75.0,70.0,61.0,53.0,55.0,49.0,40.0
9171,63.0,76.0,72.0,75.0,70.0,61.0,53.0,55.0,49.0,40.0,39.0
9172,76.0,72.0,75.0,70.0,61.0,53.0,55.0,49.0,40.0,39.0,39.0
9173,72.0,75.0,70.0,61.0,53.0,55.0,49.0,40.0,39.0,39.0,42.0
9174,75.0,70.0,61.0,53.0,55.0,49.0,40.0,39.0,39.0,42.0,49.0
9175,70.0,61.0,53.0,55.0,49.0,40.0,39.0,39.0,42.0,49.0,54.0
9176,61.0,53.0,55.0,49.0,40.0,39.0,39.0,42.0,49.0,54.0,62.0
9177,53.0,55.0,49.0,40.0,39.0,39.0,42.0,49.0,54.0,62.0,62.0
9178,55.0,49.0,40.0,39.0,39.0,42.0,49.0,54.0,62.0,62.0,69.0
9179,49.0,40.0,39.0,39.0,42.0,49.0,54.0,62.0,62.0,69.0,101.0
9180,93.0,70.0,64.0,62.0,51.0,56.0,49.0,55.0,50.0,63.0,66.0
9181,70.0,64.0,62.0,51.0,56.0,49.0,55.0,50.0,63.0,66.0,85.0
9182,64.0,62.0,51.0,56.0,49.0,55.0,50.0,63.0,66.0,85.0,74.0
9183,62.0,51.0,56.0,49.0,55.0,50.0,63.0,66.0,85.0,74.0,101.0
9184,66.0,85.0,91.0,86.0,78.0,76.0,87.0,89.0,89.0,90.0,94.0
9185,85.0,91.0,86.0,78.0,76.0,87.0,89.0,89.0,90.0,94.0,97.0
9186,91.0,86.0,78.0,76.0,87.0,89.0,89.0,90.0,94.0,97.0,101.0
9187,82.0,69.0,63.0,51.0,44.0,37.0,27.0,22.0,19.0,18.0,15.0
9188,69.0,63.0,51.0,44.0,37.0,27.0,22.0,19.0,18.0,15.0,13.0
9189,63.0,51.0,44.0,37.0,27.0,22.0,19.0,18.0,15.0,13.0,17.0
9190,51.0,44.0,37.0,27.0,22.0,19.0,18.0,15.0,13.0,17.0,18.0
9191,44.0,37.0,27.0,22.0,19.0,18.0,15.0,13.0,17.0,18.0,15.0
9192,37.0,27.0,22.0,19.0,18.0,15.0,13.0,17.0,18.0,15.0,15.0
9193,27.0,22.0,19.0,18.0,15.0,13.0,17.0,18.0,15.0,15.0,15.0
9194,22.0,19.0,18.0,15.0,13.0,17.0,18.0,15.0,15.0,15.0,17.0
9195,19.0,18.0,15.0,13.0,17.0,18.0,15.0,15.0,15.0,17.0,21.0
9196,18.0,15.0,13.0,17.0,18.0,15.0,15.0,15.0,17.0,21.0,21.0
9197,15.0,13.0,17.0,18.0,15.0,15.0,15.0,17.0,21.0,21.0,28.0
9198,13.0,17.0,18.0,15.0,15.0,15.0,17.0,21.0,21.0,28.0,42.0
9199,17.0,18.0,15.0,15.0,15.0,17.0,21.0,21.0,28.0,42.0,47.0
9200,18.0,15.0,15.0,15.0,17.0,21.0,21.0,28.0,42.0,47.0,101.0
9201,26.0,26.0,33.0,36.0,38.0,38.0,44.0,52.0,62.0,67.0,73.0
9202,26.0,33.0,36.0,38.0,38.0,44.0,52.0,62.0,67.0,73.0,101.0
9203,98.0,93.0,92.0,85.0,91.0,84.0,79.0,82.0,84.0,84.0,87.0
