,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
405,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
406,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
407,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
408,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
409,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
410,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
411,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
412,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
413,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
414,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
415,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
416,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0
417,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0
418,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0
419,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
420,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
421,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
422,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
423,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
424,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
425,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
426,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
427,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
428,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
429,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
430,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0
431,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0
432,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0
433,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
434,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
435,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
436,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
437,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
438,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
439,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
440,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
441,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
442,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
443,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
444,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0
445,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0
446,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0
447,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
448,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
449,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
450,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
451,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
452,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
453,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
454,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
455,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
456,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
457,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
458,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
459,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
460,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
461,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
462,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0
463,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0
464,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0
465,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
466,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
467,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
468,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
469,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
470,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
471,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
472,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
473,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
474,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
475,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
476,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0
477,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0
478,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0
479,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
480,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
481,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
482,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
483,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
484,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
485,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
486,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
487,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
488,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
489,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
490,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
491,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0
492,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0
493,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0
494,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
495,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
496,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
497,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
498,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0
499,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0
500,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0
501,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
502,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
503,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
504,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
505,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
506,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
507,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
508,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
509,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
510,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
511,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
512,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0
513,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0
514,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0
515,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
516,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
517,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
518,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
519,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
520,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
521,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
522,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
523,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
524,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
525,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
526,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
527,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0
528,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0
529,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0
530,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
531,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
532,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
533,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
534,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
535,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
536,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0
537,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0
538,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0
539,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
540,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
541,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
542,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
543,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
544,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
545,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
546,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
547,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
548,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
549,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
550,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0
551,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0
552,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0
553,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
554,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
555,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
556,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
557,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
558,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
559,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
560,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
561,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
562,97.0,97.0,89.0,89.0,94.0,90.0,99.0,97.0
563,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0
564,89.0,89.0,94.0,90.0,99.0,97.0,98.0,101.0
565,1.0,5.0,8.0,8.0,8.0,6.0,9.0,10.0
566,5.0,8.0,8.0,8.0,6.0,9.0,10.0,9.0
567,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0
568,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0
569,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0
570,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
571,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
572,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
573,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
574,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
575,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
576,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0
577,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0
578,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0
579,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
580,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
581,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
582,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
583,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
584,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
585,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
586,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
587,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
588,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
589,56.0,62.0,65.0,83.0,86.0,93.0,100.0,101.0
590,71.0,63.0,55.0,50.0,49.0,47.0,45.0,42.0
591,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0
592,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0
593,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0
594,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0
595,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0
596,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0
597,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0
598,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0
599,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0
600,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0
601,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0
602,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0
603,55.0,62.0,66.0,73.0,84.0,89.0,89.0,101.0
604,95.0,90.0,87.0,88.0,80.0,76.0,68.0,79.0
605,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0
606,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0
607,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0
608,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0
609,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0
610,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0
611,79.0,76.0,92.0,96.0,97.0,93.0,98.0,101.0
612,94.0,71.0,46.0,36.0,29.0,21.0,16.0,11.0
613,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0
614,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0
615,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0
616,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0
617,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0
618,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0
619,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0
620,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0
621,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0
622,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0
623,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0
624,10.0,21.0,29.0,43.0,53.0,71.0,83.0,101.0
625,41.0,40.0,37.0,37.0,49.0,54.0,71.0,80.0
626,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0
627,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0
628,37.0,49.0,54.0,71.0,80.0,88.0,96.0,101.0
629,92.0,91.0,81.0,72.0,68.0,60.0,60.0,54.0
630,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0
631,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0
632,72.0,68.0,60.0,60.0,54.0,51.0,48.0,101.0
633,75.0,68.0,65.0,61.0,60.0,61.0,57.0,59.0
634,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0
635,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0
636,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0
637,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0
638,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0
639,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0
640,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0
641,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0
642,57.0,59.0,66.0,83.0,90.0,92.0,96.0,101.0
643,94.0,81.0,74.0,72.0,64.0,65.0,63.0,57.0
644,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0
645,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0
646,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0
647,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0
648,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0
649,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0
650,57.0,52.0,58.0,58.0,77.0,77.0,91.0,101.0
651,68.0,3.0,3.0,7.0,6.0,4.0,6.0,7.0
652,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0
653,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0
654,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0
655,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0
656,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0
657,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0
658,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0
659,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0
660,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0
661,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0
662,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0
663,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0
664,22.0,28.0,31.0,44.0,54.0,60.0,69.0,101.0
665,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0
666,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0
667,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0
668,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0
669,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0
670,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0
671,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0
672,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0
673,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0
674,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0
675,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0
676,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0
677,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0
678,24.0,25.0,24.0,28.0,35.0,39.0,44.0,101.0
679,47.0,41.0,27.0,21.0,23.0,28.0,33.0,48.0
680,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0
681,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0
682,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0
683,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0
684,28.0,33.0,48.0,69.0,87.0,95.0,94.0,101.0
685,75.0,86.0,99.0,86.0,83.0,79.0,84.0,81.0
686,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0
687,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0
688,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0
689,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0
690,79.0,84.0,81.0,79.0,83.0,86.0,98.0,101.0
691,61.0,58.0,52.0,43.0,41.0,39.0,39.0,41.0
692,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0
693,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0
694,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0
695,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0
696,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0
697,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0
698,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0
699,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0
700,49.0,53.0,64.0,71.0,67.0,70.0,91.0,101.0
701,83.0,79.0,71.0,63.0,55.0,49.0,43.0,29.0
702,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0
703,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0
704,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0
705,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0
706,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0
707,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0
708,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0
709,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0
710,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0
711,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0
712,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0
713,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0
714,42.0,53.0,59.0,69.0,77.0,85.0,100.0,101.0
715,90.0,80.0,80.0,72.0,73.0,72.0,76.0,75.0
716,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0
717,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0
718,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0
719,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0
720,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0
721,76.0,75.0,83.0,89.0,99.0,97.0,98.0,101.0
722,94.0,94.0,89.0,79.0,79.0,72.0,71.0,70.0
723,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0
724,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0
725,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0
726,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0
727,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0
728,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0
729,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0
730,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0
731,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0
732,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0
733,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0
734,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0
735,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0
736,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0
737,52.0,51.0,49.0,49.0,48.0,45.0,49.0,101.0
738,61.0,50.0,35.0,35.0,27.0,30.0,23.0,20.0
739,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0
740,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0
741,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0
742,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0
743,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0
744,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0
745,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0
746,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0
747,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0
748,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0
749,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0
750,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0
751,13.0,15.0,19.0,21.0,32.0,42.0,54.0,101.0
752,84.0,70.0,10.0,16.0,10.0,9.0,13.0,18.0
753,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0
754,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0
755,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0
756,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0
757,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0
758,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0
759,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0
760,24.0,33.0,45.0,61.0,81.0,83.0,94.0,101.0
761,38.0,29.0,23.0,19.0,15.0,13.0,10.0,8.0
762,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0
763,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0
764,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0
765,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0
766,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0
767,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0
768,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0
769,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0
770,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0
771,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0
772,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0
773,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0
774,20.0,23.0,27.0,33.0,36.0,39.0,47.0,101.0
775,77.0,57.0,57.0,35.0,22.0,14.0,10.0,10.0
776,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0
777,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0
778,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0
779,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0
780,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0
781,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0
782,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0
783,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0
784,8.0,12.0,16.0,17.0,16.0,18.0,20.0,30.0
785,12.0,16.0,17.0,16.0,18.0,20.0,30.0,36.0
786,16.0,17.0,16.0,18.0,20.0,30.0,36.0,53.0
787,17.0,16.0,18.0,20.0,30.0,36.0,53.0,58.0
788,16.0,18.0,20.0,30.0,36.0,53.0,58.0,101.0
789,78.0,78.0,65.0,62.0,60.0,55.0,51.0,49.0
790,78.0,65.0,62.0,60.0,55.0,51.0,49.0,54.0
791,65.0,62.0,60.0,55.0,51.0,49.0,54.0,60.0
792,62.0,60.0,55.0,51.0,49.0,54.0,60.0,60.0
793,60.0,55.0,51.0,49.0,54.0,60.0,60.0,77.0
794,55.0,51.0,49.0,54.0,60.0,60.0,77.0,92.0
795,51.0,49.0,54.0,60.0,60.0,77.0,92.0,95.0
796,49.0,54.0,60.0,60.0,77.0,92.0,95.0,90.0
797,54.0,60.0,60.0,77.0,92.0,95.0,90.0,93.0
798,60.0,60.0,77.0,92.0,95.0,90.0,93.0,87.0
799,60.0,77.0,92.0,95.0,90.0,93.0,87.0,95.0
800,77.0,92.0,95.0,90.0,93.0,87.0,95.0,98.0
801,92.0,95.0,90.0,93.0,87.0,95.0,98.0,99.0
802,95.0,90.0,93.0,87.0,95.0,98.0,99.0,101.0
803,98.0,98.0,84.0,78.0,81.0,78.0,74.0,71.0
804,98.0,84.0,78.0,81.0,78.0,74.0,71.0,101.0
805,77.0,74.0,64.0,61.0,53.0,48.0,43.0,38.0
806,74.0,64.0,61.0,53.0,48.0,43.0,38.0,42.0
807,64.0,61.0,53.0,48.0,43.0,38.0,42.0,38.0
808,61.0,53.0,48.0,43.0,38.0,42.0,38.0,44.0
809,53.0,48.0,43.0,38.0,42.0,38.0,44.0,49.0
810,48.0,43.0,38.0,42.0,38.0,44.0,49.0,53.0
811,43.0,38.0,42.0,38.0,44.0,49.0,53.0,61.0
812,38.0,42.0,38.0,44.0,49.0,53.0,61.0,66.0
813,42.0,38.0,44.0,49.0,53.0,61.0,66.0,68.0
814,38.0,44.0,49.0,53.0,61.0,66.0,68.0,80.0
