,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
20911,22.0,22.0,26.0,27.0,33.0,34.0,36.0
20912,22.0,26.0,27.0,33.0,34.0,36.0,39.0
20913,26.0,27.0,33.0,34.0,36.0,39.0,42.0
20914,27.0,33.0,34.0,36.0,39.0,42.0,46.0
20915,33.0,34.0,36.0,39.0,42.0,46.0,44.0
20916,34.0,36.0,39.0,42.0,46.0,44.0,48.0
20917,36.0,39.0,42.0,46.0,44.0,48.0,101.0
20918,83.0,78.0,63.0,48.0,36.0,29.0,34.0
20919,78.0,63.0,48.0,36.0,29.0,34.0,32.0
20920,63.0,48.0,36.0,29.0,34.0,32.0,36.0
20921,48.0,36.0,29.0,34.0,32.0,36.0,39.0
20922,36.0,29.0,34.0,32.0,36.0,39.0,44.0
20923,29.0,34.0,32.0,36.0,39.0,44.0,49.0
20924,34.0,32.0,36.0,39.0,44.0,49.0,51.0
20925,32.0,36.0,39.0,44.0,49.0,51.0,57.0
20926,36.0,39.0,44.0,49.0,51.0,57.0,56.0
20927,39.0,44.0,49.0,51.0,57.0,56.0,56.0
20928,44.0,49.0,51.0,57.0,56.0,56.0,66.0
20929,49.0,51.0,57.0,56.0,56.0,66.0,73.0
20930,51.0,57.0,56.0,56.0,66.0,73.0,78.0
20931,57.0,56.0,56.0,66.0,73.0,78.0,88.0
20932,56.0,56.0,66.0,73.0,78.0,88.0,101.0
20933,61.0,16.0,28.0,55.0,71.0,75.0,86.0
20934,16.0,28.0,55.0,71.0,75.0,86.0,101.0
20935,47.0,86.0,96.0,80.0,65.0,57.0,57.0
20936,86.0,96.0,80.0,65.0,57.0,57.0,47.0
20937,96.0,80.0,65.0,57.0,57.0,47.0,52.0
20938,80.0,65.0,57.0,57.0,47.0,52.0,53.0
20939,65.0,57.0,57.0,47.0,52.0,53.0,50.0
20940,57.0,57.0,47.0,52.0,53.0,50.0,46.0
20941,57.0,47.0,52.0,53.0,50.0,46.0,32.0
20942,47.0,52.0,53.0,50.0,46.0,32.0,34.0
20943,52.0,53.0,50.0,46.0,32.0,34.0,34.0
20944,53.0,50.0,46.0,32.0,34.0,34.0,31.0
20945,50.0,46.0,32.0,34.0,34.0,31.0,45.0
20946,46.0,32.0,34.0,34.0,31.0,45.0,50.0
20947,32.0,34.0,34.0,31.0,45.0,50.0,59.0
20948,34.0,34.0,31.0,45.0,50.0,59.0,57.0
20949,34.0,31.0,45.0,50.0,59.0,57.0,101.0
20950,1.0,5.0,6.0,4.0,6.0,8.0,5.0
20951,5.0,6.0,4.0,6.0,8.0,5.0,5.0
20952,6.0,4.0,6.0,8.0,5.0,5.0,3.0
20953,4.0,6.0,8.0,5.0,5.0,3.0,3.0
20954,6.0,8.0,5.0,5.0,3.0,3.0,4.0
20955,8.0,5.0,5.0,3.0,3.0,4.0,7.0
20956,5.0,5.0,3.0,3.0,4.0,7.0,7.0
20957,5.0,3.0,3.0,4.0,7.0,7.0,10.0
20958,3.0,3.0,4.0,7.0,7.0,10.0,12.0
20959,3.0,4.0,7.0,7.0,10.0,12.0,20.0
20960,4.0,7.0,7.0,10.0,12.0,20.0,30.0
20961,7.0,7.0,10.0,12.0,20.0,30.0,34.0
20962,7.0,10.0,12.0,20.0,30.0,34.0,37.0
20963,10.0,12.0,20.0,30.0,34.0,37.0,43.0
20964,12.0,20.0,30.0,34.0,37.0,43.0,101.0
20965,96.0,94.0,91.0,72.0,71.0,65.0,56.0
20966,94.0,91.0,72.0,71.0,65.0,56.0,49.0
20967,91.0,72.0,71.0,65.0,56.0,49.0,53.0
20968,72.0,71.0,65.0,56.0,49.0,53.0,48.0
20969,71.0,65.0,56.0,49.0,53.0,48.0,38.0
20970,65.0,56.0,49.0,53.0,48.0,38.0,38.0
20971,56.0,49.0,53.0,48.0,38.0,38.0,40.0
20972,49.0,53.0,48.0,38.0,38.0,40.0,35.0
20973,53.0,48.0,38.0,38.0,40.0,35.0,27.0
20974,48.0,38.0,38.0,40.0,35.0,27.0,26.0
20975,38.0,38.0,40.0,35.0,27.0,26.0,28.0
20976,38.0,40.0,35.0,27.0,26.0,28.0,31.0
20977,40.0,35.0,27.0,26.0,28.0,31.0,35.0
20978,35.0,27.0,26.0,28.0,31.0,35.0,44.0
20979,27.0,26.0,28.0,31.0,35.0,44.0,101.0
20980,97.0,82.0,75.0,82.0,75.0,73.0,73.0
20981,82.0,75.0,82.0,75.0,73.0,73.0,72.0
20982,75.0,82.0,75.0,73.0,73.0,72.0,72.0
20983,82.0,75.0,73.0,73.0,72.0,72.0,67.0
20984,75.0,73.0,73.0,72.0,72.0,67.0,67.0
20985,73.0,73.0,72.0,72.0,67.0,67.0,68.0
20986,73.0,72.0,72.0,67.0,67.0,68.0,67.0
20987,72.0,72.0,67.0,67.0,68.0,67.0,68.0
20988,72.0,67.0,67.0,68.0,67.0,68.0,66.0
20989,67.0,67.0,68.0,67.0,68.0,66.0,69.0
20990,67.0,68.0,67.0,68.0,66.0,69.0,65.0
20991,68.0,67.0,68.0,66.0,69.0,65.0,70.0
20992,67.0,68.0,66.0,69.0,65.0,70.0,64.0
20993,68.0,66.0,69.0,65.0,70.0,64.0,101.0
20994,98.0,92.0,93.0,90.0,72.0,72.0,72.0
20995,92.0,93.0,90.0,72.0,72.0,72.0,71.0
20996,93.0,90.0,72.0,72.0,72.0,71.0,63.0
20997,90.0,72.0,72.0,72.0,71.0,63.0,60.0
20998,72.0,72.0,72.0,71.0,63.0,60.0,75.0
20999,72.0,72.0,71.0,63.0,60.0,75.0,91.0
21000,72.0,71.0,63.0,60.0,75.0,91.0,101.0
21001,80.0,68.0,76.0,66.0,63.0,58.0,55.0
21002,68.0,76.0,66.0,63.0,58.0,55.0,55.0
21003,76.0,66.0,63.0,58.0,55.0,55.0,26.0
21004,66.0,63.0,58.0,55.0,55.0,26.0,33.0
21005,63.0,58.0,55.0,55.0,26.0,33.0,30.0
21006,58.0,55.0,55.0,26.0,33.0,30.0,31.0
21007,55.0,55.0,26.0,33.0,30.0,31.0,42.0
21008,55.0,26.0,33.0,30.0,31.0,42.0,57.0
21009,26.0,33.0,30.0,31.0,42.0,57.0,73.0
21010,33.0,30.0,31.0,42.0,57.0,73.0,67.0
21011,30.0,31.0,42.0,57.0,73.0,67.0,70.0
21012,31.0,42.0,57.0,73.0,67.0,70.0,80.0
21013,42.0,57.0,73.0,67.0,70.0,80.0,88.0
21014,57.0,73.0,67.0,70.0,80.0,88.0,94.0
21015,73.0,67.0,70.0,80.0,88.0,94.0,101.0
21016,95.0,81.0,76.0,78.0,80.0,93.0,101.0
21017,90.0,82.0,90.0,81.0,79.0,95.0,99.0
21018,82.0,90.0,81.0,79.0,95.0,99.0,101.0
21019,91.0,88.0,82.0,85.0,76.0,70.0,69.0
21020,88.0,82.0,85.0,76.0,70.0,69.0,68.0
21021,82.0,85.0,76.0,70.0,69.0,68.0,61.0
21022,85.0,76.0,70.0,69.0,68.0,61.0,61.0
21023,76.0,70.0,69.0,68.0,61.0,61.0,68.0
21024,70.0,69.0,68.0,61.0,61.0,68.0,69.0
21025,69.0,68.0,61.0,61.0,68.0,69.0,70.0
21026,68.0,61.0,61.0,68.0,69.0,70.0,72.0
21027,61.0,61.0,68.0,69.0,70.0,72.0,70.0
21028,61.0,68.0,69.0,70.0,72.0,70.0,82.0
21029,68.0,69.0,70.0,72.0,70.0,82.0,86.0
21030,69.0,70.0,72.0,70.0,82.0,86.0,89.0
21031,70.0,72.0,70.0,82.0,86.0,89.0,101.0
21032,96.0,90.0,80.0,77.0,81.0,78.0,82.0
21033,90.0,80.0,77.0,81.0,78.0,82.0,82.0
21034,80.0,77.0,81.0,78.0,82.0,82.0,79.0
21035,77.0,81.0,78.0,82.0,82.0,79.0,90.0
21036,81.0,78.0,82.0,82.0,79.0,90.0,101.0
21037,74.0,88.0,76.0,77.0,73.0,66.0,71.0
21038,88.0,76.0,77.0,73.0,66.0,71.0,71.0
21039,76.0,77.0,73.0,66.0,71.0,71.0,92.0
21040,77.0,73.0,66.0,71.0,71.0,92.0,101.0
21041,1.0,3.0,2.0,2.0,2.0,3.0,3.0
21042,3.0,2.0,2.0,2.0,3.0,3.0,3.0
21043,2.0,2.0,2.0,3.0,3.0,3.0,5.0
21044,2.0,2.0,3.0,3.0,3.0,5.0,5.0
21045,2.0,3.0,3.0,3.0,5.0,5.0,6.0
21046,3.0,3.0,3.0,5.0,5.0,6.0,5.0
21047,3.0,3.0,5.0,5.0,6.0,5.0,4.0
21048,3.0,5.0,5.0,6.0,5.0,4.0,4.0
21049,5.0,5.0,6.0,5.0,4.0,4.0,4.0
21050,5.0,6.0,5.0,4.0,4.0,4.0,5.0
21051,6.0,5.0,4.0,4.0,4.0,5.0,5.0
21052,5.0,4.0,4.0,4.0,5.0,5.0,5.0
21053,4.0,4.0,4.0,5.0,5.0,5.0,8.0
21054,4.0,4.0,5.0,5.0,5.0,8.0,10.0
21055,4.0,5.0,5.0,5.0,8.0,10.0,10.0
21056,5.0,5.0,5.0,8.0,10.0,10.0,17.0
21057,5.0,5.0,8.0,10.0,10.0,17.0,21.0
21058,5.0,8.0,10.0,10.0,17.0,21.0,23.0
21059,8.0,10.0,10.0,17.0,21.0,23.0,25.0
21060,10.0,10.0,17.0,21.0,23.0,25.0,25.0
21061,10.0,17.0,21.0,23.0,25.0,25.0,29.0
21062,17.0,21.0,23.0,25.0,25.0,29.0,34.0
21063,21.0,23.0,25.0,25.0,29.0,34.0,36.0
21064,23.0,25.0,25.0,29.0,34.0,36.0,37.0
21065,25.0,25.0,29.0,34.0,36.0,37.0,41.0
21066,94.0,80.0,76.0,69.0,70.0,71.0,71.0
21067,80.0,76.0,69.0,70.0,71.0,71.0,67.0
21068,76.0,69.0,70.0,71.0,71.0,67.0,64.0
21069,69.0,70.0,71.0,71.0,67.0,64.0,57.0
21070,70.0,71.0,71.0,67.0,64.0,57.0,55.0
21071,71.0,71.0,67.0,64.0,57.0,55.0,59.0
21072,71.0,67.0,64.0,57.0,55.0,59.0,55.0
21073,67.0,64.0,57.0,55.0,59.0,55.0,52.0
21074,64.0,57.0,55.0,59.0,55.0,52.0,53.0
21075,57.0,55.0,59.0,55.0,52.0,53.0,53.0
21076,55.0,59.0,55.0,52.0,53.0,53.0,56.0
21077,59.0,55.0,52.0,53.0,53.0,56.0,59.0
21078,55.0,52.0,53.0,53.0,56.0,59.0,64.0
21079,52.0,53.0,53.0,56.0,59.0,64.0,101.0
21080,28.0,50.0,44.0,33.0,19.0,11.0,9.0
21081,50.0,44.0,33.0,19.0,11.0,9.0,4.0
21082,44.0,33.0,19.0,11.0,9.0,4.0,4.0
21083,33.0,19.0,11.0,9.0,4.0,4.0,8.0
21084,19.0,11.0,9.0,4.0,4.0,8.0,9.0
21085,11.0,9.0,4.0,4.0,8.0,9.0,9.0
21086,9.0,4.0,4.0,8.0,9.0,9.0,7.0
21087,4.0,4.0,8.0,9.0,9.0,7.0,7.0
21088,4.0,8.0,9.0,9.0,7.0,7.0,7.0
21089,8.0,9.0,9.0,7.0,7.0,7.0,6.0
21090,9.0,9.0,7.0,7.0,7.0,6.0,5.0
21091,9.0,7.0,7.0,7.0,6.0,5.0,6.0
21092,7.0,7.0,7.0,6.0,5.0,6.0,9.0
21093,7.0,7.0,6.0,5.0,6.0,9.0,11.0
21094,7.0,6.0,5.0,6.0,9.0,11.0,13.0
21095,6.0,5.0,6.0,9.0,11.0,13.0,14.0
21096,5.0,6.0,9.0,11.0,13.0,14.0,16.0
21097,6.0,9.0,11.0,13.0,14.0,16.0,16.0
21098,9.0,11.0,13.0,14.0,16.0,16.0,21.0
21099,11.0,13.0,14.0,16.0,16.0,21.0,25.0
21100,13.0,14.0,16.0,16.0,21.0,25.0,26.0
21101,14.0,16.0,16.0,21.0,25.0,26.0,28.0
21102,16.0,16.0,21.0,25.0,26.0,28.0,29.0
21103,16.0,21.0,25.0,26.0,28.0,29.0,29.0
21104,21.0,25.0,26.0,28.0,29.0,29.0,31.0
21105,25.0,26.0,28.0,29.0,29.0,31.0,36.0
21106,26.0,28.0,29.0,29.0,31.0,36.0,37.0
21107,28.0,29.0,29.0,31.0,36.0,37.0,44.0
21108,29.0,29.0,31.0,36.0,37.0,44.0,101.0
21109,96.0,83.0,80.0,39.0,25.0,74.0,84.0
21110,83.0,80.0,39.0,25.0,74.0,84.0,93.0
21111,80.0,39.0,25.0,74.0,84.0,93.0,101.0
21112,13.0,31.0,24.0,23.0,11.0,13.0,22.0
21113,31.0,24.0,23.0,11.0,13.0,22.0,23.0
21114,24.0,23.0,11.0,13.0,22.0,23.0,18.0
21115,23.0,11.0,13.0,22.0,23.0,18.0,21.0
21116,11.0,13.0,22.0,23.0,18.0,21.0,23.0
21117,13.0,22.0,23.0,18.0,21.0,23.0,29.0
21118,22.0,23.0,18.0,21.0,23.0,29.0,28.0
21119,23.0,18.0,21.0,23.0,29.0,28.0,27.0
21120,18.0,21.0,23.0,29.0,28.0,27.0,29.0
21121,21.0,23.0,29.0,28.0,27.0,29.0,32.0
21122,23.0,29.0,28.0,27.0,29.0,32.0,49.0
21123,29.0,28.0,27.0,29.0,32.0,49.0,59.0
21124,28.0,27.0,29.0,32.0,49.0,59.0,64.0
21125,27.0,29.0,32.0,49.0,59.0,64.0,75.0
21126,29.0,32.0,49.0,59.0,64.0,75.0,101.0
21127,95.0,94.0,94.0,92.0,89.0,89.0,94.0
21128,94.0,94.0,92.0,89.0,89.0,94.0,92.0
21129,94.0,92.0,89.0,89.0,94.0,92.0,94.0
21130,92.0,89.0,89.0,94.0,92.0,94.0,89.0
21131,89.0,89.0,94.0,92.0,94.0,89.0,91.0
21132,89.0,94.0,92.0,94.0,89.0,91.0,101.0
21133,83.0,60.0,1.0,7.0,8.0,5.0,3.0
21134,60.0,1.0,7.0,8.0,5.0,3.0,2.0
21135,1.0,7.0,8.0,5.0,3.0,2.0,3.0
21136,7.0,8.0,5.0,3.0,2.0,3.0,4.0
21137,8.0,5.0,3.0,2.0,3.0,4.0,4.0
21138,5.0,3.0,2.0,3.0,4.0,4.0,3.0
21139,3.0,2.0,3.0,4.0,4.0,3.0,4.0
21140,2.0,3.0,4.0,4.0,3.0,4.0,5.0
21141,3.0,4.0,4.0,3.0,4.0,5.0,6.0
21142,4.0,4.0,3.0,4.0,5.0,6.0,8.0
21143,4.0,3.0,4.0,5.0,6.0,8.0,13.0
21144,3.0,4.0,5.0,6.0,8.0,13.0,12.0
21145,4.0,5.0,6.0,8.0,13.0,12.0,26.0
21146,5.0,6.0,8.0,13.0,12.0,26.0,30.0
21147,6.0,8.0,13.0,12.0,26.0,30.0,35.0
21148,8.0,13.0,12.0,26.0,30.0,35.0,46.0
21149,13.0,12.0,26.0,30.0,35.0,46.0,101.0
21150,72.0,68.0,70.0,65.0,55.0,37.0,35.0
21151,68.0,70.0,65.0,55.0,37.0,35.0,35.0
21152,70.0,65.0,55.0,37.0,35.0,35.0,31.0
21153,65.0,55.0,37.0,35.0,35.0,31.0,28.0
21154,55.0,37.0,35.0,35.0,31.0,28.0,24.0
21155,37.0,35.0,35.0,31.0,28.0,24.0,25.0
21156,35.0,35.0,31.0,28.0,24.0,25.0,22.0
21157,35.0,31.0,28.0,24.0,25.0,22.0,21.0
21158,31.0,28.0,24.0,25.0,22.0,21.0,20.0
21159,28.0,24.0,25.0,22.0,21.0,20.0,23.0
21160,24.0,25.0,22.0,21.0,20.0,23.0,23.0
21161,25.0,22.0,21.0,20.0,23.0,23.0,10.0
21162,22.0,21.0,20.0,23.0,23.0,10.0,13.0
21163,21.0,20.0,23.0,23.0,10.0,13.0,18.0
21164,20.0,23.0,23.0,10.0,13.0,18.0,24.0
21165,23.0,23.0,10.0,13.0,18.0,24.0,28.0
21166,23.0,10.0,13.0,18.0,24.0,28.0,29.0
21167,10.0,13.0,18.0,24.0,28.0,29.0,35.0
21168,13.0,18.0,24.0,28.0,29.0,35.0,40.0
21169,18.0,24.0,28.0,29.0,35.0,40.0,42.0
21170,24.0,28.0,29.0,35.0,40.0,42.0,41.0
21171,28.0,29.0,35.0,40.0,42.0,41.0,47.0
21172,29.0,35.0,40.0,42.0,41.0,47.0,45.0
21173,35.0,40.0,42.0,41.0,47.0,45.0,49.0
21174,40.0,42.0,41.0,47.0,45.0,49.0,101.0
21175,7.0,7.0,6.0,8.0,11.0,14.0,25.0
21176,7.0,6.0,8.0,11.0,14.0,25.0,28.0
21177,6.0,8.0,11.0,14.0,25.0,28.0,31.0
21178,8.0,11.0,14.0,25.0,28.0,31.0,32.0
21179,11.0,14.0,25.0,28.0,31.0,32.0,36.0
21180,14.0,25.0,28.0,31.0,32.0,36.0,35.0
21181,25.0,28.0,31.0,32.0,36.0,35.0,42.0
21182,28.0,31.0,32.0,36.0,35.0,42.0,46.0
21183,31.0,32.0,36.0,35.0,42.0,46.0,49.0
21184,32.0,36.0,35.0,42.0,46.0,49.0,101.0
21185,91.0,85.0,76.0,74.0,71.0,70.0,61.0
21186,85.0,76.0,74.0,71.0,70.0,61.0,52.0
21187,76.0,74.0,71.0,70.0,61.0,52.0,52.0
21188,74.0,71.0,70.0,61.0,52.0,52.0,46.0
21189,71.0,70.0,61.0,52.0,52.0,46.0,43.0
21190,70.0,61.0,52.0,52.0,46.0,43.0,40.0
21191,61.0,52.0,52.0,46.0,43.0,40.0,46.0
21192,52.0,52.0,46.0,43.0,40.0,46.0,43.0
21193,52.0,46.0,43.0,40.0,46.0,43.0,39.0
21194,46.0,43.0,40.0,46.0,43.0,39.0,39.0
21195,43.0,40.0,46.0,43.0,39.0,39.0,38.0
21196,40.0,46.0,43.0,39.0,39.0,38.0,39.0
21197,46.0,43.0,39.0,39.0,38.0,39.0,35.0
21198,43.0,39.0,39.0,38.0,39.0,35.0,45.0
21199,39.0,39.0,38.0,39.0,35.0,45.0,49.0
21200,39.0,38.0,39.0,35.0,45.0,49.0,101.0
21201,96.0,79.0,81.0,57.0,58.0,25.0,16.0
21202,79.0,81.0,57.0,58.0,25.0,16.0,27.0
21203,81.0,57.0,58.0,25.0,16.0,27.0,52.0
21204,57.0,58.0,25.0,16.0,27.0,52.0,68.0
21205,58.0,25.0,16.0,27.0,52.0,68.0,91.0
21206,25.0,16.0,27.0,52.0,68.0,91.0,94.0
21207,16.0,27.0,52.0,68.0,91.0,94.0,101.0
21208,97.0,96.0,93.0,89.0,90.0,84.0,90.0
21209,96.0,93.0,89.0,90.0,84.0,90.0,101.0
21210,89.0,74.0,49.0,22.0,9.0,8.0,3.0
21211,74.0,49.0,22.0,9.0,8.0,3.0,3.0
21212,49.0,22.0,9.0,8.0,3.0,3.0,3.0
21213,22.0,9.0,8.0,3.0,3.0,3.0,3.0
21214,9.0,8.0,3.0,3.0,3.0,3.0,4.0
21215,8.0,3.0,3.0,3.0,3.0,4.0,2.0
21216,3.0,3.0,3.0,3.0,4.0,2.0,1.0
21217,3.0,3.0,3.0,4.0,2.0,1.0,3.0
21218,3.0,3.0,4.0,2.0,1.0,3.0,4.0
21219,3.0,4.0,2.0,1.0,3.0,4.0,6.0
21220,4.0,2.0,1.0,3.0,4.0,6.0,5.0
21221,2.0,1.0,3.0,4.0,6.0,5.0,4.0
21222,1.0,3.0,4.0,6.0,5.0,4.0,4.0
21223,3.0,4.0,6.0,5.0,4.0,4.0,10.0
21224,4.0,6.0,5.0,4.0,4.0,10.0,11.0
21225,6.0,5.0,4.0,4.0,10.0,11.0,14.0
21226,5.0,4.0,4.0,10.0,11.0,14.0,17.0
21227,4.0,4.0,10.0,11.0,14.0,17.0,20.0
21228,4.0,10.0,11.0,14.0,17.0,20.0,26.0
21229,10.0,11.0,14.0,17.0,20.0,26.0,29.0
21230,11.0,14.0,17.0,20.0,26.0,29.0,31.0
21231,14.0,17.0,20.0,26.0,29.0,31.0,31.0
21232,17.0,20.0,26.0,29.0,31.0,31.0,33.0
21233,20.0,26.0,29.0,31.0,31.0,33.0,34.0
21234,26.0,29.0,31.0,31.0,33.0,34.0,39.0
21235,29.0,31.0,31.0,33.0,34.0,39.0,49.0
21236,31.0,31.0,33.0,34.0,39.0,49.0,101.0
21237,93.0,70.0,60.0,57.0,57.0,56.0,53.0
21238,70.0,60.0,57.0,57.0,56.0,53.0,52.0
21239,60.0,57.0,57.0,56.0,53.0,52.0,43.0
21240,57.0,57.0,56.0,53.0,52.0,43.0,46.0
21241,57.0,56.0,53.0,52.0,43.0,46.0,40.0
21242,56.0,53.0,52.0,43.0,46.0,40.0,41.0
21243,53.0,52.0,43.0,46.0,40.0,41.0,40.0
21244,52.0,43.0,46.0,40.0,41.0,40.0,38.0
21245,43.0,46.0,40.0,41.0,40.0,38.0,41.0
21246,46.0,40.0,41.0,40.0,38.0,41.0,55.0
21247,40.0,41.0,40.0,38.0,41.0,55.0,61.0
21248,41.0,40.0,38.0,41.0,55.0,61.0,69.0
21249,40.0,38.0,41.0,55.0,61.0,69.0,71.0
21250,38.0,41.0,55.0,61.0,69.0,71.0,73.0
21251,41.0,55.0,61.0,69.0,71.0,73.0,101.0
21252,48.0,75.0,70.0,62.0,61.0,56.0,60.0
21253,75.0,70.0,62.0,61.0,56.0,60.0,44.0
21254,70.0,62.0,61.0,56.0,60.0,44.0,48.0
21255,62.0,61.0,56.0,60.0,44.0,48.0,52.0
21256,61.0,56.0,60.0,44.0,48.0,52.0,70.0
21257,56.0,60.0,44.0,48.0,52.0,70.0,66.0
21258,60.0,44.0,48.0,52.0,70.0,66.0,66.0
21259,44.0,48.0,52.0,70.0,66.0,66.0,62.0
21260,48.0,52.0,70.0,66.0,66.0,62.0,77.0
21261,52.0,70.0,66.0,66.0,62.0,77.0,96.0
21262,70.0,66.0,66.0,62.0,77.0,96.0,101.0
21263,22.0,69.0,78.0,55.0,54.0,47.0,41.0
21264,69.0,78.0,55.0,54.0,47.0,41.0,41.0
21265,78.0,55.0,54.0,47.0,41.0,41.0,35.0
21266,55.0,54.0,47.0,41.0,41.0,35.0,29.0
21267,54.0,47.0,41.0,41.0,35.0,29.0,29.0
21268,47.0,41.0,41.0,35.0,29.0,29.0,20.0
21269,41.0,41.0,35.0,29.0,29.0,20.0,14.0
21270,41.0,35.0,29.0,29.0,20.0,14.0,18.0
21271,35.0,29.0,29.0,20.0,14.0,18.0,23.0
21272,29.0,29.0,20.0,14.0,18.0,23.0,28.0
21273,29.0,20.0,14.0,18.0,23.0,28.0,34.0
21274,20.0,14.0,18.0,23.0,28.0,34.0,50.0
21275,14.0,18.0,23.0,28.0,34.0,50.0,58.0
21276,97.0,93.0,98.0,82.0,64.0,42.0,40.0
21277,93.0,98.0,82.0,64.0,42.0,40.0,37.0
21278,98.0,82.0,64.0,42.0,40.0,37.0,30.0
21279,82.0,64.0,42.0,40.0,37.0,30.0,24.0
21280,64.0,42.0,40.0,37.0,30.0,24.0,22.0
21281,42.0,40.0,37.0,30.0,24.0,22.0,20.0
21282,40.0,37.0,30.0,24.0,22.0,20.0,17.0
21283,37.0,30.0,24.0,22.0,20.0,17.0,19.0
21284,30.0,24.0,22.0,20.0,17.0,19.0,16.0
21285,24.0,22.0,20.0,17.0,19.0,16.0,15.0
21286,22.0,20.0,17.0,19.0,16.0,15.0,17.0
21287,20.0,17.0,19.0,16.0,15.0,17.0,8.0
21288,17.0,19.0,16.0,15.0,17.0,8.0,9.0
21289,19.0,16.0,15.0,17.0,8.0,9.0,12.0
21290,16.0,15.0,17.0,8.0,9.0,12.0,13.0
21291,15.0,17.0,8.0,9.0,12.0,13.0,12.0
21292,17.0,8.0,9.0,12.0,13.0,12.0,12.0
21293,8.0,9.0,12.0,13.0,12.0,12.0,12.0
21294,9.0,12.0,13.0,12.0,12.0,12.0,14.0
21295,12.0,13.0,12.0,12.0,12.0,14.0,13.0
21296,13.0,12.0,12.0,12.0,14.0,13.0,10.0
21297,12.0,12.0,12.0,14.0,13.0,10.0,13.0
21298,12.0,12.0,14.0,13.0,10.0,13.0,19.0
21299,12.0,14.0,13.0,10.0,13.0,19.0,24.0
21300,14.0,13.0,10.0,13.0,19.0,24.0,24.0
21301,13.0,10.0,13.0,19.0,24.0,24.0,27.0
21302,10.0,13.0,19.0,24.0,24.0,27.0,33.0
21303,13.0,19.0,24.0,24.0,27.0,33.0,37.0
21304,19.0,24.0,24.0,27.0,33.0,37.0,41.0
21305,24.0,24.0,27.0,33.0,37.0,41.0,46.0
21306,24.0,27.0,33.0,37.0,41.0,46.0,49.0
21307,27.0,33.0,37.0,41.0,46.0,49.0,34.0
21308,33.0,37.0,41.0,46.0,49.0,34.0,32.0
21309,37.0,41.0,46.0,49.0,34.0,32.0,31.0
21310,41.0,46.0,49.0,34.0,32.0,31.0,38.0
21311,46.0,49.0,34.0,32.0,31.0,38.0,39.0
21312,49.0,34.0,32.0,31.0,38.0,39.0,49.0
21313,34.0,32.0,31.0,38.0,39.0,49.0,49.0
21314,32.0,31.0,38.0,39.0,49.0,49.0,49.0
21315,31.0,38.0,39.0,49.0,49.0,49.0,101.0
21316,78.0,29.0,18.0,13.0,11.0,9.0,8.0
21317,29.0,18.0,13.0,11.0,9.0,8.0,8.0
21318,18.0,13.0,11.0,9.0,8.0,8.0,5.0
21319,13.0,11.0,9.0,8.0,8.0,5.0,5.0
21320,11.0,9.0,8.0,8.0,5.0,5.0,6.0
21321,9.0,8.0,8.0,5.0,5.0,6.0,6.0
21322,8.0,8.0,5.0,5.0,6.0,6.0,7.0
21323,8.0,5.0,5.0,6.0,6.0,7.0,7.0
21324,5.0,5.0,6.0,6.0,7.0,7.0,7.0
21325,5.0,6.0,6.0,7.0,7.0,7.0,10.0
21326,6.0,6.0,7.0,7.0,7.0,10.0,15.0
21327,6.0,7.0,7.0,7.0,10.0,15.0,15.0
21328,7.0,7.0,7.0,10.0,15.0,15.0,18.0
21329,7.0,7.0,10.0,15.0,15.0,18.0,20.0
21330,7.0,10.0,15.0,15.0,18.0,20.0,24.0
21331,10.0,15.0,15.0,18.0,20.0,24.0,27.0
21332,15.0,15.0,18.0,20.0,24.0,27.0,34.0
21333,15.0,18.0,20.0,24.0,27.0,34.0,42.0
21334,18.0,20.0,24.0,27.0,34.0,42.0,49.0
21335,20.0,24.0,27.0,34.0,42.0,49.0,101.0
21336,94.0,90.0,95.0,90.0,89.0,84.0,93.0
21337,90.0,95.0,90.0,89.0,84.0,93.0,98.0
21338,95.0,90.0,89.0,84.0,93.0,98.0,83.0
21339,90.0,89.0,84.0,93.0,98.0,83.0,80.0
21340,89.0,84.0,93.0,98.0,83.0,80.0,77.0
21341,84.0,93.0,98.0,83.0,80.0,77.0,72.0
21342,93.0,98.0,83.0,80.0,77.0,72.0,71.0
21343,98.0,83.0,80.0,77.0,72.0,71.0,77.0
21344,83.0,80.0,77.0,72.0,71.0,77.0,94.0
21345,80.0,77.0,72.0,71.0,77.0,94.0,101.0
21346,86.0,86.0,82.0,80.0,77.0,76.0,73.0
21347,86.0,82.0,80.0,77.0,76.0,73.0,71.0
21348,82.0,80.0,77.0,76.0,73.0,71.0,74.0
21349,80.0,77.0,76.0,73.0,71.0,74.0,73.0
21350,77.0,76.0,73.0,71.0,74.0,73.0,67.0
21351,76.0,73.0,71.0,74.0,73.0,67.0,61.0
21352,73.0,71.0,74.0,73.0,67.0,61.0,60.0
21353,71.0,74.0,73.0,67.0,61.0,60.0,63.0
21354,74.0,73.0,67.0,61.0,60.0,63.0,55.0
21355,73.0,67.0,61.0,60.0,63.0,55.0,53.0
21356,67.0,61.0,60.0,63.0,55.0,53.0,48.0
21357,61.0,60.0,63.0,55.0,53.0,48.0,42.0
21358,60.0,63.0,55.0,53.0,48.0,42.0,48.0
21359,63.0,55.0,53.0,48.0,42.0,48.0,101.0
21360,14.0,41.0,61.0,65.0,61.0,58.0,54.0
