,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
18954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
18955,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
18956,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
18957,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
18958,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0
18959,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0
18960,1.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0
18961,2.0,2.0,2.0,3.0,4.0,5.0,6.0,5.0
18962,2.0,2.0,3.0,4.0,5.0,6.0,5.0,6.0
18963,2.0,3.0,4.0,5.0,6.0,5.0,6.0,6.0
18964,3.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0
18965,4.0,5.0,6.0,5.0,6.0,6.0,6.0,8.0
18966,5.0,6.0,5.0,6.0,6.0,6.0,8.0,12.0
18967,6.0,5.0,6.0,6.0,6.0,8.0,12.0,13.0
18968,5.0,6.0,6.0,6.0,8.0,12.0,13.0,15.0
18969,6.0,6.0,6.0,8.0,12.0,13.0,15.0,17.0
18970,6.0,6.0,8.0,12.0,13.0,15.0,17.0,17.0
18971,6.0,8.0,12.0,13.0,15.0,17.0,17.0,16.0
18972,8.0,12.0,13.0,15.0,17.0,17.0,16.0,17.0
18973,12.0,13.0,15.0,17.0,17.0,16.0,17.0,18.0
18974,13.0,15.0,17.0,17.0,16.0,17.0,18.0,19.0
18975,15.0,17.0,17.0,16.0,17.0,18.0,19.0,25.0
18976,17.0,17.0,16.0,17.0,18.0,19.0,25.0,27.0
18977,17.0,16.0,17.0,18.0,19.0,25.0,27.0,27.0
18978,16.0,17.0,18.0,19.0,25.0,27.0,27.0,14.0
18979,17.0,18.0,19.0,25.0,27.0,27.0,14.0,27.0
18980,18.0,19.0,25.0,27.0,27.0,14.0,27.0,25.0
18981,19.0,25.0,27.0,27.0,14.0,27.0,25.0,27.0
18982,25.0,27.0,27.0,14.0,27.0,25.0,27.0,30.0
18983,27.0,27.0,14.0,27.0,25.0,27.0,30.0,34.0
18984,27.0,14.0,27.0,25.0,27.0,30.0,34.0,37.0
18985,14.0,27.0,25.0,27.0,30.0,34.0,37.0,36.0
18986,27.0,25.0,27.0,30.0,34.0,37.0,36.0,24.0
18987,25.0,27.0,30.0,34.0,37.0,36.0,24.0,21.0
18988,27.0,30.0,34.0,37.0,36.0,24.0,21.0,101.0
18989,23.0,25.0,35.0,25.0,29.0,33.0,36.0,31.0
18990,25.0,35.0,25.0,29.0,33.0,36.0,31.0,28.0
18991,35.0,25.0,29.0,33.0,36.0,31.0,28.0,42.0
18992,25.0,29.0,33.0,36.0,31.0,28.0,42.0,44.0
18993,29.0,33.0,36.0,31.0,28.0,42.0,44.0,44.0
18994,33.0,36.0,31.0,28.0,42.0,44.0,44.0,101.0
18995,77.0,52.0,56.0,67.0,67.0,68.0,61.0,80.0
18996,52.0,56.0,67.0,67.0,68.0,61.0,80.0,101.0
18997,94.0,97.0,88.0,90.0,89.0,76.0,70.0,77.0
18998,97.0,88.0,90.0,89.0,76.0,70.0,77.0,76.0
18999,88.0,90.0,89.0,76.0,70.0,77.0,76.0,79.0
19000,90.0,89.0,76.0,70.0,77.0,76.0,79.0,75.0
19001,89.0,76.0,70.0,77.0,76.0,79.0,75.0,71.0
19002,76.0,70.0,77.0,76.0,79.0,75.0,71.0,69.0
19003,70.0,77.0,76.0,79.0,75.0,71.0,69.0,71.0
19004,77.0,76.0,79.0,75.0,71.0,69.0,71.0,67.0
19005,76.0,79.0,75.0,71.0,69.0,71.0,67.0,67.0
19006,79.0,75.0,71.0,69.0,71.0,67.0,67.0,75.0
19007,75.0,71.0,69.0,71.0,67.0,67.0,75.0,64.0
19008,71.0,69.0,71.0,67.0,67.0,75.0,64.0,66.0
19009,69.0,71.0,67.0,67.0,75.0,64.0,66.0,101.0
19010,98.0,69.0,46.0,26.0,22.0,24.0,26.0,26.0
19011,69.0,46.0,26.0,22.0,24.0,26.0,26.0,31.0
19012,46.0,26.0,22.0,24.0,26.0,26.0,31.0,32.0
19013,26.0,22.0,24.0,26.0,26.0,31.0,32.0,42.0
19014,22.0,24.0,26.0,26.0,31.0,32.0,42.0,50.0
19015,24.0,26.0,26.0,31.0,32.0,42.0,50.0,52.0
19016,26.0,26.0,31.0,32.0,42.0,50.0,52.0,62.0
19017,26.0,31.0,32.0,42.0,50.0,52.0,62.0,78.0
19018,31.0,32.0,42.0,50.0,52.0,62.0,78.0,87.0
19019,32.0,42.0,50.0,52.0,62.0,78.0,87.0,90.0
19020,42.0,50.0,52.0,62.0,78.0,87.0,90.0,90.0
19021,50.0,52.0,62.0,78.0,87.0,90.0,90.0,96.0
19022,52.0,62.0,78.0,87.0,90.0,90.0,96.0,101.0
19023,89.0,91.0,81.0,81.0,77.0,69.0,63.0,80.0
19024,91.0,81.0,81.0,77.0,69.0,63.0,80.0,68.0
19025,81.0,81.0,77.0,69.0,63.0,80.0,68.0,64.0
19026,81.0,77.0,69.0,63.0,80.0,68.0,64.0,60.0
19027,77.0,69.0,63.0,80.0,68.0,64.0,60.0,55.0
19028,69.0,63.0,80.0,68.0,64.0,60.0,55.0,53.0
19029,63.0,80.0,68.0,64.0,60.0,55.0,53.0,57.0
19030,80.0,68.0,64.0,60.0,55.0,53.0,57.0,67.0
19031,68.0,64.0,60.0,55.0,53.0,57.0,67.0,59.0
19032,64.0,60.0,55.0,53.0,57.0,67.0,59.0,60.0
19033,60.0,55.0,53.0,57.0,67.0,59.0,60.0,66.0
19034,55.0,53.0,57.0,67.0,59.0,60.0,66.0,79.0
19035,53.0,57.0,67.0,59.0,60.0,66.0,79.0,97.0
19036,57.0,67.0,59.0,60.0,66.0,79.0,97.0,101.0
19037,91.0,22.0,72.0,59.0,57.0,54.0,58.0,63.0
19038,22.0,72.0,59.0,57.0,54.0,58.0,63.0,65.0
19039,72.0,59.0,57.0,54.0,58.0,63.0,65.0,73.0
19040,59.0,57.0,54.0,58.0,63.0,65.0,73.0,77.0
19041,57.0,54.0,58.0,63.0,65.0,73.0,77.0,84.0
19042,54.0,58.0,63.0,65.0,73.0,77.0,84.0,95.0
19043,58.0,63.0,65.0,73.0,77.0,84.0,95.0,92.0
19044,63.0,65.0,73.0,77.0,84.0,95.0,92.0,101.0
19045,95.0,87.0,69.0,56.0,47.0,38.0,30.0,24.0
19046,87.0,69.0,56.0,47.0,38.0,30.0,24.0,21.0
19047,69.0,56.0,47.0,38.0,30.0,24.0,21.0,20.0
19048,56.0,47.0,38.0,30.0,24.0,21.0,20.0,18.0
19049,47.0,38.0,30.0,24.0,21.0,20.0,18.0,16.0
19050,38.0,30.0,24.0,21.0,20.0,18.0,16.0,18.0
19051,30.0,24.0,21.0,20.0,18.0,16.0,18.0,21.0
19052,24.0,21.0,20.0,18.0,16.0,18.0,21.0,15.0
19053,21.0,20.0,18.0,16.0,18.0,21.0,15.0,19.0
19054,20.0,18.0,16.0,18.0,21.0,15.0,19.0,18.0
19055,18.0,16.0,18.0,21.0,15.0,19.0,18.0,22.0
19056,16.0,18.0,21.0,15.0,19.0,18.0,22.0,26.0
19057,18.0,21.0,15.0,19.0,18.0,22.0,26.0,29.0
19058,21.0,15.0,19.0,18.0,22.0,26.0,29.0,32.0
19059,15.0,19.0,18.0,22.0,26.0,29.0,32.0,35.0
19060,19.0,18.0,22.0,26.0,29.0,32.0,35.0,36.0
19061,18.0,22.0,26.0,29.0,32.0,35.0,36.0,46.0
19062,22.0,26.0,29.0,32.0,35.0,36.0,46.0,49.0
19063,26.0,29.0,32.0,35.0,36.0,46.0,49.0,101.0
19064,95.0,87.0,66.0,73.0,74.0,72.0,84.0,78.0
19065,87.0,66.0,73.0,74.0,72.0,84.0,78.0,81.0
19066,66.0,73.0,74.0,72.0,84.0,78.0,81.0,79.0
19067,73.0,74.0,72.0,84.0,78.0,81.0,79.0,90.0
19068,74.0,72.0,84.0,78.0,81.0,79.0,90.0,99.0
19069,72.0,84.0,78.0,81.0,79.0,90.0,99.0,101.0
19070,100.0,95.0,84.0,93.0,82.0,88.0,83.0,74.0
19071,95.0,84.0,93.0,82.0,88.0,83.0,74.0,72.0
19072,84.0,93.0,82.0,88.0,83.0,74.0,72.0,70.0
19073,93.0,82.0,88.0,83.0,74.0,72.0,70.0,65.0
19074,82.0,88.0,83.0,74.0,72.0,70.0,65.0,60.0
19075,88.0,83.0,74.0,72.0,70.0,65.0,60.0,56.0
19076,83.0,74.0,72.0,70.0,65.0,60.0,56.0,50.0
19077,74.0,72.0,70.0,65.0,60.0,56.0,50.0,49.0
19078,72.0,70.0,65.0,60.0,56.0,50.0,49.0,42.0
19079,70.0,65.0,60.0,56.0,50.0,49.0,42.0,52.0
19080,65.0,60.0,56.0,50.0,49.0,42.0,52.0,50.0
19081,60.0,56.0,50.0,49.0,42.0,52.0,50.0,47.0
19082,56.0,50.0,49.0,42.0,52.0,50.0,47.0,45.0
19083,50.0,49.0,42.0,52.0,50.0,47.0,45.0,46.0
19084,49.0,42.0,52.0,50.0,47.0,45.0,46.0,101.0
19085,43.0,38.0,40.0,47.0,39.0,44.0,59.0,69.0
19086,38.0,40.0,47.0,39.0,44.0,59.0,69.0,71.0
19087,40.0,47.0,39.0,44.0,59.0,69.0,71.0,68.0
19088,47.0,39.0,44.0,59.0,69.0,71.0,68.0,75.0
19089,39.0,44.0,59.0,69.0,71.0,68.0,75.0,83.0
19090,44.0,59.0,69.0,71.0,68.0,75.0,83.0,80.0
19091,59.0,69.0,71.0,68.0,75.0,83.0,80.0,82.0
19092,69.0,71.0,68.0,75.0,83.0,80.0,82.0,87.0
19093,71.0,68.0,75.0,83.0,80.0,82.0,87.0,88.0
19094,68.0,75.0,83.0,80.0,82.0,87.0,88.0,92.0
19095,75.0,83.0,80.0,82.0,87.0,88.0,92.0,101.0
19096,81.0,68.0,59.0,52.0,48.0,17.0,15.0,11.0
19097,68.0,59.0,52.0,48.0,17.0,15.0,11.0,7.0
19098,59.0,52.0,48.0,17.0,15.0,11.0,7.0,7.0
19099,52.0,48.0,17.0,15.0,11.0,7.0,7.0,5.0
19100,48.0,17.0,15.0,11.0,7.0,7.0,5.0,5.0
19101,17.0,15.0,11.0,7.0,7.0,5.0,5.0,4.0
19102,15.0,11.0,7.0,7.0,5.0,5.0,4.0,5.0
19103,11.0,7.0,7.0,5.0,5.0,4.0,5.0,4.0
19104,7.0,7.0,5.0,5.0,4.0,5.0,4.0,4.0
19105,7.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
19106,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
19107,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
19108,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
19109,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
19110,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
19111,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0
19112,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0
19113,4.0,5.0,5.0,4.0,5.0,6.0,6.0,7.0
19114,5.0,5.0,4.0,5.0,6.0,6.0,7.0,8.0
19115,5.0,4.0,5.0,6.0,6.0,7.0,8.0,10.0
19116,4.0,5.0,6.0,6.0,7.0,8.0,10.0,8.0
19117,5.0,6.0,6.0,7.0,8.0,10.0,8.0,8.0
19118,6.0,6.0,7.0,8.0,10.0,8.0,8.0,11.0
19119,6.0,7.0,8.0,10.0,8.0,8.0,11.0,17.0
19120,7.0,8.0,10.0,8.0,8.0,11.0,17.0,19.0
19121,8.0,10.0,8.0,8.0,11.0,17.0,19.0,19.0
19122,10.0,8.0,8.0,11.0,17.0,19.0,19.0,20.0
19123,8.0,8.0,11.0,17.0,19.0,19.0,20.0,20.0
19124,8.0,11.0,17.0,19.0,19.0,20.0,20.0,22.0
19125,11.0,17.0,19.0,19.0,20.0,20.0,22.0,23.0
19126,17.0,19.0,19.0,20.0,20.0,22.0,23.0,25.0
19127,19.0,19.0,20.0,20.0,22.0,23.0,25.0,21.0
19128,19.0,20.0,20.0,22.0,23.0,25.0,21.0,22.0
19129,20.0,20.0,22.0,23.0,25.0,21.0,22.0,25.0
19130,20.0,22.0,23.0,25.0,21.0,22.0,25.0,28.0
19131,22.0,23.0,25.0,21.0,22.0,25.0,28.0,30.0
19132,23.0,25.0,21.0,22.0,25.0,28.0,30.0,32.0
19133,25.0,21.0,22.0,25.0,28.0,30.0,32.0,35.0
19134,21.0,22.0,25.0,28.0,30.0,32.0,35.0,36.0
19135,22.0,25.0,28.0,30.0,32.0,35.0,36.0,40.0
19136,25.0,28.0,30.0,32.0,35.0,36.0,40.0,40.0
19137,28.0,30.0,32.0,35.0,36.0,40.0,40.0,37.0
19138,30.0,32.0,35.0,36.0,40.0,40.0,37.0,34.0
19139,32.0,35.0,36.0,40.0,40.0,37.0,34.0,36.0
19140,35.0,36.0,40.0,40.0,37.0,34.0,36.0,43.0
19141,36.0,40.0,40.0,37.0,34.0,36.0,43.0,48.0
19142,40.0,40.0,37.0,34.0,36.0,43.0,48.0,101.0
19143,99.0,83.0,74.0,79.0,85.0,89.0,98.0,101.0
19144,100.0,93.0,91.0,94.0,91.0,92.0,87.0,85.0
19145,93.0,91.0,94.0,91.0,92.0,87.0,85.0,88.0
19146,91.0,94.0,91.0,92.0,87.0,85.0,88.0,86.0
19147,94.0,91.0,92.0,87.0,85.0,88.0,86.0,83.0
19148,91.0,92.0,87.0,85.0,88.0,86.0,83.0,94.0
19149,92.0,87.0,85.0,88.0,86.0,83.0,94.0,97.0
19150,87.0,85.0,88.0,86.0,83.0,94.0,97.0,101.0
19151,45.0,27.0,17.0,14.0,12.0,11.0,10.0,8.0
19152,27.0,17.0,14.0,12.0,11.0,10.0,8.0,8.0
19153,17.0,14.0,12.0,11.0,10.0,8.0,8.0,6.0
19154,14.0,12.0,11.0,10.0,8.0,8.0,6.0,7.0
19155,12.0,11.0,10.0,8.0,8.0,6.0,7.0,7.0
19156,11.0,10.0,8.0,8.0,6.0,7.0,7.0,5.0
19157,10.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0
19158,8.0,8.0,6.0,7.0,7.0,5.0,5.0,7.0
19159,8.0,6.0,7.0,7.0,5.0,5.0,7.0,12.0
19160,6.0,7.0,7.0,5.0,5.0,7.0,12.0,13.0
19161,7.0,7.0,5.0,5.0,7.0,12.0,13.0,16.0
19162,7.0,5.0,5.0,7.0,12.0,13.0,16.0,17.0
19163,5.0,5.0,7.0,12.0,13.0,16.0,17.0,19.0
19164,5.0,7.0,12.0,13.0,16.0,17.0,19.0,23.0
19165,7.0,12.0,13.0,16.0,17.0,19.0,23.0,25.0
19166,12.0,13.0,16.0,17.0,19.0,23.0,25.0,20.0
19167,13.0,16.0,17.0,19.0,23.0,25.0,20.0,20.0
19168,16.0,17.0,19.0,23.0,25.0,20.0,20.0,24.0
19169,17.0,19.0,23.0,25.0,20.0,20.0,24.0,32.0
19170,19.0,23.0,25.0,20.0,20.0,24.0,32.0,31.0
19171,23.0,25.0,20.0,20.0,24.0,32.0,31.0,32.0
19172,25.0,20.0,20.0,24.0,32.0,31.0,32.0,35.0
19173,20.0,20.0,24.0,32.0,31.0,32.0,35.0,42.0
19174,20.0,24.0,32.0,31.0,32.0,35.0,42.0,42.0
19175,24.0,32.0,31.0,32.0,35.0,42.0,42.0,39.0
19176,32.0,31.0,32.0,35.0,42.0,42.0,39.0,45.0
19177,31.0,32.0,35.0,42.0,42.0,39.0,45.0,47.0
19178,32.0,35.0,42.0,42.0,39.0,45.0,47.0,50.0
19179,35.0,42.0,42.0,39.0,45.0,47.0,50.0,101.0
19180,75.0,51.0,35.0,27.0,16.0,17.0,12.0,13.0
19181,51.0,35.0,27.0,16.0,17.0,12.0,13.0,14.0
19182,35.0,27.0,16.0,17.0,12.0,13.0,14.0,16.0
19183,27.0,16.0,17.0,12.0,13.0,14.0,16.0,16.0
19184,16.0,17.0,12.0,13.0,14.0,16.0,16.0,17.0
19185,17.0,12.0,13.0,14.0,16.0,16.0,17.0,21.0
19186,12.0,13.0,14.0,16.0,16.0,17.0,21.0,27.0
19187,13.0,14.0,16.0,16.0,17.0,21.0,27.0,30.0
19188,14.0,16.0,16.0,17.0,21.0,27.0,30.0,39.0
19189,16.0,16.0,17.0,21.0,27.0,30.0,39.0,54.0
19190,16.0,17.0,21.0,27.0,30.0,39.0,54.0,62.0
19191,17.0,21.0,27.0,30.0,39.0,54.0,62.0,68.0
19192,21.0,27.0,30.0,39.0,54.0,62.0,68.0,73.0
19193,27.0,30.0,39.0,54.0,62.0,68.0,73.0,101.0
19194,99.0,88.0,86.0,77.0,77.0,69.0,61.0,59.0
19195,88.0,86.0,77.0,77.0,69.0,61.0,59.0,60.0
19196,86.0,77.0,77.0,69.0,61.0,59.0,60.0,56.0
19197,77.0,77.0,69.0,61.0,59.0,60.0,56.0,52.0
19198,77.0,69.0,61.0,59.0,60.0,56.0,52.0,46.0
19199,69.0,61.0,59.0,60.0,56.0,52.0,46.0,38.0
19200,61.0,59.0,60.0,56.0,52.0,46.0,38.0,35.0
19201,59.0,60.0,56.0,52.0,46.0,38.0,35.0,36.0
19202,60.0,56.0,52.0,46.0,38.0,35.0,36.0,34.0
19203,56.0,52.0,46.0,38.0,35.0,36.0,34.0,29.0
19204,52.0,46.0,38.0,35.0,36.0,34.0,29.0,26.0
19205,46.0,38.0,35.0,36.0,34.0,29.0,26.0,24.0
19206,38.0,35.0,36.0,34.0,29.0,26.0,24.0,23.0
19207,35.0,36.0,34.0,29.0,26.0,24.0,23.0,22.0
19208,36.0,34.0,29.0,26.0,24.0,23.0,22.0,16.0
19209,34.0,29.0,26.0,24.0,23.0,22.0,16.0,23.0
19210,29.0,26.0,24.0,23.0,22.0,16.0,23.0,31.0
19211,26.0,24.0,23.0,22.0,16.0,23.0,31.0,36.0
19212,24.0,23.0,22.0,16.0,23.0,31.0,36.0,38.0
19213,23.0,22.0,16.0,23.0,31.0,36.0,38.0,41.0
19214,22.0,16.0,23.0,31.0,36.0,38.0,41.0,23.0
19215,16.0,23.0,31.0,36.0,38.0,41.0,23.0,32.0
19216,23.0,31.0,36.0,38.0,41.0,23.0,32.0,37.0
19217,31.0,36.0,38.0,41.0,23.0,32.0,37.0,40.0
19218,36.0,38.0,41.0,23.0,32.0,37.0,40.0,37.0
19219,38.0,41.0,23.0,32.0,37.0,40.0,37.0,34.0
19220,41.0,23.0,32.0,37.0,40.0,37.0,34.0,37.0
19221,23.0,32.0,37.0,40.0,37.0,34.0,37.0,36.0
19222,32.0,37.0,40.0,37.0,34.0,37.0,36.0,25.0
19223,37.0,40.0,37.0,34.0,37.0,36.0,25.0,31.0
19224,40.0,37.0,34.0,37.0,36.0,25.0,31.0,31.0
19225,37.0,34.0,37.0,36.0,25.0,31.0,31.0,34.0
19226,34.0,37.0,36.0,25.0,31.0,31.0,34.0,32.0
19227,37.0,36.0,25.0,31.0,31.0,34.0,32.0,34.0
19228,36.0,25.0,31.0,31.0,34.0,32.0,34.0,30.0
19229,25.0,31.0,31.0,34.0,32.0,34.0,30.0,29.0
19230,31.0,31.0,34.0,32.0,34.0,30.0,29.0,36.0
19231,31.0,34.0,32.0,34.0,30.0,29.0,36.0,39.0
19232,34.0,32.0,34.0,30.0,29.0,36.0,39.0,46.0
19233,32.0,34.0,30.0,29.0,36.0,39.0,46.0,101.0
19234,95.0,76.0,54.0,53.0,52.0,49.0,53.0,54.0
19235,76.0,54.0,53.0,52.0,49.0,53.0,54.0,63.0
19236,54.0,53.0,52.0,49.0,53.0,54.0,63.0,75.0
19237,53.0,52.0,49.0,53.0,54.0,63.0,75.0,90.0
19238,52.0,49.0,53.0,54.0,63.0,75.0,90.0,94.0
19239,49.0,53.0,54.0,63.0,75.0,90.0,94.0,101.0
19240,90.0,87.0,80.0,75.0,58.0,66.0,72.0,69.0
19241,87.0,80.0,75.0,58.0,66.0,72.0,69.0,60.0
19242,80.0,75.0,58.0,66.0,72.0,69.0,60.0,60.0
19243,75.0,58.0,66.0,72.0,69.0,60.0,60.0,56.0
19244,58.0,66.0,72.0,69.0,60.0,60.0,56.0,54.0
19245,66.0,72.0,69.0,60.0,60.0,56.0,54.0,52.0
19246,72.0,69.0,60.0,60.0,56.0,54.0,52.0,46.0
19247,69.0,60.0,60.0,56.0,54.0,52.0,46.0,46.0
19248,60.0,60.0,56.0,54.0,52.0,46.0,46.0,47.0
19249,60.0,56.0,54.0,52.0,46.0,46.0,47.0,50.0
19250,56.0,54.0,52.0,46.0,46.0,47.0,50.0,57.0
19251,54.0,52.0,46.0,46.0,47.0,50.0,57.0,58.0
19252,52.0,46.0,46.0,47.0,50.0,57.0,58.0,101.0
19253,98.0,86.0,76.0,69.0,63.0,60.0,54.0,54.0
19254,86.0,76.0,69.0,63.0,60.0,54.0,54.0,45.0
19255,76.0,69.0,63.0,60.0,54.0,54.0,45.0,38.0
19256,69.0,63.0,60.0,54.0,54.0,45.0,38.0,33.0
19257,63.0,60.0,54.0,54.0,45.0,38.0,33.0,27.0
19258,60.0,54.0,54.0,45.0,38.0,33.0,27.0,25.0
19259,54.0,54.0,45.0,38.0,33.0,27.0,25.0,19.0
19260,54.0,45.0,38.0,33.0,27.0,25.0,19.0,15.0
19261,45.0,38.0,33.0,27.0,25.0,19.0,15.0,11.0
19262,38.0,33.0,27.0,25.0,19.0,15.0,11.0,11.0
19263,33.0,27.0,25.0,19.0,15.0,11.0,11.0,7.0
19264,27.0,25.0,19.0,15.0,11.0,11.0,7.0,3.0
19265,25.0,19.0,15.0,11.0,11.0,7.0,3.0,5.0
19266,19.0,15.0,11.0,11.0,7.0,3.0,5.0,5.0
19267,15.0,11.0,11.0,7.0,3.0,5.0,5.0,3.0
19268,11.0,11.0,7.0,3.0,5.0,5.0,3.0,3.0
19269,11.0,7.0,3.0,5.0,5.0,3.0,3.0,4.0
19270,7.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0
19271,3.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0
19272,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0
19273,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
19274,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
19275,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
19276,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0
19277,3.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0
19278,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0
19279,3.0,4.0,4.0,4.0,5.0,7.0,4.0,9.0
19280,4.0,4.0,4.0,5.0,7.0,4.0,9.0,9.0
19281,4.0,4.0,5.0,7.0,4.0,9.0,9.0,11.0
19282,4.0,5.0,7.0,4.0,9.0,9.0,11.0,15.0
19283,5.0,7.0,4.0,9.0,9.0,11.0,15.0,18.0
19284,7.0,4.0,9.0,9.0,11.0,15.0,18.0,18.0
19285,4.0,9.0,9.0,11.0,15.0,18.0,18.0,14.0
19286,9.0,9.0,11.0,15.0,18.0,18.0,14.0,18.0
19287,9.0,11.0,15.0,18.0,18.0,14.0,18.0,26.0
19288,11.0,15.0,18.0,18.0,14.0,18.0,26.0,27.0
19289,15.0,18.0,18.0,14.0,18.0,26.0,27.0,19.0
19290,18.0,18.0,14.0,18.0,26.0,27.0,19.0,19.0
19291,18.0,14.0,18.0,26.0,27.0,19.0,19.0,27.0
19292,14.0,18.0,26.0,27.0,19.0,19.0,27.0,29.0
19293,18.0,26.0,27.0,19.0,19.0,27.0,29.0,28.0
19294,26.0,27.0,19.0,19.0,27.0,29.0,28.0,39.0
19295,27.0,19.0,19.0,27.0,29.0,28.0,39.0,38.0
19296,19.0,19.0,27.0,29.0,28.0,39.0,38.0,47.0
19297,19.0,27.0,29.0,28.0,39.0,38.0,47.0,101.0
19298,85.0,86.0,85.0,88.0,64.0,74.0,77.0,91.0
19299,86.0,85.0,88.0,64.0,74.0,77.0,91.0,89.0
19300,85.0,88.0,64.0,74.0,77.0,91.0,89.0,98.0
19301,88.0,64.0,74.0,77.0,91.0,89.0,98.0,91.0
19302,64.0,74.0,77.0,91.0,89.0,98.0,91.0,101.0
19303,100.0,84.0,78.0,73.0,65.0,58.0,53.0,46.0
19304,84.0,78.0,73.0,65.0,58.0,53.0,46.0,49.0
19305,78.0,73.0,65.0,58.0,53.0,46.0,49.0,47.0
19306,73.0,65.0,58.0,53.0,46.0,49.0,47.0,45.0
19307,65.0,58.0,53.0,46.0,49.0,47.0,45.0,42.0
19308,58.0,53.0,46.0,49.0,47.0,45.0,42.0,42.0
19309,53.0,46.0,49.0,47.0,45.0,42.0,42.0,56.0
19310,46.0,49.0,47.0,45.0,42.0,42.0,56.0,66.0
19311,49.0,47.0,45.0,42.0,42.0,56.0,66.0,74.0
19312,47.0,45.0,42.0,42.0,56.0,66.0,74.0,83.0
19313,45.0,42.0,42.0,56.0,66.0,74.0,83.0,90.0
19314,42.0,42.0,56.0,66.0,74.0,83.0,90.0,93.0
19315,42.0,56.0,66.0,74.0,83.0,90.0,93.0,101.0
19316,88.0,80.0,66.0,58.0,52.0,43.0,39.0,32.0
19317,80.0,66.0,58.0,52.0,43.0,39.0,32.0,27.0
19318,66.0,58.0,52.0,43.0,39.0,32.0,27.0,22.0
19319,58.0,52.0,43.0,39.0,32.0,27.0,22.0,22.0
19320,52.0,43.0,39.0,32.0,27.0,22.0,22.0,22.0
19321,43.0,39.0,32.0,27.0,22.0,22.0,22.0,19.0
19322,39.0,32.0,27.0,22.0,22.0,22.0,19.0,14.0
19323,32.0,27.0,22.0,22.0,22.0,19.0,14.0,20.0
19324,27.0,22.0,22.0,22.0,19.0,14.0,20.0,18.0
19325,22.0,22.0,22.0,19.0,14.0,20.0,18.0,18.0
19326,22.0,22.0,19.0,14.0,20.0,18.0,18.0,18.0
19327,22.0,19.0,14.0,20.0,18.0,18.0,18.0,21.0
19328,19.0,14.0,20.0,18.0,18.0,18.0,21.0,22.0
19329,14.0,20.0,18.0,18.0,18.0,21.0,22.0,22.0
19330,20.0,18.0,18.0,18.0,21.0,22.0,22.0,25.0
19331,18.0,18.0,18.0,21.0,22.0,22.0,25.0,29.0
19332,18.0,18.0,21.0,22.0,22.0,25.0,29.0,39.0
19333,18.0,21.0,22.0,22.0,25.0,29.0,39.0,46.0
19334,21.0,22.0,22.0,25.0,29.0,39.0,46.0,101.0
19335,100.0,98.0,97.0,88.0,89.0,96.0,87.0,85.0
19336,98.0,97.0,88.0,89.0,96.0,87.0,85.0,85.0
19337,97.0,88.0,89.0,96.0,87.0,85.0,85.0,101.0
19338,72.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0
19339,1.0,1.0,2.0,1.0,2.0,4.0,4.0,5.0
19340,1.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0
19341,2.0,1.0,2.0,4.0,4.0,5.0,5.0,4.0
19342,1.0,2.0,4.0,4.0,5.0,5.0,4.0,11.0
19343,2.0,4.0,4.0,5.0,5.0,4.0,11.0,5.0
19344,4.0,4.0,5.0,5.0,4.0,11.0,5.0,7.0
19345,4.0,5.0,5.0,4.0,11.0,5.0,7.0,9.0
19346,5.0,5.0,4.0,11.0,5.0,7.0,9.0,11.0
19347,5.0,4.0,11.0,5.0,7.0,9.0,11.0,15.0
19348,4.0,11.0,5.0,7.0,9.0,11.0,15.0,25.0
19349,11.0,5.0,7.0,9.0,11.0,15.0,25.0,27.0
19350,5.0,7.0,9.0,11.0,15.0,25.0,27.0,29.0
19351,7.0,9.0,11.0,15.0,25.0,27.0,29.0,17.0
