,diff_0,diff_1,diff_2,diff_3,diff_4,target
67490,66.0,80.0,80.0,80.0,91.0,99.0
67491,80.0,80.0,80.0,91.0,99.0,96.0
67492,80.0,80.0,91.0,99.0,96.0,101.0
67493,94.0,80.0,80.0,74.0,69.0,74.0
67494,80.0,80.0,74.0,69.0,74.0,80.0
67495,80.0,74.0,69.0,74.0,80.0,66.0
67496,74.0,69.0,74.0,80.0,66.0,72.0
67497,69.0,74.0,80.0,66.0,72.0,70.0
67498,74.0,80.0,66.0,72.0,70.0,64.0
67499,80.0,66.0,72.0,70.0,64.0,80.0
67500,66.0,72.0,70.0,64.0,80.0,95.0
67501,72.0,70.0,64.0,80.0,95.0,99.0
67502,70.0,64.0,80.0,95.0,99.0,101.0
67503,94.0,89.0,91.0,93.0,95.0,100.0
67504,89.0,91.0,93.0,95.0,100.0,96.0
67505,91.0,93.0,95.0,100.0,96.0,99.0
67506,93.0,95.0,100.0,96.0,99.0,63.0
67507,95.0,100.0,96.0,99.0,63.0,52.0
67508,100.0,96.0,99.0,63.0,52.0,36.0
67509,96.0,99.0,63.0,52.0,36.0,29.0
67510,99.0,63.0,52.0,36.0,29.0,19.0
67511,63.0,52.0,36.0,29.0,19.0,19.0
67512,52.0,36.0,29.0,19.0,19.0,14.0
67513,36.0,29.0,19.0,19.0,14.0,11.0
67514,29.0,19.0,19.0,14.0,11.0,9.0
67515,19.0,19.0,14.0,11.0,9.0,16.0
67516,19.0,14.0,11.0,9.0,16.0,16.0
67517,14.0,11.0,9.0,16.0,16.0,10.0
67518,11.0,9.0,16.0,16.0,10.0,11.0
67519,9.0,16.0,16.0,10.0,11.0,14.0
67520,16.0,16.0,10.0,11.0,14.0,13.0
67521,16.0,10.0,11.0,14.0,13.0,15.0
67522,10.0,11.0,14.0,13.0,15.0,18.0
67523,11.0,14.0,13.0,15.0,18.0,20.0
67524,14.0,13.0,15.0,18.0,20.0,23.0
67525,13.0,15.0,18.0,20.0,23.0,27.0
67526,15.0,18.0,20.0,23.0,27.0,33.0
67527,18.0,20.0,23.0,27.0,33.0,40.0
67528,20.0,23.0,27.0,33.0,40.0,42.0
67529,23.0,27.0,33.0,40.0,42.0,44.0
67530,27.0,33.0,40.0,42.0,44.0,48.0
67531,33.0,40.0,42.0,44.0,48.0,101.0
67532,99.0,86.0,80.0,72.0,70.0,61.0
67533,86.0,80.0,72.0,70.0,61.0,56.0
67534,80.0,72.0,70.0,61.0,56.0,39.0
67535,72.0,70.0,61.0,56.0,39.0,41.0
67536,70.0,61.0,56.0,39.0,41.0,42.0
67537,61.0,56.0,39.0,41.0,42.0,33.0
67538,56.0,39.0,41.0,42.0,33.0,36.0
67539,39.0,41.0,42.0,33.0,36.0,34.0
67540,41.0,42.0,33.0,36.0,34.0,37.0
67541,42.0,33.0,36.0,34.0,37.0,39.0
67542,33.0,36.0,34.0,37.0,39.0,32.0
67543,36.0,34.0,37.0,39.0,32.0,44.0
67544,34.0,37.0,39.0,32.0,44.0,50.0
67545,37.0,39.0,32.0,44.0,50.0,57.0
67546,39.0,32.0,44.0,50.0,57.0,70.0
67547,32.0,44.0,50.0,57.0,70.0,101.0
67548,100.0,83.0,72.0,61.0,52.0,45.0
67549,83.0,72.0,61.0,52.0,45.0,39.0
67550,72.0,61.0,52.0,45.0,39.0,34.0
67551,61.0,52.0,45.0,39.0,34.0,35.0
67552,52.0,45.0,39.0,34.0,35.0,22.0
67553,45.0,39.0,34.0,35.0,22.0,18.0
67554,39.0,34.0,35.0,22.0,18.0,20.0
67555,34.0,35.0,22.0,18.0,20.0,18.0
67556,35.0,22.0,18.0,20.0,18.0,13.0
67557,22.0,18.0,20.0,18.0,13.0,14.0
67558,18.0,20.0,18.0,13.0,14.0,15.0
67559,20.0,18.0,13.0,14.0,15.0,13.0
67560,18.0,13.0,14.0,15.0,13.0,17.0
67561,13.0,14.0,15.0,13.0,17.0,20.0
67562,14.0,15.0,13.0,17.0,20.0,23.0
67563,15.0,13.0,17.0,20.0,23.0,27.0
67564,13.0,17.0,20.0,23.0,27.0,31.0
67565,17.0,20.0,23.0,27.0,31.0,33.0
67566,20.0,23.0,27.0,31.0,33.0,42.0
67567,23.0,27.0,31.0,33.0,42.0,48.0
67568,27.0,31.0,33.0,42.0,48.0,101.0
67569,27.0,23.0,19.0,15.0,9.0,9.0
67570,23.0,19.0,15.0,9.0,9.0,9.0
67571,19.0,15.0,9.0,9.0,9.0,8.0
67572,15.0,9.0,9.0,9.0,8.0,9.0
67573,9.0,9.0,9.0,8.0,9.0,12.0
67574,9.0,9.0,8.0,9.0,12.0,16.0
67575,9.0,8.0,9.0,12.0,16.0,22.0
67576,8.0,9.0,12.0,16.0,22.0,36.0
67577,9.0,12.0,16.0,22.0,36.0,47.0
67578,12.0,16.0,22.0,36.0,47.0,58.0
67579,16.0,22.0,36.0,47.0,58.0,67.0
67580,22.0,36.0,47.0,58.0,67.0,83.0
67581,36.0,47.0,58.0,67.0,83.0,101.0
67582,65.0,59.0,50.0,31.0,25.0,19.0
67583,59.0,50.0,31.0,25.0,19.0,12.0
67584,50.0,31.0,25.0,19.0,12.0,12.0
67585,31.0,25.0,19.0,12.0,12.0,8.0
67586,25.0,19.0,12.0,12.0,8.0,6.0
67587,19.0,12.0,12.0,8.0,6.0,4.0
67588,12.0,12.0,8.0,6.0,4.0,4.0
67589,12.0,8.0,6.0,4.0,4.0,3.0
67590,8.0,6.0,4.0,4.0,3.0,4.0
67591,6.0,4.0,4.0,3.0,4.0,4.0
67592,4.0,4.0,3.0,4.0,4.0,4.0
67593,4.0,3.0,4.0,4.0,4.0,4.0
67594,3.0,4.0,4.0,4.0,4.0,7.0
67595,4.0,4.0,4.0,4.0,7.0,8.0
67596,4.0,4.0,4.0,7.0,8.0,10.0
67597,4.0,4.0,7.0,8.0,10.0,15.0
67598,4.0,7.0,8.0,10.0,15.0,22.0
67599,7.0,8.0,10.0,15.0,22.0,26.0
67600,8.0,10.0,15.0,22.0,26.0,34.0
67601,10.0,15.0,22.0,26.0,34.0,39.0
67602,15.0,22.0,26.0,34.0,39.0,48.0
67603,22.0,26.0,34.0,39.0,48.0,101.0
67604,93.0,94.0,98.0,98.0,99.0,101.0
67605,77.0,65.0,58.0,63.0,61.0,52.0
67606,65.0,58.0,63.0,61.0,52.0,42.0
67607,58.0,63.0,61.0,52.0,42.0,38.0
67608,63.0,61.0,52.0,42.0,38.0,31.0
67609,61.0,52.0,42.0,38.0,31.0,32.0
67610,52.0,42.0,38.0,31.0,32.0,30.0
67611,42.0,38.0,31.0,32.0,30.0,23.0
67612,38.0,31.0,32.0,30.0,23.0,24.0
67613,31.0,32.0,30.0,23.0,24.0,24.0
67614,32.0,30.0,23.0,24.0,24.0,23.0
67615,30.0,23.0,24.0,24.0,23.0,28.0
67616,23.0,24.0,24.0,23.0,28.0,32.0
67617,24.0,24.0,23.0,28.0,32.0,38.0
67618,24.0,23.0,28.0,32.0,38.0,45.0
67619,23.0,28.0,32.0,38.0,45.0,54.0
67620,28.0,32.0,38.0,45.0,54.0,101.0
67621,81.0,64.0,62.0,67.0,70.0,70.0
67622,64.0,62.0,67.0,70.0,70.0,75.0
67623,62.0,67.0,70.0,70.0,75.0,87.0
67624,67.0,70.0,70.0,75.0,87.0,89.0
67625,70.0,70.0,75.0,87.0,89.0,100.0
67626,70.0,75.0,87.0,89.0,100.0,101.0
67627,93.0,87.0,59.0,32.0,21.0,16.0
67628,87.0,59.0,32.0,21.0,16.0,8.0
67629,59.0,32.0,21.0,16.0,8.0,6.0
67630,32.0,21.0,16.0,8.0,6.0,5.0
67631,21.0,16.0,8.0,6.0,5.0,2.0
67632,16.0,8.0,6.0,5.0,2.0,2.0
67633,8.0,6.0,5.0,2.0,2.0,2.0
67634,6.0,5.0,2.0,2.0,2.0,1.0
67635,5.0,2.0,2.0,2.0,1.0,2.0
67636,2.0,2.0,2.0,1.0,2.0,2.0
67637,2.0,2.0,1.0,2.0,2.0,2.0
67638,2.0,1.0,2.0,2.0,2.0,2.0
67639,1.0,2.0,2.0,2.0,2.0,1.0
67640,2.0,2.0,2.0,2.0,1.0,1.0
67641,2.0,2.0,2.0,1.0,1.0,1.0
67642,2.0,2.0,1.0,1.0,1.0,1.0
67643,2.0,1.0,1.0,1.0,1.0,1.0
67644,1.0,1.0,1.0,1.0,1.0,3.0
67645,1.0,1.0,1.0,1.0,3.0,6.0
67646,1.0,1.0,1.0,3.0,6.0,7.0
67647,1.0,1.0,3.0,6.0,7.0,9.0
67648,1.0,3.0,6.0,7.0,9.0,15.0
67649,3.0,6.0,7.0,9.0,15.0,18.0
67650,6.0,7.0,9.0,15.0,18.0,23.0
67651,7.0,9.0,15.0,18.0,23.0,29.0
67652,9.0,15.0,18.0,23.0,29.0,36.0
67653,15.0,18.0,23.0,29.0,36.0,36.0
67654,18.0,23.0,29.0,36.0,36.0,101.0
67655,88.0,69.0,48.0,44.0,31.0,24.0
67656,69.0,48.0,44.0,31.0,24.0,20.0
67657,48.0,44.0,31.0,24.0,20.0,13.0
67658,44.0,31.0,24.0,20.0,13.0,12.0
67659,31.0,24.0,20.0,13.0,12.0,11.0
67660,24.0,20.0,13.0,12.0,11.0,9.0
67661,20.0,13.0,12.0,11.0,9.0,7.0
67662,13.0,12.0,11.0,9.0,7.0,7.0
67663,12.0,11.0,9.0,7.0,7.0,8.0
67664,11.0,9.0,7.0,7.0,8.0,8.0
67665,9.0,7.0,7.0,8.0,8.0,10.0
67666,7.0,7.0,8.0,8.0,10.0,13.0
67667,7.0,8.0,8.0,10.0,13.0,13.0
67668,8.0,8.0,10.0,13.0,13.0,17.0
67669,8.0,10.0,13.0,13.0,17.0,23.0
67670,10.0,13.0,13.0,17.0,23.0,29.0
67671,13.0,13.0,17.0,23.0,29.0,27.0
67672,13.0,17.0,23.0,29.0,27.0,41.0
67673,17.0,23.0,29.0,27.0,41.0,45.0
67674,23.0,29.0,27.0,41.0,45.0,101.0
67675,75.0,66.0,47.0,37.0,29.0,21.0
67676,66.0,47.0,37.0,29.0,21.0,23.0
67677,47.0,37.0,29.0,21.0,23.0,24.0
67678,37.0,29.0,21.0,23.0,24.0,33.0
67679,29.0,21.0,23.0,24.0,33.0,33.0
67680,21.0,23.0,24.0,33.0,33.0,38.0
67681,23.0,24.0,33.0,33.0,38.0,62.0
67682,24.0,33.0,33.0,38.0,62.0,86.0
67683,33.0,33.0,38.0,62.0,86.0,101.0
67684,53.0,30.0,21.0,1.0,1.0,1.0
67685,30.0,21.0,1.0,1.0,1.0,1.0
67686,21.0,1.0,1.0,1.0,1.0,5.0
67687,1.0,1.0,1.0,1.0,5.0,5.0
67688,1.0,1.0,1.0,5.0,5.0,6.0
67689,1.0,1.0,5.0,5.0,6.0,5.0
67690,1.0,5.0,5.0,6.0,5.0,7.0
67691,5.0,5.0,6.0,5.0,7.0,7.0
67692,5.0,6.0,5.0,7.0,7.0,6.0
67693,6.0,5.0,7.0,7.0,6.0,6.0
67694,5.0,7.0,7.0,6.0,6.0,5.0
67695,7.0,7.0,6.0,6.0,5.0,7.0
67696,7.0,6.0,6.0,5.0,7.0,7.0
67697,6.0,6.0,5.0,7.0,7.0,9.0
67698,6.0,5.0,7.0,7.0,9.0,14.0
67699,5.0,7.0,7.0,9.0,14.0,20.0
67700,7.0,7.0,9.0,14.0,20.0,27.0
67701,7.0,9.0,14.0,20.0,27.0,35.0
67702,9.0,14.0,20.0,27.0,35.0,44.0
67703,14.0,20.0,27.0,35.0,44.0,101.0
67704,77.0,57.0,72.0,68.0,66.0,61.0
67705,57.0,72.0,68.0,66.0,61.0,58.0
67706,72.0,68.0,66.0,61.0,58.0,52.0
67707,68.0,66.0,61.0,58.0,52.0,63.0
67708,66.0,61.0,58.0,52.0,63.0,76.0
67709,61.0,58.0,52.0,63.0,76.0,89.0
67710,58.0,52.0,63.0,76.0,89.0,88.0
67711,52.0,63.0,76.0,89.0,88.0,101.0
67712,83.0,68.0,61.0,55.0,53.0,51.0
67713,68.0,61.0,55.0,53.0,51.0,48.0
67714,61.0,55.0,53.0,51.0,48.0,42.0
67715,55.0,53.0,51.0,48.0,42.0,36.0
67716,53.0,51.0,48.0,42.0,36.0,33.0
67717,51.0,48.0,42.0,36.0,33.0,41.0
67718,48.0,42.0,36.0,33.0,41.0,48.0
67719,42.0,36.0,33.0,41.0,48.0,57.0
67720,36.0,33.0,41.0,48.0,57.0,69.0
67721,33.0,41.0,48.0,57.0,69.0,73.0
67722,41.0,48.0,57.0,69.0,73.0,89.0
67723,48.0,57.0,69.0,73.0,89.0,101.0
67724,67.0,58.0,49.0,27.0,25.0,24.0
67725,58.0,49.0,27.0,25.0,24.0,24.0
67726,49.0,27.0,25.0,24.0,24.0,23.0
67727,27.0,25.0,24.0,24.0,23.0,19.0
67728,25.0,24.0,24.0,23.0,19.0,24.0
67729,24.0,24.0,23.0,19.0,24.0,25.0
67730,24.0,23.0,19.0,24.0,25.0,27.0
67731,23.0,19.0,24.0,25.0,27.0,28.0
67732,19.0,24.0,25.0,27.0,28.0,33.0
67733,24.0,25.0,27.0,28.0,33.0,34.0
67734,25.0,27.0,28.0,33.0,34.0,37.0
67735,27.0,28.0,33.0,34.0,37.0,39.0
67736,28.0,33.0,34.0,37.0,39.0,44.0
67737,33.0,34.0,37.0,39.0,44.0,68.0
67738,34.0,37.0,39.0,44.0,68.0,64.0
67739,37.0,39.0,44.0,68.0,64.0,101.0
67740,85.0,83.0,100.0,98.0,97.0,96.0
67741,83.0,100.0,98.0,97.0,96.0,101.0
67742,75.0,53.0,43.0,43.0,34.0,28.0
67743,53.0,43.0,43.0,34.0,28.0,28.0
67744,43.0,43.0,34.0,28.0,28.0,32.0
67745,43.0,34.0,28.0,28.0,32.0,33.0
67746,34.0,28.0,28.0,32.0,33.0,33.0
67747,28.0,28.0,32.0,33.0,33.0,44.0
67748,28.0,32.0,33.0,33.0,44.0,47.0
67749,32.0,33.0,33.0,44.0,47.0,49.0
67750,33.0,33.0,44.0,47.0,49.0,41.0
67751,33.0,44.0,47.0,49.0,41.0,52.0
67752,44.0,47.0,49.0,41.0,52.0,65.0
67753,47.0,49.0,41.0,52.0,65.0,75.0
67754,49.0,41.0,52.0,65.0,75.0,82.0
67755,41.0,52.0,65.0,75.0,82.0,87.0
67756,52.0,65.0,75.0,82.0,87.0,68.0
67757,65.0,75.0,82.0,87.0,68.0,101.0
67758,63.0,53.0,41.0,34.0,34.0,28.0
67759,53.0,41.0,34.0,34.0,28.0,25.0
67760,41.0,34.0,34.0,28.0,25.0,25.0
67761,34.0,34.0,28.0,25.0,25.0,25.0
67762,34.0,28.0,25.0,25.0,25.0,23.0
67763,28.0,25.0,25.0,25.0,23.0,27.0
67764,25.0,25.0,25.0,23.0,27.0,33.0
67765,25.0,25.0,23.0,27.0,33.0,38.0
67766,25.0,23.0,27.0,33.0,38.0,38.0
67767,23.0,27.0,33.0,38.0,38.0,45.0
67768,27.0,33.0,38.0,38.0,45.0,52.0
67769,33.0,38.0,38.0,45.0,52.0,54.0
67770,38.0,38.0,45.0,52.0,54.0,65.0
67771,38.0,45.0,52.0,54.0,65.0,69.0
67772,45.0,52.0,54.0,65.0,69.0,71.0
67773,52.0,54.0,65.0,69.0,71.0,101.0
67774,98.0,88.0,55.0,40.0,27.0,22.0
67775,88.0,55.0,40.0,27.0,22.0,20.0
67776,55.0,40.0,27.0,22.0,20.0,20.0
67777,40.0,27.0,22.0,20.0,20.0,20.0
67778,27.0,22.0,20.0,20.0,20.0,15.0
67779,22.0,20.0,20.0,20.0,15.0,15.0
67780,20.0,20.0,20.0,15.0,15.0,21.0
67781,20.0,20.0,15.0,15.0,21.0,33.0
67782,20.0,15.0,15.0,21.0,33.0,52.0
67783,15.0,15.0,21.0,33.0,52.0,51.0
67784,15.0,21.0,33.0,52.0,51.0,64.0
67785,21.0,33.0,52.0,51.0,64.0,81.0
67786,33.0,52.0,51.0,64.0,81.0,88.0
67787,52.0,51.0,64.0,81.0,88.0,90.0
67788,51.0,64.0,81.0,88.0,90.0,89.0
67789,64.0,81.0,88.0,90.0,89.0,101.0
67790,43.0,74.0,86.0,80.0,61.0,55.0
67791,74.0,86.0,80.0,61.0,55.0,48.0
67792,86.0,80.0,61.0,55.0,48.0,38.0
67793,80.0,61.0,55.0,48.0,38.0,45.0
67794,61.0,55.0,48.0,38.0,45.0,50.0
67795,55.0,48.0,38.0,45.0,50.0,44.0
67796,48.0,38.0,45.0,50.0,44.0,49.0
67797,38.0,45.0,50.0,44.0,49.0,55.0
67798,45.0,50.0,44.0,49.0,55.0,62.0
67799,50.0,44.0,49.0,55.0,62.0,52.0
67800,44.0,49.0,55.0,62.0,52.0,39.0
67801,49.0,55.0,62.0,52.0,39.0,39.0
67802,55.0,62.0,52.0,39.0,39.0,38.0
67803,62.0,52.0,39.0,39.0,38.0,38.0
67804,52.0,39.0,39.0,38.0,38.0,37.0
67805,39.0,39.0,38.0,38.0,37.0,41.0
67806,39.0,38.0,38.0,37.0,41.0,50.0
67807,38.0,38.0,37.0,41.0,50.0,101.0
67808,88.0,78.0,78.0,63.0,47.0,35.0
67809,78.0,78.0,63.0,47.0,35.0,30.0
67810,78.0,63.0,47.0,35.0,30.0,29.0
67811,63.0,47.0,35.0,30.0,29.0,25.0
67812,47.0,35.0,30.0,29.0,25.0,21.0
67813,35.0,30.0,29.0,25.0,21.0,18.0
67814,30.0,29.0,25.0,21.0,18.0,18.0
67815,29.0,25.0,21.0,18.0,18.0,16.0
67816,25.0,21.0,18.0,18.0,16.0,17.0
67817,21.0,18.0,18.0,16.0,17.0,18.0
67818,18.0,18.0,16.0,17.0,18.0,20.0
67819,18.0,16.0,17.0,18.0,20.0,29.0
67820,16.0,17.0,18.0,20.0,29.0,34.0
67821,17.0,18.0,20.0,29.0,34.0,40.0
67822,18.0,20.0,29.0,34.0,40.0,49.0
67823,20.0,29.0,34.0,40.0,49.0,101.0
67824,91.0,72.0,63.0,52.0,44.0,41.0
67825,72.0,63.0,52.0,44.0,41.0,1.0
67826,63.0,52.0,44.0,41.0,1.0,1.0
67827,52.0,44.0,41.0,1.0,1.0,1.0
67828,44.0,41.0,1.0,1.0,1.0,1.0
67829,41.0,1.0,1.0,1.0,1.0,1.0
67830,1.0,1.0,1.0,1.0,1.0,1.0
67831,1.0,1.0,1.0,1.0,1.0,1.0
67832,1.0,1.0,1.0,1.0,1.0,2.0
67833,1.0,1.0,1.0,1.0,2.0,3.0
67834,1.0,1.0,1.0,2.0,3.0,4.0
67835,1.0,1.0,2.0,3.0,4.0,5.0
67836,1.0,2.0,3.0,4.0,5.0,5.0
67837,2.0,3.0,4.0,5.0,5.0,8.0
67838,3.0,4.0,5.0,5.0,8.0,10.0
67839,4.0,5.0,5.0,8.0,10.0,13.0
67840,5.0,5.0,8.0,10.0,13.0,17.0
67841,5.0,8.0,10.0,13.0,17.0,17.0
67842,8.0,10.0,13.0,17.0,17.0,21.0
67843,10.0,13.0,17.0,17.0,21.0,23.0
67844,13.0,17.0,17.0,21.0,23.0,26.0
67845,17.0,17.0,21.0,23.0,26.0,30.0
67846,17.0,21.0,23.0,26.0,30.0,32.0
67847,21.0,23.0,26.0,30.0,32.0,35.0
67848,23.0,26.0,30.0,32.0,35.0,41.0
67849,26.0,30.0,32.0,35.0,41.0,46.0
67850,30.0,32.0,35.0,41.0,46.0,50.0
67851,32.0,35.0,41.0,46.0,50.0,44.0
67852,35.0,41.0,46.0,50.0,44.0,101.0
67853,88.0,87.0,76.0,66.0,67.0,66.0
67854,87.0,76.0,66.0,67.0,66.0,67.0
67855,76.0,66.0,67.0,66.0,67.0,68.0
67856,66.0,67.0,66.0,67.0,68.0,68.0
67857,67.0,66.0,67.0,68.0,68.0,76.0
67858,66.0,67.0,68.0,68.0,76.0,74.0
67859,67.0,68.0,68.0,76.0,74.0,101.0
67860,22.0,9.0,5.0,3.0,3.0,2.0
67861,9.0,5.0,3.0,3.0,2.0,1.0
67862,5.0,3.0,3.0,2.0,1.0,1.0
67863,3.0,3.0,2.0,1.0,1.0,1.0
67864,3.0,2.0,1.0,1.0,1.0,1.0
67865,2.0,1.0,1.0,1.0,1.0,1.0
67866,1.0,1.0,1.0,1.0,1.0,1.0
67867,1.0,1.0,1.0,1.0,1.0,1.0
67868,1.0,1.0,1.0,1.0,1.0,1.0
67869,1.0,1.0,1.0,1.0,1.0,1.0
67870,1.0,1.0,1.0,1.0,1.0,1.0
67871,1.0,1.0,1.0,1.0,1.0,1.0
67872,1.0,1.0,1.0,1.0,1.0,2.0
67873,1.0,1.0,1.0,1.0,2.0,2.0
67874,1.0,1.0,1.0,2.0,2.0,3.0
67875,1.0,1.0,2.0,2.0,3.0,3.0
67876,1.0,2.0,2.0,3.0,3.0,4.0
67877,2.0,2.0,3.0,3.0,4.0,5.0
67878,2.0,3.0,3.0,4.0,5.0,7.0
67879,3.0,3.0,4.0,5.0,7.0,9.0
67880,3.0,4.0,5.0,7.0,9.0,9.0
67881,4.0,5.0,7.0,9.0,9.0,12.0
67882,5.0,7.0,9.0,9.0,12.0,14.0
67883,7.0,9.0,9.0,12.0,14.0,20.0
67884,9.0,9.0,12.0,14.0,20.0,20.0
67885,9.0,12.0,14.0,20.0,20.0,27.0
67886,12.0,14.0,20.0,20.0,27.0,23.0
67887,14.0,20.0,20.0,27.0,23.0,24.0
67888,20.0,20.0,27.0,23.0,24.0,26.0
67889,20.0,27.0,23.0,24.0,26.0,30.0
67890,27.0,23.0,24.0,26.0,30.0,36.0
67891,23.0,24.0,26.0,30.0,36.0,38.0
67892,24.0,26.0,30.0,36.0,38.0,47.0
67893,26.0,30.0,36.0,38.0,47.0,42.0
67894,30.0,36.0,38.0,47.0,42.0,41.0
67895,36.0,38.0,47.0,42.0,41.0,49.0
67896,38.0,47.0,42.0,41.0,49.0,47.0
67897,47.0,42.0,41.0,49.0,47.0,101.0
67898,98.0,93.0,92.0,81.0,68.0,60.0
67899,93.0,92.0,81.0,68.0,60.0,57.0
67900,92.0,81.0,68.0,60.0,57.0,50.0
67901,81.0,68.0,60.0,57.0,50.0,47.0
67902,68.0,60.0,57.0,50.0,47.0,41.0
67903,60.0,57.0,50.0,47.0,41.0,48.0
67904,57.0,50.0,47.0,41.0,48.0,51.0
67905,50.0,47.0,41.0,48.0,51.0,65.0
67906,47.0,41.0,48.0,51.0,65.0,71.0
67907,41.0,48.0,51.0,65.0,71.0,75.0
67908,48.0,51.0,65.0,71.0,75.0,85.0
67909,51.0,65.0,71.0,75.0,85.0,99.0
67910,65.0,71.0,75.0,85.0,99.0,101.0
67911,84.0,76.0,72.0,84.0,74.0,59.0
67912,76.0,72.0,84.0,74.0,59.0,47.0
67913,72.0,84.0,74.0,59.0,47.0,42.0
67914,84.0,74.0,59.0,47.0,42.0,39.0
67915,74.0,59.0,47.0,42.0,39.0,36.0
67916,59.0,47.0,42.0,39.0,36.0,36.0
67917,47.0,42.0,39.0,36.0,36.0,42.0
67918,42.0,39.0,36.0,36.0,42.0,52.0
67919,39.0,36.0,36.0,42.0,52.0,56.0
67920,36.0,36.0,42.0,52.0,56.0,58.0
67921,36.0,42.0,52.0,56.0,58.0,69.0
67922,42.0,52.0,56.0,58.0,69.0,76.0
67923,52.0,56.0,58.0,69.0,76.0,90.0
67924,56.0,58.0,69.0,76.0,90.0,91.0
67925,58.0,69.0,76.0,90.0,91.0,87.0
67926,69.0,76.0,90.0,91.0,87.0,101.0
67927,87.0,74.0,54.0,43.0,32.0,25.0
67928,74.0,54.0,43.0,32.0,25.0,17.0
67929,54.0,43.0,32.0,25.0,17.0,12.0
67930,43.0,32.0,25.0,17.0,12.0,8.0
67931,32.0,25.0,17.0,12.0,8.0,7.0
67932,25.0,17.0,12.0,8.0,7.0,6.0
67933,17.0,12.0,8.0,7.0,6.0,3.0
67934,12.0,8.0,7.0,6.0,3.0,2.0
67935,8.0,7.0,6.0,3.0,2.0,2.0
67936,7.0,6.0,3.0,2.0,2.0,1.0
67937,6.0,3.0,2.0,2.0,1.0,3.0
67938,3.0,2.0,2.0,1.0,3.0,7.0
67939,2.0,2.0,1.0,3.0,7.0,13.0
67940,2.0,1.0,3.0,7.0,13.0,24.0
67941,1.0,3.0,7.0,13.0,24.0,38.0
67942,3.0,7.0,13.0,24.0,38.0,51.0
67943,7.0,13.0,24.0,38.0,51.0,81.0
67944,13.0,24.0,38.0,51.0,81.0,94.0
67945,24.0,38.0,51.0,81.0,94.0,101.0
67946,61.0,54.0,57.0,48.0,36.0,34.0
67947,54.0,57.0,48.0,36.0,34.0,39.0
67948,57.0,48.0,36.0,34.0,39.0,35.0
67949,48.0,36.0,34.0,39.0,35.0,35.0
67950,36.0,34.0,39.0,35.0,35.0,36.0
67951,34.0,39.0,35.0,35.0,36.0,39.0
67952,39.0,35.0,35.0,36.0,39.0,37.0
67953,35.0,35.0,36.0,39.0,37.0,40.0
67954,35.0,36.0,39.0,37.0,40.0,49.0
67955,36.0,39.0,37.0,40.0,49.0,55.0
67956,39.0,37.0,40.0,49.0,55.0,68.0
67957,37.0,40.0,49.0,55.0,68.0,62.0
67958,40.0,49.0,55.0,68.0,62.0,70.0
67959,49.0,55.0,68.0,62.0,70.0,84.0
67960,55.0,68.0,62.0,70.0,84.0,101.0
67961,69.0,66.0,59.0,54.0,44.0,42.0
67962,66.0,59.0,54.0,44.0,42.0,36.0
67963,59.0,54.0,44.0,42.0,36.0,32.0
67964,54.0,44.0,42.0,36.0,32.0,30.0
67965,44.0,42.0,36.0,32.0,30.0,27.0
67966,42.0,36.0,32.0,30.0,27.0,26.0
67967,36.0,32.0,30.0,27.0,26.0,44.0
67968,32.0,30.0,27.0,26.0,44.0,56.0
67969,30.0,27.0,26.0,44.0,56.0,65.0
67970,27.0,26.0,44.0,56.0,65.0,79.0
67971,26.0,44.0,56.0,65.0,79.0,85.0
67972,44.0,56.0,65.0,79.0,85.0,85.0
67973,56.0,65.0,79.0,85.0,85.0,82.0
67974,65.0,79.0,85.0,85.0,82.0,88.0
67975,79.0,85.0,85.0,82.0,88.0,94.0
67976,85.0,85.0,82.0,88.0,94.0,101.0
67977,45.0,30.0,25.0,22.0,19.0,22.0
67978,30.0,25.0,22.0,19.0,22.0,28.0
67979,25.0,22.0,19.0,22.0,28.0,31.0
67980,22.0,19.0,22.0,28.0,31.0,30.0
67981,19.0,22.0,28.0,31.0,30.0,40.0
67982,22.0,28.0,31.0,30.0,40.0,39.0
67983,28.0,31.0,30.0,40.0,39.0,40.0
67984,31.0,30.0,40.0,39.0,40.0,40.0
67985,30.0,40.0,39.0,40.0,40.0,41.0
67986,40.0,39.0,40.0,40.0,41.0,49.0
67987,39.0,40.0,40.0,41.0,49.0,47.0
67988,40.0,40.0,41.0,49.0,47.0,47.0
67989,40.0,41.0,49.0,47.0,47.0,76.0
67990,41.0,49.0,47.0,47.0,76.0,80.0
67991,49.0,47.0,47.0,76.0,80.0,82.0
67992,47.0,47.0,76.0,80.0,82.0,74.0
67993,47.0,76.0,80.0,82.0,74.0,75.0
67994,76.0,80.0,82.0,74.0,75.0,76.0
67995,80.0,82.0,74.0,75.0,76.0,85.0
67996,82.0,74.0,75.0,76.0,85.0,89.0
67997,74.0,75.0,76.0,85.0,89.0,101.0
67998,78.0,56.0,37.0,30.0,24.0,19.0
67999,56.0,37.0,30.0,24.0,19.0,19.0
68000,37.0,30.0,24.0,19.0,19.0,15.0
68001,30.0,24.0,19.0,19.0,15.0,13.0
68002,24.0,19.0,19.0,15.0,13.0,15.0
68003,19.0,19.0,15.0,13.0,15.0,17.0
68004,19.0,15.0,13.0,15.0,17.0,25.0
68005,15.0,13.0,15.0,17.0,25.0,36.0
68006,13.0,15.0,17.0,25.0,36.0,44.0
