,diff_0,diff_1,target
23811,66.0,61.0,61.0
23812,61.0,61.0,60.0
23813,61.0,60.0,58.0
23814,60.0,58.0,52.0
23815,58.0,52.0,44.0
23816,52.0,44.0,39.0
23817,44.0,39.0,49.0
23818,39.0,49.0,67.0
23819,49.0,67.0,80.0
23820,67.0,80.0,77.0
23821,80.0,77.0,85.0
23822,77.0,85.0,97.0
23823,85.0,97.0,101.0
23824,100.0,99.0,85.0
23825,99.0,85.0,84.0
23826,85.0,84.0,85.0
23827,84.0,85.0,80.0
23828,85.0,80.0,72.0
23829,80.0,72.0,69.0
23830,72.0,69.0,65.0
23831,69.0,65.0,65.0
23832,65.0,65.0,66.0
23833,65.0,66.0,61.0
23834,66.0,61.0,67.0
23835,61.0,67.0,67.0
23836,67.0,67.0,65.0
23837,67.0,65.0,57.0
23838,65.0,57.0,58.0
23839,57.0,58.0,62.0
23840,58.0,62.0,60.0
23841,62.0,60.0,67.0
23842,60.0,67.0,101.0
23843,98.0,48.0,22.0
23844,48.0,22.0,15.0
23845,22.0,15.0,14.0
23846,15.0,14.0,11.0
23847,14.0,11.0,10.0
23848,11.0,10.0,8.0
23849,10.0,8.0,5.0
23850,8.0,5.0,5.0
23851,5.0,5.0,5.0
23852,5.0,5.0,5.0
23853,5.0,5.0,4.0
23854,5.0,4.0,3.0
23855,4.0,3.0,3.0
23856,3.0,3.0,4.0
23857,3.0,4.0,5.0
23858,4.0,5.0,6.0
23859,5.0,6.0,5.0
23860,6.0,5.0,7.0
23861,5.0,7.0,9.0
23862,7.0,9.0,12.0
23863,9.0,12.0,16.0
23864,12.0,16.0,14.0
23865,16.0,14.0,13.0
23866,14.0,13.0,14.0
23867,13.0,14.0,16.0
23868,14.0,16.0,19.0
23869,16.0,19.0,23.0
23870,19.0,23.0,26.0
23871,23.0,26.0,20.0
23872,26.0,20.0,21.0
23873,20.0,21.0,33.0
23874,21.0,33.0,34.0
23875,33.0,34.0,28.0
23876,34.0,28.0,25.0
23877,28.0,25.0,34.0
23878,25.0,34.0,43.0
23879,34.0,43.0,49.0
23880,43.0,49.0,101.0
23881,88.0,80.0,77.0
23882,80.0,77.0,77.0
23883,77.0,77.0,75.0
23884,77.0,75.0,73.0
23885,75.0,73.0,82.0
23886,73.0,82.0,82.0
23887,82.0,82.0,93.0
23888,82.0,93.0,101.0
23889,44.0,51.0,48.0
23890,51.0,48.0,39.0
23891,48.0,39.0,38.0
23892,39.0,38.0,38.0
23893,38.0,38.0,32.0
23894,38.0,32.0,29.0
23895,32.0,29.0,25.0
23896,29.0,25.0,24.0
23897,25.0,24.0,25.0
23898,24.0,25.0,34.0
23899,25.0,34.0,29.0
23900,34.0,29.0,36.0
23901,29.0,36.0,47.0
23902,36.0,47.0,53.0
23903,47.0,53.0,61.0
23904,53.0,61.0,66.0
23905,61.0,66.0,69.0
23906,66.0,69.0,75.0
23907,69.0,75.0,101.0
23908,94.0,87.0,76.0
23909,87.0,76.0,71.0
23910,76.0,71.0,63.0
23911,71.0,63.0,58.0
23912,63.0,58.0,57.0
23913,58.0,57.0,56.0
23914,57.0,56.0,42.0
23915,56.0,42.0,43.0
23916,42.0,43.0,36.0
23917,43.0,36.0,44.0
23918,36.0,44.0,39.0
23919,44.0,39.0,41.0
23920,39.0,41.0,44.0
23921,41.0,44.0,43.0
23922,44.0,43.0,49.0
23923,43.0,49.0,40.0
23924,49.0,40.0,40.0
23925,40.0,40.0,43.0
23926,40.0,43.0,45.0
23927,43.0,45.0,45.0
23928,45.0,45.0,49.0
23929,45.0,49.0,101.0
23930,17.0,31.0,67.0
23931,31.0,67.0,16.0
23932,67.0,16.0,31.0
23933,16.0,31.0,59.0
23934,31.0,59.0,81.0
23935,59.0,81.0,88.0
23936,81.0,88.0,85.0
23937,88.0,85.0,96.0
23938,85.0,96.0,96.0
23939,96.0,96.0,64.0
23940,96.0,64.0,77.0
23941,64.0,77.0,74.0
23942,77.0,74.0,101.0
23943,98.0,95.0,101.0
23944,96.0,96.0,97.0
23945,96.0,97.0,89.0
23946,97.0,89.0,91.0
23947,89.0,91.0,81.0
23948,91.0,81.0,82.0
23949,81.0,82.0,75.0
23950,82.0,75.0,72.0
23951,75.0,72.0,73.0
23952,72.0,73.0,64.0
23953,73.0,64.0,58.0
23954,64.0,58.0,60.0
23955,58.0,60.0,60.0
23956,60.0,60.0,58.0
23957,60.0,58.0,57.0
23958,58.0,57.0,53.0
23959,57.0,53.0,42.0
23960,53.0,42.0,33.0
23961,42.0,33.0,29.0
23962,33.0,29.0,17.0
23963,29.0,17.0,19.0
23964,17.0,19.0,18.0
23965,19.0,18.0,15.0
23966,18.0,15.0,14.0
23967,15.0,14.0,17.0
23968,14.0,17.0,16.0
23969,17.0,16.0,20.0
23970,16.0,20.0,20.0
23971,20.0,20.0,21.0
23972,20.0,21.0,23.0
23973,21.0,23.0,32.0
23974,23.0,32.0,34.0
23975,32.0,34.0,39.0
23976,34.0,39.0,45.0
23977,39.0,45.0,101.0
23978,94.0,88.0,80.0
23979,88.0,80.0,77.0
23980,80.0,77.0,74.0
23981,77.0,74.0,65.0
23982,74.0,65.0,59.0
23983,65.0,59.0,55.0
23984,59.0,55.0,47.0
23985,55.0,47.0,52.0
23986,47.0,52.0,61.0
23987,52.0,61.0,57.0
23988,61.0,57.0,55.0
23989,57.0,55.0,54.0
23990,55.0,54.0,62.0
23991,54.0,62.0,87.0
23992,62.0,87.0,96.0
23993,87.0,96.0,101.0
23994,12.0,17.0,24.0
23995,17.0,24.0,22.0
23996,24.0,22.0,30.0
23997,22.0,30.0,35.0
23998,30.0,35.0,39.0
23999,35.0,39.0,48.0
24000,39.0,48.0,50.0
24001,48.0,50.0,101.0
24002,71.0,99.0,101.0
24003,97.0,82.0,58.0
24004,82.0,58.0,44.0
24005,58.0,44.0,33.0
24006,44.0,33.0,26.0
24007,33.0,26.0,40.0
24008,26.0,40.0,24.0
24009,40.0,24.0,20.0
24010,24.0,20.0,17.0
24011,20.0,17.0,14.0
24012,17.0,14.0,10.0
24013,14.0,10.0,14.0
24014,10.0,14.0,17.0
24015,14.0,17.0,17.0
24016,17.0,17.0,16.0
24017,17.0,16.0,16.0
24018,16.0,16.0,17.0
24019,16.0,17.0,16.0
24020,17.0,16.0,18.0
24021,16.0,18.0,21.0
24022,18.0,21.0,27.0
24023,21.0,27.0,29.0
24024,27.0,29.0,40.0
24025,29.0,40.0,41.0
24026,40.0,41.0,49.0
24027,41.0,49.0,101.0
24028,100.0,95.0,101.0
24029,97.0,97.0,92.0
24030,97.0,92.0,81.0
24031,92.0,81.0,72.0
24032,81.0,72.0,71.0
24033,72.0,71.0,61.0
24034,71.0,61.0,55.0
24035,61.0,55.0,32.0
24036,55.0,32.0,25.0
24037,32.0,25.0,20.0
24038,25.0,20.0,19.0
24039,20.0,19.0,20.0
24040,19.0,20.0,17.0
24041,20.0,17.0,19.0
24042,17.0,19.0,21.0
24043,19.0,21.0,20.0
24044,21.0,20.0,20.0
24045,20.0,20.0,20.0
24046,20.0,20.0,21.0
24047,20.0,21.0,23.0
24048,21.0,23.0,25.0
24049,23.0,25.0,25.0
24050,25.0,25.0,27.0
24051,25.0,27.0,42.0
24052,27.0,42.0,43.0
24053,42.0,43.0,48.0
24054,43.0,48.0,101.0
24055,92.0,84.0,80.0
24056,84.0,80.0,74.0
24057,80.0,74.0,63.0
24058,90.0,62.0,64.0
24059,62.0,64.0,73.0
24060,64.0,73.0,61.0
24061,73.0,61.0,86.0
24062,61.0,86.0,101.0
24063,36.0,90.0,101.0
24064,54.0,62.0,57.0
24065,62.0,57.0,59.0
24066,57.0,59.0,56.0
24067,59.0,56.0,53.0
24068,56.0,53.0,37.0
24069,53.0,37.0,43.0
24070,37.0,43.0,41.0
24071,43.0,41.0,38.0
24072,41.0,38.0,36.0
24073,38.0,36.0,47.0
24074,36.0,47.0,61.0
24075,47.0,61.0,74.0
24076,61.0,74.0,60.0
24077,74.0,60.0,74.0
24078,60.0,74.0,91.0
24079,74.0,91.0,101.0
24080,98.0,97.0,101.0
24081,92.0,83.0,77.0
24082,83.0,77.0,71.0
24083,77.0,71.0,68.0
24084,71.0,68.0,60.0
24085,68.0,60.0,60.0
24086,60.0,60.0,53.0
24087,60.0,53.0,50.0
24088,53.0,50.0,47.0
24089,50.0,47.0,47.0
24090,47.0,47.0,40.0
24091,47.0,40.0,31.0
24092,40.0,31.0,30.0
24093,31.0,30.0,32.0
24094,30.0,32.0,28.0
24095,32.0,28.0,30.0
24096,28.0,30.0,31.0
24097,30.0,31.0,23.0
24098,31.0,23.0,29.0
24099,23.0,29.0,40.0
24100,29.0,40.0,42.0
24101,40.0,42.0,50.0
24102,42.0,50.0,101.0
24103,12.0,31.0,42.0
24104,31.0,42.0,40.0
24105,42.0,40.0,38.0
24106,40.0,38.0,33.0
24107,38.0,33.0,31.0
24108,33.0,31.0,33.0
24109,31.0,33.0,32.0
24110,33.0,32.0,33.0
24111,32.0,33.0,35.0
24112,33.0,35.0,39.0
24113,35.0,39.0,44.0
24114,39.0,44.0,63.0
24115,44.0,63.0,58.0
24116,63.0,58.0,58.0
24117,58.0,58.0,66.0
24118,58.0,66.0,76.0
24119,66.0,76.0,84.0
24120,76.0,84.0,85.0
24121,84.0,85.0,101.0
24122,99.0,87.0,85.0
24123,87.0,85.0,89.0
24124,85.0,89.0,87.0
24125,89.0,87.0,95.0
24126,87.0,95.0,86.0
24127,95.0,86.0,85.0
24128,86.0,85.0,89.0
24129,85.0,89.0,90.0
24130,89.0,90.0,90.0
24131,90.0,90.0,93.0
24132,90.0,93.0,99.0
24133,93.0,99.0,93.0
24134,99.0,93.0,91.0
24135,93.0,91.0,86.0
24136,91.0,86.0,92.0
24137,86.0,92.0,101.0
24138,94.0,91.0,93.0
24139,91.0,93.0,84.0
24140,93.0,84.0,86.0
24141,84.0,86.0,101.0
24142,47.0,39.0,52.0
24143,39.0,52.0,33.0
24144,52.0,33.0,38.0
24145,33.0,38.0,43.0
24146,38.0,43.0,44.0
24147,43.0,44.0,29.0
24148,44.0,29.0,44.0
24149,29.0,44.0,62.0
24150,44.0,62.0,64.0
24151,62.0,64.0,59.0
24152,64.0,59.0,62.0
24153,59.0,62.0,101.0
24154,9.0,25.0,49.0
24155,25.0,49.0,61.0
24156,49.0,61.0,58.0
24157,61.0,58.0,49.0
24158,58.0,49.0,49.0
24159,49.0,49.0,46.0
24160,49.0,46.0,39.0
24161,46.0,39.0,30.0
24162,39.0,30.0,26.0
24163,30.0,26.0,23.0
24164,26.0,23.0,22.0
24165,23.0,22.0,21.0
24166,22.0,21.0,15.0
24167,21.0,15.0,11.0
24168,15.0,11.0,7.0
24169,11.0,7.0,8.0
24170,7.0,8.0,9.0
24171,8.0,9.0,11.0
24172,9.0,11.0,11.0
24173,11.0,11.0,11.0
24174,11.0,11.0,13.0
24175,11.0,13.0,14.0
24176,13.0,14.0,14.0
24177,14.0,14.0,14.0
24178,14.0,14.0,17.0
24179,14.0,17.0,21.0
24180,17.0,21.0,24.0
24181,21.0,24.0,25.0
24182,24.0,25.0,32.0
24183,25.0,32.0,31.0
24184,32.0,31.0,43.0
24185,31.0,43.0,48.0
24186,43.0,48.0,101.0
24187,92.0,52.0,27.0
24188,52.0,27.0,20.0
24189,27.0,20.0,16.0
24190,20.0,16.0,10.0
24191,16.0,10.0,8.0
24192,10.0,8.0,8.0
24193,8.0,8.0,11.0
24194,8.0,11.0,12.0
24195,11.0,12.0,13.0
24196,12.0,13.0,16.0
24197,13.0,16.0,18.0
24198,16.0,18.0,22.0
24199,18.0,22.0,32.0
24200,22.0,32.0,42.0
24201,32.0,42.0,53.0
24202,42.0,53.0,55.0
24203,53.0,55.0,57.0
24204,55.0,57.0,101.0
24205,98.0,92.0,86.0
24206,92.0,86.0,83.0
24207,86.0,83.0,82.0
24208,83.0,82.0,86.0
24209,82.0,86.0,83.0
24210,86.0,83.0,85.0
24211,83.0,85.0,101.0
24212,63.0,76.0,83.0
24213,76.0,83.0,87.0
24214,83.0,87.0,83.0
24215,87.0,83.0,84.0
24216,83.0,84.0,71.0
24217,84.0,71.0,70.0
24218,71.0,70.0,67.0
24219,70.0,67.0,71.0
24220,67.0,71.0,72.0
24221,71.0,72.0,68.0
24222,72.0,68.0,64.0
24223,68.0,64.0,60.0
24224,64.0,60.0,58.0
24225,60.0,58.0,62.0
24226,58.0,62.0,66.0
24227,62.0,66.0,74.0
24228,66.0,74.0,76.0
24229,74.0,76.0,76.0
24230,76.0,76.0,101.0
24231,94.0,86.0,79.0
24232,86.0,79.0,67.0
24233,79.0,67.0,64.0
24234,67.0,64.0,60.0
24235,64.0,60.0,57.0
24236,60.0,57.0,59.0
24237,57.0,59.0,57.0
24238,59.0,57.0,59.0
24239,57.0,59.0,66.0
24240,59.0,66.0,80.0
24241,66.0,80.0,99.0
24242,80.0,99.0,101.0
24243,96.0,87.0,84.0
24244,87.0,84.0,75.0
24245,84.0,75.0,69.0
24246,75.0,69.0,70.0
24247,69.0,70.0,64.0
24248,70.0,64.0,62.0
24249,64.0,62.0,49.0
24250,62.0,49.0,33.0
24251,49.0,33.0,9.0
24252,33.0,9.0,10.0
24253,9.0,10.0,8.0
24254,10.0,8.0,6.0
24255,8.0,6.0,3.0
24256,6.0,3.0,3.0
24257,3.0,3.0,2.0
24258,3.0,2.0,2.0
24259,2.0,2.0,2.0
24260,2.0,2.0,3.0
24261,2.0,3.0,3.0
24262,3.0,3.0,3.0
24263,3.0,3.0,4.0
24264,3.0,4.0,3.0
24265,4.0,3.0,3.0
24266,3.0,3.0,3.0
24267,3.0,3.0,3.0
24268,3.0,3.0,5.0
24269,3.0,5.0,6.0
24270,5.0,6.0,8.0
24271,6.0,8.0,11.0
24272,8.0,11.0,12.0
24273,11.0,12.0,14.0
24274,12.0,14.0,21.0
24275,14.0,21.0,23.0
24276,21.0,23.0,26.0
24277,23.0,26.0,31.0
24278,26.0,31.0,35.0
24279,31.0,35.0,38.0
24280,35.0,38.0,39.0
24281,38.0,39.0,48.0
24282,39.0,48.0,101.0
24283,96.0,89.0,88.0
24284,89.0,88.0,75.0
24285,88.0,75.0,71.0
24286,75.0,71.0,60.0
24287,71.0,60.0,55.0
24288,60.0,55.0,52.0
24289,55.0,52.0,52.0
24290,52.0,52.0,49.0
24291,52.0,49.0,45.0
24292,49.0,45.0,44.0
24293,45.0,44.0,43.0
24294,44.0,43.0,41.0
24295,43.0,41.0,44.0
24296,41.0,44.0,42.0
24297,44.0,42.0,44.0
24298,42.0,44.0,60.0
24299,44.0,60.0,71.0
24300,60.0,71.0,79.0
24301,71.0,79.0,101.0
24302,93.0,75.0,71.0
24303,75.0,71.0,53.0
24304,71.0,53.0,49.0
24305,53.0,49.0,42.0
24306,49.0,42.0,36.0
24307,42.0,36.0,39.0
24308,36.0,39.0,32.0
24309,39.0,32.0,31.0
24310,32.0,31.0,27.0
24311,31.0,27.0,21.0
24312,27.0,21.0,20.0
24313,21.0,20.0,23.0
24314,20.0,23.0,22.0
24315,23.0,22.0,21.0
24316,22.0,21.0,23.0
24317,21.0,23.0,27.0
24318,23.0,27.0,30.0
24319,27.0,30.0,33.0
24320,30.0,33.0,41.0
24321,33.0,41.0,37.0
24322,41.0,37.0,35.0
24323,37.0,35.0,33.0
24324,35.0,33.0,32.0
24325,33.0,32.0,35.0
24326,32.0,35.0,37.0
24327,35.0,37.0,37.0
24328,37.0,37.0,38.0
24329,37.0,38.0,38.0
24330,38.0,38.0,37.0
24331,38.0,37.0,45.0
24332,37.0,45.0,101.0
24333,89.0,85.0,49.0
24334,85.0,49.0,29.0
24335,49.0,29.0,15.0
24336,29.0,15.0,6.0
24337,15.0,6.0,4.0
24338,6.0,4.0,3.0
24339,4.0,3.0,3.0
24340,3.0,3.0,3.0
24341,3.0,3.0,3.0
24342,3.0,3.0,4.0
24343,3.0,4.0,4.0
24344,4.0,4.0,4.0
24345,4.0,4.0,4.0
24346,4.0,4.0,4.0
24347,4.0,4.0,4.0
24348,4.0,4.0,3.0
24349,4.0,3.0,4.0
24350,3.0,4.0,6.0
24351,4.0,6.0,7.0
24352,6.0,7.0,7.0
24353,7.0,7.0,7.0
24354,7.0,7.0,13.0
24355,7.0,13.0,14.0
24356,13.0,14.0,15.0
24357,14.0,15.0,18.0
24358,15.0,18.0,21.0
24359,18.0,21.0,24.0
24360,21.0,24.0,30.0
24361,24.0,30.0,33.0
24362,30.0,33.0,42.0
24363,33.0,42.0,42.0
24364,42.0,42.0,101.0
24365,31.0,77.0,101.0
24366,100.0,94.0,77.0
24367,94.0,77.0,65.0
24368,77.0,65.0,59.0
24369,65.0,59.0,62.0
24370,59.0,62.0,54.0
24371,62.0,54.0,46.0
24372,54.0,46.0,36.0
24373,46.0,36.0,32.0
24374,36.0,32.0,37.0
24375,32.0,37.0,41.0
24376,37.0,41.0,49.0
24377,41.0,49.0,55.0
24378,49.0,55.0,54.0
24379,55.0,54.0,56.0
24380,54.0,56.0,67.0
24381,56.0,67.0,70.0
24382,67.0,70.0,101.0
24383,95.0,83.0,70.0
24384,83.0,70.0,65.0
24385,70.0,65.0,56.0
24386,65.0,56.0,53.0
24387,56.0,53.0,46.0
24388,53.0,46.0,39.0
24389,46.0,39.0,37.0
24390,39.0,37.0,28.0
24391,37.0,28.0,24.0
24392,28.0,24.0,18.0
24393,24.0,18.0,16.0
24394,18.0,16.0,16.0
24395,16.0,16.0,15.0
24396,16.0,15.0,13.0
24397,15.0,13.0,13.0
24398,13.0,13.0,12.0
24399,13.0,12.0,12.0
24400,12.0,12.0,14.0
24401,12.0,14.0,16.0
24402,14.0,16.0,21.0
24403,16.0,21.0,22.0
24404,21.0,22.0,23.0
24405,22.0,23.0,26.0
24406,23.0,26.0,34.0
24407,26.0,34.0,35.0
24408,34.0,35.0,39.0
24409,35.0,39.0,44.0
24410,39.0,44.0,49.0
24411,44.0,49.0,101.0
24412,90.0,88.0,69.0
24413,88.0,69.0,70.0
24414,69.0,70.0,71.0
24415,70.0,71.0,69.0
24416,71.0,69.0,60.0
24417,69.0,60.0,51.0
24418,60.0,51.0,51.0
24419,51.0,51.0,52.0
24420,51.0,52.0,49.0
24421,52.0,49.0,50.0
24422,49.0,50.0,46.0
24423,50.0,46.0,43.0
24424,46.0,43.0,46.0
24425,43.0,46.0,57.0
24426,46.0,57.0,68.0
24427,57.0,68.0,80.0
24428,68.0,80.0,86.0
24429,80.0,86.0,90.0
24430,86.0,90.0,101.0
24431,100.0,83.0,78.0
24432,83.0,78.0,72.0
24433,78.0,72.0,68.0
24434,72.0,68.0,59.0
24435,68.0,59.0,57.0
24436,59.0,57.0,50.0
24437,57.0,50.0,45.0
24438,50.0,45.0,48.0
24439,45.0,48.0,45.0
24440,48.0,45.0,44.0
24441,45.0,44.0,48.0
24442,44.0,48.0,51.0
24443,48.0,51.0,58.0
24444,51.0,58.0,65.0
24445,58.0,65.0,71.0
24446,65.0,71.0,70.0
24447,71.0,70.0,83.0
24448,70.0,83.0,98.0
24449,83.0,98.0,101.0
24450,81.0,66.0,60.0
24451,66.0,60.0,53.0
24452,60.0,53.0,51.0
24453,53.0,51.0,47.0
24454,51.0,47.0,47.0
24455,47.0,47.0,42.0
24456,47.0,42.0,40.0
24457,42.0,40.0,42.0
24458,40.0,42.0,38.0
24459,42.0,38.0,39.0
24460,38.0,39.0,42.0
24461,39.0,42.0,40.0
24462,42.0,40.0,42.0
24463,40.0,42.0,48.0
24464,42.0,48.0,57.0
24465,48.0,57.0,61.0
24466,57.0,61.0,72.0
24467,61.0,72.0,87.0
24468,72.0,87.0,101.0
24469,91.0,81.0,76.0
24470,81.0,76.0,66.0
24471,76.0,66.0,63.0
24472,66.0,63.0,58.0
24473,63.0,58.0,50.0
24474,58.0,50.0,43.0
24475,50.0,43.0,42.0
24476,43.0,42.0,37.0
24477,42.0,37.0,31.0
24478,37.0,31.0,31.0
24479,31.0,31.0,28.0
24480,31.0,28.0,31.0
24481,28.0,31.0,31.0
24482,31.0,31.0,38.0
24483,31.0,38.0,44.0
24484,38.0,44.0,49.0
24485,44.0,49.0,55.0
24486,49.0,55.0,57.0
24487,55.0,57.0,101.0
24488,90.0,69.0,80.0
24489,69.0,80.0,84.0
24490,80.0,84.0,86.0
24491,84.0,86.0,91.0
24492,86.0,91.0,88.0
24493,91.0,88.0,85.0
24494,88.0,85.0,74.0
24495,85.0,74.0,57.0
24496,74.0,57.0,32.0
24497,57.0,32.0,23.0
24498,32.0,23.0,18.0
24499,23.0,18.0,19.0
24500,18.0,19.0,14.0
24501,19.0,14.0,11.0
24502,14.0,11.0,8.0
24503,11.0,8.0,8.0
24504,8.0,8.0,10.0
24505,8.0,10.0,9.0
24506,10.0,9.0,9.0
24507,9.0,9.0,7.0
24508,9.0,7.0,6.0
24509,7.0,6.0,6.0
24510,6.0,6.0,6.0
24511,6.0,6.0,7.0
24512,6.0,7.0,7.0
24513,7.0,7.0,7.0
24514,7.0,7.0,7.0
24515,7.0,7.0,10.0
24516,7.0,10.0,13.0
24517,10.0,13.0,19.0
24518,13.0,19.0,21.0
24519,19.0,21.0,31.0
24520,21.0,31.0,32.0
24521,31.0,32.0,31.0
24522,32.0,31.0,36.0
24523,31.0,36.0,41.0
24524,36.0,41.0,101.0
24525,100.0,97.0,98.0
24526,97.0,98.0,99.0
24527,98.0,99.0,97.0
24528,99.0,97.0,95.0
24529,97.0,95.0,96.0
24530,95.0,96.0,101.0
24531,8.0,36.0,80.0
24532,36.0,80.0,101.0
24533,20.0,7.0,9.0
24534,7.0,9.0,5.0
24535,9.0,5.0,3.0
24536,5.0,3.0,2.0
24537,3.0,2.0,1.0
24538,2.0,1.0,1.0
24539,1.0,1.0,4.0
24540,1.0,4.0,2.0
24541,4.0,2.0,3.0
24542,2.0,3.0,4.0
24543,3.0,4.0,7.0
24544,4.0,7.0,7.0
24545,7.0,7.0,8.0
24546,7.0,8.0,12.0
24547,8.0,12.0,13.0
24548,12.0,13.0,15.0
24549,13.0,15.0,14.0
24550,15.0,14.0,15.0
24551,14.0,15.0,20.0
24552,15.0,20.0,22.0
24553,20.0,22.0,21.0
24554,22.0,21.0,18.0
24555,21.0,18.0,26.0
24556,18.0,26.0,32.0
24557,26.0,32.0,33.0
24558,32.0,33.0,37.0
24559,33.0,37.0,41.0
24560,37.0,41.0,46.0
24561,41.0,46.0,39.0
24562,46.0,39.0,44.0
24563,39.0,44.0,48.0
24564,44.0,48.0,101.0
24565,46.0,38.0,37.0
24566,38.0,37.0,37.0
24567,37.0,37.0,31.0
24568,37.0,31.0,20.0
24569,31.0,20.0,20.0
24570,20.0,20.0,19.0
24571,20.0,19.0,16.0
24572,19.0,16.0,15.0
24573,16.0,15.0,14.0
24574,15.0,14.0,12.0
24575,14.0,12.0,11.0
24576,12.0,11.0,9.0
24577,11.0,9.0,3.0
24578,9.0,3.0,5.0
24579,3.0,5.0,5.0
24580,5.0,5.0,7.0
24581,5.0,7.0,7.0
24582,7.0,7.0,10.0
24583,7.0,10.0,13.0
24584,10.0,13.0,14.0
24585,13.0,14.0,17.0
24586,14.0,17.0,22.0
24587,17.0,22.0,23.0
24588,22.0,23.0,23.0
24589,23.0,23.0,30.0
24590,23.0,30.0,35.0
24591,30.0,35.0,43.0
24592,35.0,43.0,46.0
24593,43.0,46.0,43.0
24594,46.0,43.0,101.0
24595,54.0,70.0,79.0
24596,70.0,79.0,101.0
24597,97.0,89.0,84.0
24598,89.0,84.0,82.0
24599,84.0,82.0,70.0
24600,82.0,70.0,61.0
24601,70.0,61.0,54.0
24602,61.0,54.0,54.0
24603,54.0,54.0,52.0
24604,54.0,52.0,48.0
24605,52.0,48.0,44.0
24606,48.0,44.0,41.0
24607,44.0,41.0,41.0
24608,41.0,41.0,52.0
24609,41.0,52.0,55.0
24610,52.0,55.0,73.0
24611,55.0,73.0,61.0
24612,73.0,61.0,84.0
24613,61.0,84.0,93.0
24614,84.0,93.0,101.0
24615,23.0,20.0,66.0
24616,20.0,66.0,80.0
24617,66.0,80.0,101.0
24618,71.0,83.0,82.0
24619,83.0,82.0,83.0
24620,82.0,83.0,87.0
24621,83.0,87.0,86.0
24622,87.0,86.0,86.0
24623,86.0,86.0,98.0
24624,86.0,98.0,101.0
24625,98.0,95.0,92.0
24626,95.0,92.0,83.0
24627,92.0,83.0,78.0
24628,83.0,78.0,74.0
24629,78.0,74.0,73.0
24630,74.0,73.0,78.0
24631,73.0,78.0,80.0
24632,78.0,80.0,90.0
24633,80.0,90.0,101.0
24634,98.0,92.0,88.0
24635,92.0,88.0,93.0
24636,88.0,93.0,92.0
24637,93.0,92.0,90.0
24638,92.0,90.0,64.0
24639,91.0,75.0,72.0
24640,75.0,72.0,70.0
24641,72.0,70.0,71.0
24642,70.0,71.0,64.0
24643,71.0,64.0,61.0
24644,64.0,61.0,60.0
24645,61.0,60.0,49.0
24646,60.0,49.0,57.0
24647,49.0,57.0,61.0
24648,57.0,61.0,67.0
24649,61.0,67.0,67.0
24650,67.0,67.0,73.0
24651,67.0,73.0,73.0
24652,73.0,73.0,99.0
24653,73.0,99.0,101.0
24654,18.0,31.0,68.0
24655,31.0,68.0,88.0
24656,68.0,88.0,99.0
24657,88.0,99.0,101.0
24658,85.0,87.0,101.0
24659,96.0,92.0,87.0
24660,92.0,87.0,85.0
24661,87.0,85.0,76.0
24662,85.0,76.0,73.0
24663,76.0,73.0,69.0
24664,73.0,69.0,67.0
24665,69.0,67.0,60.0
24666,67.0,60.0,57.0
24667,60.0,57.0,61.0
24668,57.0,61.0,67.0
24669,61.0,67.0,77.0
24670,67.0,77.0,85.0
24671,77.0,85.0,95.0
24672,85.0,95.0,99.0
24673,95.0,99.0,101.0
24674,16.0,19.0,22.0
24675,19.0,22.0,19.0
24676,22.0,19.0,15.0
24677,19.0,15.0,16.0
24678,15.0,16.0,16.0
24679,16.0,16.0,16.0
24680,16.0,16.0,18.0
24681,16.0,18.0,17.0
24682,18.0,17.0,18.0
24683,17.0,18.0,27.0
24684,18.0,27.0,30.0
24685,27.0,30.0,35.0
24686,30.0,35.0,40.0
24687,35.0,40.0,35.0
24688,40.0,35.0,50.0
24689,35.0,50.0,53.0
24690,50.0,53.0,56.0
24691,53.0,56.0,34.0
24692,56.0,34.0,45.0
24693,34.0,45.0,101.0
24694,99.0,96.0,93.0
24695,96.0,93.0,88.0
24696,93.0,88.0,88.0
24697,88.0,88.0,86.0
24698,88.0,86.0,82.0
24699,86.0,82.0,86.0
24700,82.0,86.0,84.0
24701,86.0,84.0,89.0
24702,84.0,89.0,101.0
24703,95.0,98.0,99.0
24704,98.0,99.0,92.0
24705,99.0,92.0,85.0
24706,92.0,85.0,75.0
24707,85.0,75.0,73.0
24708,75.0,73.0,69.0
24709,73.0,69.0,69.0
24710,69.0,69.0,61.0
24711,69.0,61.0,52.0
24712,61.0,52.0,48.0
24713,52.0,48.0,45.0
24714,48.0,45.0,43.0
24715,45.0,43.0,41.0
24716,43.0,41.0,34.0
24717,41.0,34.0,35.0
24718,34.0,35.0,26.0
24719,35.0,26.0,25.0
24720,26.0,25.0,23.0
24721,25.0,23.0,23.0
24722,23.0,23.0,18.0
24723,23.0,18.0,17.0
24724,18.0,17.0,17.0
24725,17.0,17.0,16.0
24726,17.0,16.0,18.0
24727,16.0,18.0,19.0
24728,18.0,19.0,19.0
24729,19.0,19.0,21.0
24730,19.0,21.0,23.0
24731,21.0,23.0,20.0
24732,23.0,20.0,32.0
24733,20.0,32.0,45.0
24734,32.0,45.0,101.0
24735,38.0,76.0,81.0
24736,76.0,81.0,80.0
24737,81.0,80.0,69.0
24738,80.0,69.0,51.0
24739,69.0,51.0,66.0
24740,51.0,66.0,62.0
24741,66.0,62.0,64.0
24742,62.0,64.0,66.0
